Epoch,Step,DiffLoss_unknown,DiffLoss_known,KnownConsistency,BoundaryX0Cons,UnknownRatio
1,21,0.6211562752723694,0.6688818335533142,0.2167462706565857,0.19499708712100983,0.4921226501464844
1,22,0.6531282067298889,0.6777196526527405,0.22314739227294922,0.20825515687465668,0.46742725372314453
1,23,0.6832441687583923,0.7181910276412964,0.20817066729068756,0.19786325097084045,0.45737552642822266
1,24,0.6091068983078003,0.6512497067451477,0.2280217856168747,0.20140139758586884,0.43120670318603516
1,25,0.6291988492012024,0.6767771244049072,0.1710943579673767,0.16015835106372833,0.486114501953125
1,26,0.6512385606765747,0.6813321709632874,0.25153037905693054,0.23608465492725372,0.49202442169189453
1,27,0.6193202137947083,0.6800327301025391,0.1971830129623413,0.19549086689949036,0.4776582717895508
1,28,0.614799439907074,0.647042989730835,0.208527609705925,0.2097053825855255,0.41931724548339844
1,29,0.5936157703399658,0.646144688129425,0.20195381343364716,0.18911509215831757,0.505859375
1,30,0.5863828063011169,0.6342653036117554,0.19979508221149445,0.1863280087709427,0.48699951171875
1,31,0.55318683385849,0.6259705424308777,0.1958128958940506,0.18080435693264008,0.450408935546875
1,32,0.5869638919830322,0.614496648311615,0.2155579775571823,0.21290980279445648,0.4449443817138672
1,33,0.6504565477371216,0.6876403093338013,0.21068766713142395,0.19914139807224274,0.44985294342041016
1,34,0.6189440488815308,0.6407891511917114,0.19845008850097656,0.19644200801849365,0.48507022857666016
1,35,0.5248191952705383,0.5921465158462524,0.1790250986814499,0.15378764271736145,0.48021411895751953
1,36,0.5734281539916992,0.6292217373847961,0.20651498436927795,0.19495786726474762,0.4951171875
1,37,0.541485071182251,0.6029701828956604,0.1872551292181015,0.16238929331302643,0.4602336883544922
1,38,0.591682493686676,0.6030476689338684,0.17819054424762726,0.1809058040380478,0.43332481384277344
1,39,0.551670491695404,0.6005770564079285,0.191923126578331,0.17654575407505035,0.47643280029296875
1,40,0.5369190573692322,0.5803777575492859,0.18276023864746094,0.17247870564460754,0.48464202880859375
1,41,0.5500314235687256,0.612018883228302,0.1731773167848587,0.1618504524230957,0.4732551574707031
1,42,0.5506700873374939,0.6040486097335815,0.2191191464662552,0.20051170885562897,0.4192953109741211
1,43,0.4611499011516571,0.570141613483429,0.17128565907478333,0.15718725323677063,0.45754146575927734
1,44,0.5983104109764099,0.6343054175376892,0.18229131400585175,0.1710231602191925,0.4891395568847656
1,45,0.6384333372116089,0.6600017547607422,0.20605987310409546,0.20060916244983673,0.47405052185058594
1,46,0.6110405921936035,0.6405174732208252,0.20870664715766907,0.2050761580467224,0.4467325210571289
1,47,0.5585089921951294,0.6191932559013367,0.1679259091615677,0.1563664972782135,0.4325733184814453
1,48,0.5659984350204468,0.6196175813674927,0.20444287359714508,0.2054598331451416,0.46010303497314453
1,49,0.5054940581321716,0.5850618481636047,0.19160158932209015,0.17745663225650787,0.4599723815917969
1,50,0.5402325987815857,0.5878334641456604,0.1816445291042328,0.16506576538085938,0.4628152847290039
1,51,0.5416269898414612,0.5732311010360718,0.1830189973115921,0.18138869106769562,0.4025869369506836
1,52,0.5365813970565796,0.5846491456031799,0.16684330999851227,0.1677311211824417,0.4550933837890625
1,53,0.534710705280304,0.5646058320999146,0.21323393285274506,0.20785488188266754,0.41985130310058594
1,54,0.536429226398468,0.5899644494056702,0.1634458750486374,0.15391364693641663,0.42721080780029297
1,55,0.5563757419586182,0.5996816754341125,0.181709885597229,0.16913379728794098,0.5068359375
1,56,0.6530472040176392,0.6497839093208313,0.1871945708990097,0.1790742725133896,0.4377298355102539
1,57,0.5359856486320496,0.590899646282196,0.17918682098388672,0.17085616290569305,0.4509000778198242
1,58,0.5065268278121948,0.5693671703338623,0.1614830493927002,0.15336208045482635,0.48734474182128906
1,59,0.5889042615890503,0.601895272731781,0.2030733972787857,0.2006450891494751,0.43843555450439453
1,60,0.5637758374214172,0.5988096594810486,0.17678220570087433,0.1811618059873581,0.45655345916748047
1,61,0.5153223872184753,0.5621438026428223,0.18004058301448822,0.16813506186008453,0.4691810607910156
1,62,0.6631408929824829,0.6558290123939514,0.19756104052066803,0.19857925176620483,0.4715080261230469
1,63,0.5084370374679565,0.5550751686096191,0.17021852731704712,0.1743079423904419,0.44073009490966797
1,64,0.507131814956665,0.5539720058441162,0.18315954506397247,0.16657018661499023,0.4529085159301758
1,65,0.6122928261756897,0.6319448947906494,0.21670149266719818,0.21778036653995514,0.5068359375
1,66,0.5826024413108826,0.5745639801025391,0.1744481772184372,0.17659378051757812,0.4553661346435547
1,67,0.5480265617370605,0.570842444896698,0.18025051057338715,0.18291006982326508,0.43129444122314453
1,68,0.673043966293335,0.6797085404396057,0.21503737568855286,0.208506777882576,0.47097301483154297
1,69,0.5678015947341919,0.5989493131637573,0.1868983507156372,0.19140887260437012,0.462982177734375
1,70,0.5979809165000916,0.6132581830024719,0.16400688886642456,0.1514715850353241,0.4692239761352539
1,71,0.5326801538467407,0.5710267424583435,0.17895011603832245,0.16975322365760803,0.49806785583496094
1,72,0.6050055027008057,0.5794634222984314,0.1795375496149063,0.18195317685604095,0.4308748245239258
1,73,0.5051888823509216,0.5461642742156982,0.19141247868537903,0.16879266500473022,0.43941783905029297
1,74,0.5933875441551208,0.5935030579566956,0.20061364769935608,0.19883166253566742,0.498046875
1,75,0.5472854375839233,0.5957448482513428,0.19867712259292603,0.1889623999595642,0.45333194732666016
1,76,0.4754810631275177,0.5413045287132263,0.16040724515914917,0.1384158432483673,0.4233665466308594
1,77,0.6453031301498413,0.6531328558921814,0.210636168718338,0.2111198455095291,0.500091552734375
1,78,0.5432708859443665,0.5596288442611694,0.19836850464344025,0.1902577131986618,0.47438812255859375
1,79,0.5099976062774658,0.5195693969726562,0.15193107724189758,0.16248071193695068,0.46628570556640625
1,80,0.6245201826095581,0.6164944767951965,0.16823911666870117,0.1825028359889984,0.47118377685546875
1,81,0.5386317372322083,0.5591620206832886,0.20114029943943024,0.19885313510894775,0.43718528747558594
1,82,0.6370605230331421,0.6183871626853943,0.14983424544334412,0.1576119214296341,0.44610595703125
1,83,0.4863508343696594,0.5292154550552368,0.17871089279651642,0.16522246599197388,0.4426097869873047
1,84,0.5615963935852051,0.6036707758903503,0.17168766260147095,0.16520608961582184,0.44435691833496094
1,85,0.4805016815662384,0.5228109955787659,0.1791500300168991,0.16809025406837463,0.4744729995727539
1,86,0.48916447162628174,0.5457755923271179,0.1728445291519165,0.16169682145118713,0.4620218276977539
1,87,0.5925686955451965,0.6130043864250183,0.20844027400016785,0.21147972345352173,0.44665050506591797
1,88,0.4747612774372101,0.5338840484619141,0.18376396596431732,0.17473506927490234,0.43247032165527344
1,89,0.5827122330665588,0.5835363864898682,0.1830941140651703,0.19821175932884216,0.47150516510009766
1,90,0.5930374264717102,0.6145856976509094,0.15261408686637878,0.15749718248844147,0.4519462585449219
1,91,0.46801722049713135,0.5121526122093201,0.1726568192243576,0.16386905312538147,0.45116424560546875
1,92,0.5622249245643616,0.5607263445854187,0.18126867711544037,0.1830887645483017,0.47562122344970703
1,93,0.4956940710544586,0.5168458819389343,0.15464919805526733,0.15917351841926575,0.44501495361328125
1,94,0.5412259101867676,0.5369976162910461,0.19623985886573792,0.20492422580718994,0.4861879348754883
1,95,0.5127324461936951,0.5156370401382446,0.17928479611873627,0.1834670752286911,0.45075130462646484
1,96,0.53757244348526,0.5314880609512329,0.17979322373867035,0.18981997668743134,0.49802398681640625
1,97,0.4603191614151001,0.49834510684013367,0.14148017764091492,0.14787709712982178,0.46161365509033203
1,98,0.5809695720672607,0.5658987760543823,0.17224925756454468,0.17342165112495422,0.47951793670654297
1,99,0.5126991868019104,0.5258470177650452,0.18047164380550385,0.19342684745788574,0.4303102493286133
1,100,0.5249239802360535,0.5365357398986816,0.18150372803211212,0.17935186624526978,0.43211936950683594
1,101,0.6030412316322327,0.6001830101013184,0.15576134622097015,0.15994060039520264,0.42418766021728516
1,102,0.5720546841621399,0.5757192969322205,0.15342186391353607,0.16355715692043304,0.4535093307495117
1,103,0.5954906940460205,0.5791023969650269,0.19590811431407928,0.20696578919887543,0.44753360748291016
1,104,0.5469895005226135,0.5425184965133667,0.19188009202480316,0.19898657500743866,0.4822359085083008
1,105,0.5691694021224976,0.5425876379013062,0.1727060079574585,0.1777219921350479,0.474578857421875
1,106,0.5654784440994263,0.5635818243026733,0.1467067003250122,0.15226615965366364,0.44486045837402344
1,107,0.5366650223731995,0.5454514622688293,0.18389379978179932,0.18607810139656067,0.4651002883911133
1,108,0.550825834274292,0.5583091378211975,0.17891256511211395,0.1809421330690384,0.45876312255859375
1,109,0.5088813304901123,0.4886288046836853,0.19900986552238464,0.20916372537612915,0.4898185729980469
1,110,0.5184919238090515,0.5262740254402161,0.15062013268470764,0.15762867033481598,0.45189571380615234
1,111,0.5458775162696838,0.519883394241333,0.19073209166526794,0.20529264211654663,0.44156360626220703
1,112,0.5799263119697571,0.5066944360733032,0.18160046637058258,0.20075738430023193,0.3854665756225586
1,113,0.5986918210983276,0.5702989101409912,0.16795894503593445,0.17521405220031738,0.4892578125
1,114,0.5529115796089172,0.5440770387649536,0.16520428657531738,0.17503537237644196,0.45728302001953125
1,115,0.5164588093757629,0.5137884616851807,0.168427973985672,0.17900486290454865,0.4684028625488281
1,116,0.5444091558456421,0.5236009955406189,0.17620889842510223,0.1953618973493576,0.4437828063964844
1,117,0.5035811066627502,0.5002429485321045,0.16503511369228363,0.1739308387041092,0.4575843811035156
1,118,0.4790993630886078,0.49808603525161743,0.15739114582538605,0.13961899280548096,0.4567747116088867
1,119,0.4784879982471466,0.4667717516422272,0.13239853084087372,0.15784619748592377,0.42442893981933594
1,120,0.6365980505943298,0.6101632714271545,0.17527827620506287,0.1970125287771225,0.46021366119384766
1,121,0.5614690184593201,0.5267748832702637,0.19270767271518707,0.214510977268219,0.4313201904296875
1,122,0.45680126547813416,0.4540281891822815,0.1480311155319214,0.15333138406276703,0.4654512405395508
1,123,0.5265113115310669,0.509672224521637,0.1755026876926422,0.1848810762166977,0.4305267333984375
1,124,0.5908969640731812,0.5279973149299622,0.16617248952388763,0.18566319346427917,0.4522371292114258
1,125,0.5389710664749146,0.5284960269927979,0.15909776091575623,0.1695878952741623,0.45462894439697266
1,126,0.5609890818595886,0.5182165503501892,0.15482459962368011,0.17594510316848755,0.4226226806640625
1,127,0.5379403233528137,0.5163682699203491,0.18192991614341736,0.18220458924770355,0.42272377014160156
1,128,0.5595452189445496,0.5355175733566284,0.1672837883234024,0.18854501843452454,0.4495401382446289
1,129,0.5908325910568237,0.5218193531036377,0.16572299599647522,0.1937841773033142,0.4112054109573364
2,130,0.5531651377677917,0.5533884763717651,0.17738941311836243,0.17954377830028534,0.41789722442626953
2,131,0.5358285903930664,0.5027996301651001,0.17158037424087524,0.1856841742992401,0.47304630279541016
2,132,0.47512322664260864,0.477382630109787,0.150175541639328,0.15713632106781006,0.4376058578491211
2,133,0.563265323638916,0.5263315439224243,0.18381565809249878,0.19605550169944763,0.44367218017578125
2,134,0.5298671722412109,0.5326505303382874,0.1694631278514862,0.1820111721754074,0.45938873291015625
2,135,0.5098127126693726,0.4451105296611786,0.17329318821430206,0.2039993554353714,0.45339393615722656
2,136,0.5190030336380005,0.5253523588180542,0.14099614322185516,0.16372115910053253,0.46654510498046875
2,137,0.5790025591850281,0.5703305602073669,0.14512765407562256,0.16830192506313324,0.4507761001586914
2,138,0.5142493844032288,0.5277435183525085,0.14121870696544647,0.14019666612148285,0.4642906188964844
2,139,0.46711111068725586,0.4872433543205261,0.12757785618305206,0.1158570870757103,0.4406766891479492
2,140,0.5110455751419067,0.49275511503219604,0.15779434144496918,0.17319919168949127,0.48033714294433594
2,141,0.48491254448890686,0.4980655610561371,0.13452653586864471,0.12073393911123276,0.40912723541259766
2,142,0.5116457343101501,0.4778882563114166,0.14864592254161835,0.16482415795326233,0.48302459716796875
2,143,0.5288224816322327,0.49476298689842224,0.18845601379871368,0.2193971872329712,0.4501190185546875
2,144,0.4956246614456177,0.48472484946250916,0.1372850388288498,0.14980123937129974,0.46331787109375
2,145,0.5247793197631836,0.4963805079460144,0.16948367655277252,0.18170195817947388,0.4755706787109375
2,146,0.49702712893486023,0.47343382239341736,0.15399421751499176,0.16777895390987396,0.4225492477416992
2,147,0.4487711787223816,0.4564855396747589,0.11984234303236008,0.1422361582517624,0.4311962127685547
2,148,0.5254226922988892,0.47245633602142334,0.1638486534357071,0.19738918542861938,0.444580078125
2,149,0.5363104939460754,0.5109960436820984,0.1562323272228241,0.17623330652713776,0.4603004455566406
2,150,0.6344786882400513,0.5771376490592957,0.16509279608726501,0.18153299391269684,0.44283485412597656
2,151,0.48390913009643555,0.4565737545490265,0.14203950762748718,0.1558387726545334,0.44959354400634766
2,152,0.5546103715896606,0.5003132224082947,0.15573501586914062,0.1793506145477295,0.42439937591552734
2,153,0.5346618890762329,0.4986598491668701,0.139358788728714,0.1687282919883728,0.4543933868408203
2,154,0.5258005261421204,0.46742141246795654,0.1587238609790802,0.18380682170391083,0.46092700958251953
2,155,0.5282008051872253,0.47674480080604553,0.14496999979019165,0.1776084154844284,0.45137786865234375
2,156,0.5037398934364319,0.4890592694282532,0.12936720252037048,0.14331823587417603,0.4583263397216797
2,157,0.5172452330589294,0.45701923966407776,0.15056127309799194,0.16654373705387115,0.438873291015625
2,158,0.5183286070823669,0.46132802963256836,0.14858874678611755,0.1781890094280243,0.5012693405151367
2,159,0.5198026895523071,0.49642786383628845,0.14651702344417572,0.16208653151988983,0.5015621185302734
2,160,0.5006741881370544,0.4614883363246918,0.13396474719047546,0.15753594040870667,0.46842193603515625
2,161,0.5016503930091858,0.46322616934776306,0.15304510295391083,0.16858156025409698,0.44812870025634766
2,162,0.6107608675956726,0.5283469557762146,0.1562003493309021,0.1890486627817154,0.44515037536621094
2,163,0.4913308024406433,0.467314749956131,0.11456766724586487,0.13531900942325592,0.42498302459716797
2,164,0.45696189999580383,0.4149806499481201,0.13769035041332245,0.16074873507022858,0.44216442108154297
2,165,0.42318472266197205,0.42482632398605347,0.12892882525920868,0.13852085173130035,0.41361522674560547
2,166,0.5558956265449524,0.4869331121444702,0.16631808876991272,0.20404529571533203,0.4532308578491211
2,167,0.5564403533935547,0.49560385942459106,0.16776630282402039,0.19994927942752838,0.46671581268310547
2,168,0.5714037418365479,0.49703726172447205,0.1664181500673294,0.21354004740715027,0.4483823776245117
2,169,0.5860615968704224,0.5038651823997498,0.17622342705726624,0.21147188544273376,0.4741649627685547
2,170,0.49739786982536316,0.4713105857372284,0.1071055680513382,0.12976868450641632,0.43303394317626953
2,171,0.5254451632499695,0.465721994638443,0.1337914913892746,0.16101939976215363,0.4371318817138672
2,172,0.5310465097427368,0.46919238567352295,0.13185369968414307,0.15097467601299286,0.45029163360595703
2,173,0.5167664289474487,0.4605748951435089,0.12809471786022186,0.1543382853269577,0.46205615997314453
2,174,0.4491412937641144,0.4389827847480774,0.11490993201732635,0.13326050341129303,0.45543575286865234
2,175,0.4972206652164459,0.4655435383319855,0.16272476315498352,0.1724996268749237,0.4498405456542969
2,176,0.47592586278915405,0.4205738306045532,0.15392862260341644,0.18631839752197266,0.48900604248046875
2,177,0.5011134743690491,0.44939255714416504,0.147910937666893,0.1874605268239975,0.4550600051879883
2,178,0.6005366444587708,0.5535855889320374,0.13756616413593292,0.15745553374290466,0.47011661529541016
2,179,0.5450323224067688,0.49818629026412964,0.13132064044475555,0.1737101972103119,0.45761871337890625
2,180,0.5642877221107483,0.49905937910079956,0.16810905933380127,0.19757714867591858,0.4998025894165039
2,181,0.3392702639102936,0.38991090655326843,0.09973842650651932,0.11290678381919861,0.45781707763671875
2,182,0.5501763224601746,0.5089998841285706,0.13255001604557037,0.15318182110786438,0.49248695373535156
2,183,0.5208789110183716,0.41935423016548157,0.16413800418376923,0.21514610946178436,0.43813037872314453
2,184,0.54189133644104,0.4824222922325134,0.1491633653640747,0.17716805636882782,0.44522857666015625
2,185,0.5288064479827881,0.4991232752799988,0.14872562885284424,0.1708437204360962,0.45374202728271484
2,186,0.507222592830658,0.4295348525047302,0.15952838957309723,0.19646736979484558,0.4535713195800781
2,187,0.5140803456306458,0.4933660626411438,0.1291584074497223,0.15347877144813538,0.48471641540527344
2,188,0.5768495798110962,0.475371390581131,0.17751072347164154,0.22481994330883026,0.449249267578125
2,189,0.5001951456069946,0.4590471684932709,0.13677029311656952,0.1679140031337738,0.4638671875
2,190,0.5216265916824341,0.4484201669692993,0.15094880759716034,0.18890716135501862,0.4919624328613281
2,191,0.48651161789894104,0.41662856936454773,0.12507708370685577,0.1620851755142212,0.45620059967041016
2,192,0.48349297046661377,0.4376145303249359,0.13705669343471527,0.1589418351650238,0.4223613739013672
2,193,0.47964605689048767,0.4268139898777008,0.12530727684497833,0.15568338334560394,0.45317840576171875
2,194,0.5097066760063171,0.44037649035453796,0.12413623183965683,0.1627878099679947,0.4409456253051758
2,195,0.5019627809524536,0.44890907406806946,0.1291055828332901,0.15827122330665588,0.4567451477050781
2,196,0.5328435897827148,0.4249541461467743,0.15010681748390198,0.19074060022830963,0.4440774917602539
2,197,0.49991604685783386,0.41066601872444153,0.13993850350379944,0.18315346539020538,0.45354461669921875
2,198,0.5871984958648682,0.4980677366256714,0.1536569595336914,0.19374795258045197,0.5029296875
2,199,0.5435246229171753,0.49041470885276794,0.1594923436641693,0.1969938427209854,0.44167423248291016
2,200,0.5763422846794128,0.502683162689209,0.16204020380973816,0.2085195928812027,0.4573211669921875
2,201,0.5171849131584167,0.43203043937683105,0.12448018044233322,0.16249430179595947,0.521484375
2,202,0.5725064873695374,0.48481565713882446,0.14491654932498932,0.18595542013645172,0.45656776428222656
2,203,0.5089236497879028,0.45317956805229187,0.1479351818561554,0.17864538729190826,0.44545650482177734
2,204,0.5172199010848999,0.46293386816978455,0.128841370344162,0.16288594901561737,0.4623908996582031
2,205,0.46598654985427856,0.4600730836391449,0.13593082129955292,0.1641971915960312,0.42891693115234375
2,206,0.5922432541847229,0.47641539573669434,0.140448659658432,0.1855953335762024,0.46942138671875
2,207,0.5165261030197144,0.4432351887226105,0.13951581716537476,0.176967591047287,0.44312000274658203
2,208,0.5227069854736328,0.4842643737792969,0.12830981612205505,0.1693994402885437,0.4302520751953125
2,209,0.5008653402328491,0.45461997389793396,0.14647169411182404,0.17703917622566223,0.4252595901489258
2,210,0.4984567165374756,0.41918033361434937,0.12727536261081696,0.16526593267917633,0.4340353012084961
2,211,0.5736804008483887,0.5074649453163147,0.14551813900470734,0.17890721559524536,0.4797067642211914
2,212,0.5448897480964661,0.5316505432128906,0.12098859995603561,0.14480330049991608,0.4464530944824219
2,213,0.575130045413971,0.48077133297920227,0.1567976027727127,0.20251916348934174,0.48210906982421875
2,214,0.5364882946014404,0.419104665517807,0.13731923699378967,0.18740899860858917,0.4256296157836914
2,215,0.5257613658905029,0.47422757744789124,0.1440063714981079,0.18363520503044128,0.44643211364746094
2,216,0.5067915916442871,0.43538621068000793,0.11566901952028275,0.15143609046936035,0.47771739959716797
2,217,0.5411965250968933,0.46531927585601807,0.1395067423582077,0.16444222629070282,0.4656696319580078
2,218,0.5757307410240173,0.49347394704818726,0.14538465440273285,0.1893003284931183,0.46645355224609375
2,219,0.5051464438438416,0.45917969942092896,0.13166363537311554,0.16161981225013733,0.4498605728149414
2,220,0.5441891551017761,0.5334867238998413,0.14557114243507385,0.17398397624492645,0.45401763916015625
2,221,0.5728163123130798,0.5217140913009644,0.1251654326915741,0.16249027848243713,0.4647035598754883
2,222,0.44239750504493713,0.435742050409317,0.13340191543102264,0.15034186840057373,0.42742919921875
2,223,0.5527482032775879,0.48193761706352234,0.14467483758926392,0.1771959513425827,0.4788846969604492
2,224,0.5517511367797852,0.4598631262779236,0.14254283905029297,0.18909195065498352,0.41181182861328125
2,225,0.4787858724594116,0.4102307856082916,0.13230641186237335,0.16406098008155823,0.49015045166015625
2,226,0.4504343569278717,0.3912278115749359,0.11753156781196594,0.16083906590938568,0.46637439727783203
2,227,0.5452945828437805,0.46001219749450684,0.11973246186971664,0.17848369479179382,0.4622154235839844
2,228,0.5100299715995789,0.4205213487148285,0.12435957789421082,0.1691288948059082,0.4823026657104492
2,229,0.5307427644729614,0.42687225341796875,0.15222781896591187,0.2058488428592682,0.47565650939941406
2,230,0.5218863487243652,0.4716557562351227,0.13745708763599396,0.17603527009487152,0.4222745895385742
2,231,0.5000038146972656,0.3960426151752472,0.12602120637893677,0.17814232409000397,0.44682788848876953
2,232,0.5187088251113892,0.4142780005931854,0.12584109604358673,0.18272598087787628,0.43808841705322266
2,233,0.5812751650810242,0.5416803956031799,0.15460380911827087,0.1780485063791275,0.45476531982421875
2,234,0.5615785121917725,0.47974321246147156,0.15629695355892181,0.20977680385112762,0.45580196380615234
2,235,0.4340791702270508,0.3834121525287628,0.12089324742555618,0.1712896078824997,0.47942256927490234
2,236,0.48725852370262146,0.44001850485801697,0.11775386333465576,0.15716920793056488,0.4407196044921875
2,237,0.5188525915145874,0.44124099612236023,0.1256445348262787,0.16264307498931885,0.43207359313964844
2,238,0.525758683681488,0.43166953325271606,0.13564251363277435,0.19033943116664886,0.4452199935913086
2,239,0.5118006467819214,0.4555888772010803,0.1219979003071785,0.15470623970031738,0.45364952087402344
2,240,0.4776636064052582,0.43008989095687866,0.1261790543794632,0.15564954280853271,0.48549365997314453
2,241,0.551924467086792,0.4528897702693939,0.12762033939361572,0.16747058928012848,0.45287227630615234
2,242,0.5333640575408936,0.5018840432167053,0.10042306035757065,0.13950595259666443,0.47528076171875
2,243,0.5476354956626892,0.449923574924469,0.13814909756183624,0.1876721829175949,0.4503364562988281
2,244,0.4985043406486511,0.42714622616767883,0.13055619597434998,0.15468715131282806,0.4300565719604492
2,245,0.48452579975128174,0.4016110897064209,0.11692377179861069,0.16608084738254547,0.48415088653564453
2,246,0.5676000118255615,0.5097151398658752,0.13077501952648163,0.1773182451725006,0.4692230224609375
2,247,0.5251959562301636,0.4340949058532715,0.13300466537475586,0.1801389455795288,0.4366474151611328
2,248,0.46941301226615906,0.44509944319725037,0.12501350045204163,0.15868809819221497,0.45720577239990234
2,249,0.5105322599411011,0.44289273023605347,0.1184462383389473,0.14705218374729156,0.43970584869384766
2,250,0.5128905177116394,0.41695916652679443,0.13739994168281555,0.1908751130104065,0.4264345169067383
2,251,0.5548219084739685,0.45492884516716003,0.12487746775150299,0.17354722321033478,0.4681835174560547
2,252,0.5302648544311523,0.44830626249313354,0.14692427217960358,0.18567664921283722,0.4731636047363281
2,253,0.4507826268672943,0.41725295782089233,0.11171512305736542,0.1383945643901825,0.4187774658203125
2,254,0.45034918189048767,0.40363797545433044,0.11137504130601883,0.13967594504356384,0.49773406982421875
2,255,0.4661107063293457,0.3892815411090851,0.11155212670564651,0.1548987478017807,0.4827146530151367
2,256,0.5403087735176086,0.4357825219631195,0.12686802446842194,0.17629387974739075,0.47434043884277344
2,257,0.4721026122570038,0.41627243161201477,0.10666929185390472,0.15165066719055176,0.45482730865478516
2,258,0.515229344367981,0.40245023369789124,0.11678614467382431,0.16701434552669525,0.4802582859992981
3,259,0.5136297941207886,0.44492271542549133,0.10468804091215134,0.14295095205307007,0.44849491119384766
3,260,0.5056690573692322,0.4104764461517334,0.14062707126140594,0.19771146774291992,0.46178436279296875
3,261,0.5080040693283081,0.44973188638687134,0.11784876883029938,0.15168532729148865,0.45357799530029297
3,262,0.5554012060165405,0.45588716864585876,0.11809840053319931,0.17114804685115814,0.4513359069824219
3,263,0.47067952156066895,0.395963579416275,0.11394505947828293,0.1660027801990509,0.4795207977294922
3,264,0.5544304847717285,0.45263156294822693,0.1293955296278,0.17254000902175903,0.4610023498535156
3,265,0.5872637629508972,0.5058030486106873,0.12102383375167847,0.1832541823387146,0.4165010452270508
3,266,0.5779282450675964,0.5171253085136414,0.12728068232536316,0.16181477904319763,0.45746612548828125
3,267,0.4777674078941345,0.44954755902290344,0.1268649399280548,0.16002731025218964,0.48888397216796875
3,268,0.5203194618225098,0.39680543541908264,0.11946699768304825,0.18458320200443268,0.46931934356689453
3,269,0.49870073795318604,0.4201604425907135,0.13125371932983398,0.18074734508991241,0.43569087982177734
3,270,0.5229342579841614,0.4038822650909424,0.13092999160289764,0.20002950727939606,0.47180652618408203
3,271,0.528018057346344,0.44007331132888794,0.13486623764038086,0.18467839062213898,0.46480846405029297
3,272,0.454574853181839,0.3970256745815277,0.11987818777561188,0.1782168298959732,0.4248466491699219
3,273,0.5632124543190002,0.4010736346244812,0.14288952946662903,0.21287235617637634,0.43435001373291016
3,274,0.540971577167511,0.4357633888721466,0.12797653675079346,0.18153426051139832,0.47231006622314453
3,275,0.5451827645301819,0.44124969840049744,0.13832081854343414,0.20149937272071838,0.4136238098144531
3,276,0.5221848487854004,0.41721880435943604,0.1379949152469635,0.19822758436203003,0.44682788848876953
3,277,0.5319352746009827,0.4557796120643616,0.11992111802101135,0.1732378751039505,0.45198917388916016
3,278,0.48635849356651306,0.40602046251296997,0.1359887570142746,0.1819525808095932,0.46806812286376953
3,279,0.489186555147171,0.38054051995277405,0.12075553089380264,0.17475861310958862,0.4531135559082031
3,280,0.4992803931236267,0.3851078748703003,0.1129102110862732,0.1625126153230667,0.48496055603027344
3,281,0.45988979935646057,0.4135667383670807,0.10487955063581467,0.14928586781024933,0.4582080841064453
3,282,0.5293869376182556,0.47650396823883057,0.12146305292844772,0.17036984860897064,0.46795654296875
3,283,0.49110037088394165,0.38788309693336487,0.11977097392082214,0.18465018272399902,0.4615974426269531
3,284,0.565925121307373,0.446053147315979,0.11805848032236099,0.16932061314582825,0.46750736236572266
3,285,0.5834987163543701,0.5031241178512573,0.1315222978591919,0.16929304599761963,0.5029067993164062
