Epoch,Step,Loss,LR
3,177,0.252626,0.00009999
3,178,0.250463,0.00009999
3,179,0.239090,0.00009999
3,180,0.236832,0.00009999
3,181,0.236105,0.00009999
3,182,0.274974,0.00009999
3,183,0.254325,0.00009999
3,184,0.311953,0.00009999
3,185,0.259723,0.00009999
3,186,0.244228,0.00009999
3,187,0.210804,0.00009999
3,188,0.255350,0.00009999
3,189,0.273266,0.00009999
3,190,0.225527,0.00009999
3,191,0.264733,0.00009999
3,192,0.257441,0.00009999
3,193,0.257915,0.00009999
3,194,0.289291,0.00009999
3,195,0.211087,0.00009999
4,196,0.240884,0.00009998
4,197,0.261299,0.00009998
4,198,0.284886,0.00009998
4,199,0.219730,0.00009998
4,200,0.277041,0.00009998
4,201,0.278559,0.00009998
4,202,0.246343,0.00009998
4,203,0.258448,0.00009998
4,204,0.210120,0.00009998
4,205,0.216069,0.00009998
4,206,0.259347,0.00009998
4,207,0.213179,0.00009998
4,208,0.224688,0.00009998
4,209,0.247363,0.00009998
4,210,0.233548,0.00009998
4,211,0.204705,0.00009998
4,212,0.252609,0.00009998
4,213,0.244699,0.00009998
4,214,0.238954,0.00009998
4,215,0.207982,0.00009998
4,216,0.219231,0.00009998
4,217,0.236820,0.00009998
4,218,0.264781,0.00009998
4,219,0.225670,0.00009998
4,220,0.239564,0.00009998
4,221,0.204062,0.00009998
4,222,0.264810,0.00009998
4,223,0.204251,0.00009998
4,224,0.251622,0.00009998
4,225,0.229552,0.00009998
4,226,0.253070,0.00009998
4,227,0.249534,0.00009998
4,228,0.230811,0.00009998
4,229,0.254891,0.00009998
4,230,0.229279,0.00009998
4,231,0.236502,0.00009998
4,232,0.210433,0.00009998
4,233,0.255029,0.00009998
4,234,0.217405,0.00009998
4,235,0.198666,0.00009998
4,236,0.236295,0.00009998
4,237,0.242711,0.00009998
4,238,0.215986,0.00009998
4,239,0.203028,0.00009998
4,240,0.177450,0.00009998
4,241,0.233130,0.00009998
4,242,0.210079,0.00009998
4,243,0.211922,0.00009998
4,244,0.236112,0.00009998
4,245,0.204328,0.00009998
4,246,0.227889,0.00009998
4,247,0.230254,0.00009998
4,248,0.194308,0.00009998
4,249,0.214476,0.00009998
4,250,0.222408,0.00009998
4,251,0.215160,0.00009998
4,252,0.225442,0.00009998
4,253,0.203370,0.00009998
4,254,0.236953,0.00009998
4,255,0.196709,0.00009998
4,256,0.215641,0.00009998
4,257,0.253407,0.00009998
4,258,0.210077,0.00009998
4,259,0.194031,0.00009998
4,260,0.230476,0.00009998
5,261,0.182836,0.00009996
5,262,0.185312,0.00009996
5,263,0.207684,0.00009996
5,264,0.221369,0.00009996
5,265,0.187432,0.00009996
5,266,0.200728,0.00009996
5,267,0.212704,0.00009996
5,268,0.181247,0.00009996
5,269,0.187727,0.00009996
5,270,0.205823,0.00009996
5,271,0.178941,0.00009996
5,272,0.233203,0.00009996
5,273,0.157096,0.00009996
5,274,0.200885,0.00009996
5,275,0.230930,0.00009996
5,276,0.223468,0.00009996
5,277,0.197522,0.00009996
5,278,0.190131,0.00009996
5,279,0.168022,0.00009996
5,280,0.197827,0.00009996
5,281,0.176782,0.00009996
5,282,0.196642,0.00009996
5,283,0.167288,0.00009996
5,284,0.188381,0.00009996
5,285,0.170445,0.00009996
5,286,0.212018,0.00009996
5,287,0.186433,0.00009996
5,288,0.181687,0.00009996
5,289,0.204073,0.00009996
5,290,0.223743,0.00009996
5,291,0.239073,0.00009996
5,292,0.264328,0.00009996
5,293,0.210945,0.00009996
5,294,0.181025,0.00009996
5,295,0.184757,0.00009996
5,296,0.212443,0.00009996
5,297,0.188038,0.00009996
5,298,0.192189,0.00009996
5,299,0.233557,0.00009996
5,300,0.225498,0.00009996
5,301,0.194658,0.00009996
5,302,0.180581,0.00009996
5,303,0.174845,0.00009996
5,304,0.212372,0.00009996
5,305,0.177479,0.00009996
5,306,0.189576,0.00009996
5,307,0.204122,0.00009996
5,308,0.164674,0.00009996
5,309,0.198408,0.00009996
5,310,0.207828,0.00009996
5,311,0.216722,0.00009996
5,312,0.185645,0.00009996
5,313,0.174681,0.00009996
5,314,0.185242,0.00009996
5,315,0.175375,0.00009996
5,316,0.181737,0.00009996
5,317,0.175072,0.00009996
5,318,0.178344,0.00009996
5,319,0.183137,0.00009996
5,320,0.203624,0.00009996
5,321,0.205240,0.00009996
5,322,0.164743,0.00009996
5,323,0.192641,0.00009996
5,324,0.184339,0.00009996
5,325,0.194742,0.00009996
6,326,0.183656,0.00009993
6,327,0.177986,0.00009993
6,328,0.188911,0.00009993
6,329,0.197600,0.00009993
6,330,0.157823,0.00009993
6,331,0.165711,0.00009993
6,332,0.162483,0.00009993
6,333,0.205363,0.00009993
6,334,0.185892,0.00009993
6,335,0.197380,0.00009993
6,336,0.174651,0.00009993
6,337,0.186043,0.00009993
6,338,0.171480,0.00009993
6,339,0.149778,0.00009993
6,340,0.197170,0.00009993
6,341,0.203378,0.00009993
6,342,0.155831,0.00009993
6,343,0.174922,0.00009993
6,344,0.147544,0.00009993
6,345,0.183001,0.00009993
6,346,0.160748,0.00009993
6,347,0.160991,0.00009993
6,348,0.165986,0.00009993
6,349,0.167960,0.00009993
6,350,0.195575,0.00009993
6,351,0.191328,0.00009993
6,352,0.154414,0.00009993
6,353,0.180648,0.00009993
6,354,0.188134,0.00009993
6,355,0.175609,0.00009993
6,356,0.154034,0.00009993
6,357,0.156722,0.00009993
6,358,0.207510,0.00009993
6,359,0.167383,0.00009993
6,360,0.174432,0.00009993
6,361,0.159983,0.00009993
6,362,0.169966,0.00009993
6,363,0.157115,0.00009993
6,364,0.157223,0.00009993
6,365,0.184426,0.00009993
6,366,0.165532,0.00009993
6,367,0.145414,0.00009993
6,368,0.165615,0.00009993
6,369,0.201459,0.00009993
6,370,0.190484,0.00009993
6,371,0.172084,0.00009993
6,372,0.165761,0.00009993
6,373,0.179582,0.00009993
6,374,0.154400,0.00009993
6,375,0.160820,0.00009993
6,376,0.166080,0.00009993
6,377,0.168245,0.00009993
6,378,0.172446,0.00009993
6,379,0.151422,0.00009993
6,380,0.174828,0.00009993
6,381,0.168832,0.00009993
6,382,0.152949,0.00009993
6,383,0.153695,0.00009993
6,384,0.147292,0.00009993
6,385,0.156024,0.00009993
6,386,0.144837,0.00009993
6,387,0.147993,0.00009993
6,388,0.143126,0.00009993
6,389,0.158913,0.00009993
6,390,0.158466,0.00009993
7,391,0.156825,0.00009990
7,392,0.121906,0.00009990
7,393,0.164529,0.00009990
7,394,0.165535,0.00009990
7,395,0.139647,0.00009990
7,396,0.148849,0.00009990
7,397,0.133879,0.00009990
7,398,0.152071,0.00009990
7,399,0.152817,0.00009990
7,400,0.127652,0.00009990
7,401,0.149712,0.00009990
7,402,0.173422,0.00009990
7,403,0.125965,0.00009990
7,404,0.155497,0.00009990
7,405,0.185750,0.00009990
7,406,0.133587,0.00009990
7,407,0.166675,0.00009990
7,408,0.161388,0.00009990
7,409,0.157619,0.00009990
7,410,0.148923,0.00009990
7,411,0.158508,0.00009990
7,412,0.201306,0.00009990
7,413,0.146852,0.00009990
7,414,0.139057,0.00009990
7,415,0.146104,0.00009990
7,416,0.143500,0.00009990
7,417,0.147018,0.00009990
7,418,0.162298,0.00009990
7,419,0.134548,0.00009990
7,420,0.178060,0.00009990
7,421,0.146183,0.00009990
7,422,0.149257,0.00009990
7,423,0.146963,0.00009990
7,424,0.155975,0.00009990
7,425,0.141038,0.00009990
7,426,0.167794,0.00009990
7,427,0.166618,0.00009990
7,428,0.146749,0.00009990
7,429,0.139260,0.00009990
7,430,0.146025,0.00009990
7,431,0.149443,0.00009990
7,432,0.141817,0.00009990
7,433,0.180314,0.00009990
7,434,0.158720,0.00009990
7,435,0.155225,0.00009990
7,436,0.185714,0.00009990
7,437,0.169078,0.00009990
7,438,0.158176,0.00009990
7,439,0.151381,0.00009990
7,440,0.141825,0.00009990
7,441,0.128286,0.00009990
7,442,0.177137,0.00009990
7,443,0.168029,0.00009990
7,444,0.174940,0.00009990
7,445,0.138813,0.00009990
7,446,0.143376,0.00009990
7,447,0.158828,0.00009990
7,448,0.142721,0.00009990
7,449,0.128345,0.00009990
7,450,0.168927,0.00009990
7,451,0.175489,0.00009990
7,452,0.126592,0.00009990
7,453,0.159171,0.00009990
7,454,0.141719,0.00009990
7,455,0.170749,0.00009990
8,456,0.157132,0.00009987
8,457,0.167632,0.00009987
8,458,0.145654,0.00009987
8,459,0.130805,0.00009987
8,460,0.192529,0.00009987
8,461,0.155149,0.00009987
8,462,0.158159,0.00009987
8,463,0.166929,0.00009987
8,464,0.147659,0.00009987
8,465,0.126576,0.00009987
8,466,0.130614,0.00009987
8,467,0.148655,0.00009987
8,468,0.149655,0.00009987
8,469,0.121577,0.00009987
8,470,0.129972,0.00009987
8,471,0.134121,0.00009987
8,472,0.155892,0.00009987
8,473,0.153101,0.00009987
8,474,0.153644,0.00009987
8,475,0.134195,0.00009987
8,476,0.168722,0.00009987
8,477,0.158360,0.00009987
8,478,0.158260,0.00009987
8,479,0.145237,0.00009987
8,480,0.138128,0.00009987
8,481,0.148632,0.00009987
8,482,0.147810,0.00009987
8,483,0.113417,0.00009987
8,484,0.118394,0.00009987
8,485,0.155521,0.00009987
8,486,0.126255,0.00009987
8,487,0.157256,0.00009987
8,488,0.119969,0.00009987
8,489,0.111570,0.00009987
8,490,0.162028,0.00009987
8,491,0.154191,0.00009987
8,492,0.145510,0.00009987
8,493,0.126953,0.00009987
8,494,0.136637,0.00009987
8,495,0.126167,0.00009987
8,496,0.129069,0.00009987
8,497,0.111295,0.00009987
8,498,0.128949,0.00009987
8,499,0.146848,0.00009987
8,500,0.141805,0.00009987
8,501,0.133049,0.00009987
8,502,0.127272,0.00009987
8,503,0.148845,0.00009987
8,504,0.193420,0.00009987
8,505,0.152514,0.00009987
8,506,0.144403,0.00009987
8,507,0.140843,0.00009987
8,508,0.123388,0.00009987
8,509,0.124190,0.00009987
8,510,0.164500,0.00009987
8,511,0.162970,0.00009987
8,512,0.145963,0.00009987
8,513,0.154115,0.00009987
8,514,0.148033,0.00009987
8,515,0.174732,0.00009987
8,516,0.140288,0.00009987
8,517,0.154442,0.00009987
8,518,0.150968,0.00009987
8,519,0.156233,0.00009987
8,520,0.148104,0.00009987
9,521,0.173380,0.00009983
9,522,0.151323,0.00009983
9,523,0.179430,0.00009983
9,524,0.136246,0.00009983
9,525,0.160245,0.00009983
9,526,0.120633,0.00009983
9,527,0.139597,0.00009983
9,528,0.136078,0.00009983
9,529,0.152482,0.00009983
9,530,0.162257,0.00009983
9,531,0.136311,0.00009983
9,532,0.133421,0.00009983
9,533,0.151697,0.00009983
9,534,0.177035,0.00009983
9,535,0.172694,0.00009983
9,536,0.156603,0.00009983
9,537,0.139661,0.00009983
9,538,0.150086,0.00009983
9,539,0.152941,0.00009983
9,540,0.154996,0.00009983
9,541,0.145217,0.00009983
9,542,0.114657,0.00009983
9,543,0.157765,0.00009983
9,544,0.153131,0.00009983
9,545,0.117873,0.00009983
9,546,0.159451,0.00009983
9,547,0.169813,0.00009983
9,548,0.133749,0.00009983
9,549,0.104397,0.00009983
9,550,0.160961,0.00009983
9,551,0.127811,0.00009983
9,552,0.143593,0.00009983
9,553,0.118003,0.00009983
9,554,0.132772,0.00009983
9,555,0.148210,0.00009983
9,556,0.122733,0.00009983
9,557,0.131193,0.00009983
9,558,0.142350,0.00009983
9,559,0.133583,0.00009983
9,560,0.138039,0.00009983
9,561,0.135814,0.00009983
9,562,0.120773,0.00009983
9,563,0.144355,0.00009983
9,564,0.144574,0.00009983
9,565,0.152633,0.00009983
9,566,0.111607,0.00009983
9,567,0.140744,0.00009983
9,568,0.131651,0.00009983
9,569,0.149697,0.00009983
9,570,0.157406,0.00009983
9,571,0.147098,0.00009983
9,572,0.131164,0.00009983
9,573,0.149883,0.00009983
9,574,0.122194,0.00009983
9,575,0.128423,0.00009983
9,576,0.187297,0.00009983
9,577,0.146648,0.00009983
9,578,0.126220,0.00009983
9,579,0.139126,0.00009983
9,580,0.125355,0.00009983
9,581,0.145418,0.00009983
9,582,0.140387,0.00009983
9,583,0.175987,0.00009983
9,584,0.107914,0.00009983
9,585,0.134975,0.00009983
10,586,0.129930,0.00009978
10,587,0.139652,0.00009978
10,588,0.137295,0.00009978
10,589,0.149628,0.00009978
10,590,0.123401,0.00009978
10,591,0.146815,0.00009978
10,592,0.149051,0.00009978
10,593,0.120387,0.00009978
10,594,0.125643,0.00009978
10,595,0.103213,0.00009978
10,596,0.126661,0.00009978
10,597,0.135550,0.00009978
10,598,0.141760,0.00009978
10,599,0.124369,0.00009978
10,600,0.133061,0.00009978
10,601,0.144095,0.00009978
10,602,0.148822,0.00009978
10,603,0.114249,0.00009978
10,604,0.151254,0.00009978
10,605,0.147545,0.00009978
10,606,0.125869,0.00009978
10,607,0.136922,0.00009978
10,608,0.117819,0.00009978
10,609,0.120332,0.00009978
10,610,0.127130,0.00009978
10,611,0.140265,0.00009978
10,612,0.142374,0.00009978
10,613,0.108519,0.00009978
10,614,0.120304,0.00009978
10,615,0.143282,0.00009978
10,616,0.122139,0.00009978
10,617,0.146555,0.00009978
10,618,0.145151,0.00009978
10,619,0.138588,0.00009978
10,620,0.119832,0.00009978
10,621,0.127938,0.00009978
10,622,0.145789,0.00009978
10,623,0.165693,0.00009978
10,624,0.151353,0.00009978
10,625,0.131293,0.00009978
10,626,0.148511,0.00009978
10,627,0.131050,0.00009978
10,628,0.144371,0.00009978
10,629,0.146272,0.00009978
10,630,0.142365,0.00009978
10,631,0.153755,0.00009978
10,632,0.116971,0.00009978
10,633,0.127450,0.00009978
10,634,0.114870,0.00009978
10,635,0.111430,0.00009978
10,636,0.104324,0.00009978
10,637,0.120455,0.00009978
10,638,0.128680,0.00009978
10,639,0.151871,0.00009978
10,640,0.126305,0.00009978
10,641,0.147695,0.00009978
10,642,0.124823,0.00009978
10,643,0.153769,0.00009978
10,644,0.129690,0.00009978
10,645,0.130357,0.00009978
10,646,0.134840,0.00009978
10,647,0.143658,0.00009978
10,648,0.138165,0.00009978
10,649,0.125771,0.00009978
10,650,0.165107,0.00009978
11,651,0.128085,0.00009973
11,652,0.137395,0.00009973
11,653,0.160749,0.00009973
11,654,0.123286,0.00009973
11,655,0.151959,0.00009973
11,656,0.140433,0.00009973
11,657,0.142865,0.00009973
11,658,0.120474,0.00009973
11,659,0.127697,0.00009973
11,660,0.110960,0.00009973
11,661,0.111259,0.00009973
11,662,0.119604,0.00009973
11,663,0.136482,0.00009973
11,664,0.123401,0.00009973
11,665,0.129504,0.00009973
11,666,0.108732,0.00009973
11,667,0.131183,0.00009973
11,668,0.137775,0.00009973
11,669,0.127838,0.00009973
11,670,0.126344,0.00009973
11,671,0.109815,0.00009973
11,672,0.144390,0.00009973
11,673,0.115587,0.00009973
11,674,0.123565,0.00009973
11,675,0.124990,0.00009973
11,676,0.130302,0.00009973
11,677,0.131801,0.00009973
11,678,0.135411,0.00009973
11,679,0.122034,0.00009973
11,680,0.148113,0.00009973
11,681,0.110493,0.00009973
11,682,0.117238,0.00009973
11,683,0.149274,0.00009973
11,684,0.132187,0.00009973
11,685,0.157753,0.00009973
11,686,0.126162,0.00009973
11,687,0.152834,0.00009973
11,688,0.109840,0.00009973
11,689,0.120555,0.00009973
11,690,0.131828,0.00009973
11,691,0.116674,0.00009973
11,692,0.136398,0.00009973
11,693,0.114871,0.00009973
11,694,0.143198,0.00009973
11,695,0.126854,0.00009973
11,696,0.139396,0.00009973
11,697,0.135813,0.00009973
11,698,0.128766,0.00009973
11,699,0.158495,0.00009973
11,700,0.128368,0.00009973
11,701,0.153040,0.00009973
11,702,0.108423,0.00009973
11,703,0.112868,0.00009973
11,704,0.161389,0.00009973
11,705,0.122140,0.00009973
11,706,0.135497,0.00009973
11,707,0.148574,0.00009973
11,708,0.151883,0.00009973
11,709,0.140787,0.00009973
11,710,0.109267,0.00009973
11,711,0.127215,0.00009973
11,712,0.144331,0.00009973
11,713,0.146909,0.00009973
11,714,0.107403,0.00009973
11,715,0.133475,0.00009973
12,716,0.094934,0.00009967
12,717,0.104415,0.00009967
12,718,0.122277,0.00009967
12,719,0.112131,0.00009967
12,720,0.130139,0.00009967
12,721,0.146424,0.00009967
12,722,0.128796,0.00009967
12,723,0.116713,0.00009967
12,724,0.117671,0.00009967
12,725,0.141601,0.00009967
12,726,0.117059,0.00009967
12,727,0.106303,0.00009967
12,728,0.138031,0.00009967
12,729,0.138677,0.00009967
12,730,0.123466,0.00009967
12,731,0.129418,0.00009967
12,732,0.125622,0.00009967
12,733,0.131348,0.00009967
12,734,0.132063,0.00009967
12,735,0.132952,0.00009967
12,736,0.146600,0.00009967
12,737,0.127838,0.00009967
12,738,0.131876,0.00009967
12,739,0.122724,0.00009967
12,740,0.115596,0.00009967
12,741,0.149173,0.00009967
12,742,0.110472,0.00009967
12,743,0.118136,0.00009967
12,744,0.110009,0.00009967
12,745,0.133185,0.00009967
12,746,0.094960,0.00009967
12,747,0.107640,0.00009967
12,748,0.115803,0.00009967
12,749,0.094760,0.00009967
12,750,0.099716,0.00009967
12,751,0.114483,0.00009967
12,752,0.112062,0.00009967
12,753,0.138042,0.00009967
12,754,0.129401,0.00009967
12,755,0.103299,0.00009967
12,756,0.115281,0.00009967
12,757,0.099848,0.00009967
12,758,0.123709,0.00009967
12,759,0.135562,0.00009967
12,760,0.109305,0.00009967
12,761,0.108071,0.00009967
12,762,0.130861,0.00009967
12,763,0.131264,0.00009967
12,764,0.098544,0.00009967
12,765,0.141912,0.00009967
12,766,0.102725,0.00009967
12,767,0.129808,0.00009967
12,768,0.115296,0.00009967
12,769,0.103543,0.00009967
12,770,0.136099,0.00009967
12,771,0.124965,0.00009967
12,772,0.110868,0.00009967
12,773,0.117096,0.00009967
12,774,0.124610,0.00009967
12,775,0.107030,0.00009967
12,776,0.118175,0.00009967
12,777,0.129005,0.00009967
12,778,0.110851,0.00009967
12,779,0.095354,0.00009967
12,780,0.123055,0.00009967
13,781,0.112477,0.00009961
13,782,0.118081,0.00009961
13,783,0.101255,0.00009961
13,784,0.125224,0.00009961
13,785,0.107950,0.00009961
13,786,0.115616,0.00009961
13,787,0.110398,0.00009961
13,788,0.119741,0.00009961
13,789,0.119390,0.00009961
13,790,0.123422,0.00009961
13,791,0.110998,0.00009961
13,792,0.135734,0.00009961
13,793,0.130470,0.00009961
13,794,0.127231,0.00009961
13,795,0.115283,0.00009961
13,796,0.140934,0.00009961
13,797,0.137455,0.00009961
13,798,0.118882,0.00009961
13,799,0.148320,0.00009961
13,800,0.106013,0.00009961
13,801,0.112928,0.00009961
13,802,0.102361,0.00009961
13,803,0.126714,0.00009961
13,804,0.140324,0.00009961
13,805,0.123995,0.00009961
13,806,0.106693,0.00009961
13,807,0.111882,0.00009961
13,808,0.109953,0.00009961
13,809,0.101340,0.00009961
13,810,0.110179,0.00009961
13,811,0.109207,0.00009961
13,812,0.136140,0.00009961
13,813,0.113617,0.00009961
13,814,0.108958,0.00009961
13,815,0.127434,0.00009961
13,816,0.120312,0.00009961
13,817,0.102183,0.00009961
13,818,0.138550,0.00009961
13,819,0.116706,0.00009961
13,820,0.116275,0.00009961
13,821,0.110706,0.00009961
13,822,0.122159,0.00009961
13,823,0.111312,0.00009961
13,824,0.128673,0.00009961
13,825,0.102271,0.00009961
13,826,0.134348,0.00009961
13,827,0.099497,0.00009961
13,828,0.098740,0.00009961
13,829,0.107610,0.00009961
13,830,0.134942,0.00009961
13,831,0.115239,0.00009961
13,832,0.115968,0.00009961
13,833,0.099978,0.00009961
13,834,0.130640,0.00009961
13,835,0.130589,0.00009961
13,836,0.119080,0.00009961
13,837,0.116668,0.00009961
13,838,0.141718,0.00009961
13,839,0.127886,0.00009961
13,840,0.135709,0.00009961
13,841,0.103905,0.00009961
13,842,0.122993,0.00009961
13,843,0.123326,0.00009961
13,844,0.119861,0.00009961
13,845,0.139879,0.00009961
14,846,0.114479,0.00009954
14,847,0.104709,0.00009954
14,848,0.100063,0.00009954
14,849,0.113898,0.00009954
14,850,0.108715,0.00009954
14,851,0.124848,0.00009954
14,852,0.133837,0.00009954
14,853,0.125329,0.00009954
14,854,0.101395,0.00009954
14,855,0.147137,0.00009954
14,856,0.104755,0.00009954
14,857,0.118283,0.00009954
14,858,0.112577,0.00009954
14,859,0.112368,0.00009954
14,860,0.109693,0.00009954
14,861,0.099701,0.00009954
14,862,0.097758,0.00009954
14,863,0.103840,0.00009954
14,864,0.129055,0.00009954
14,865,0.110591,0.00009954
14,866,0.099513,0.00009954
14,867,0.116046,0.00009954
14,868,0.100229,0.00009954
14,869,0.097905,0.00009954
14,870,0.090159,0.00009954
14,871,0.109499,0.00009954
14,872,0.131974,0.00009954
14,873,0.108489,0.00009954
14,874,0.112931,0.00009954
14,875,0.129267,0.00009954
14,876,0.116313,0.00009954
14,877,0.109979,0.00009954
14,878,0.139013,0.00009954
14,879,0.132832,0.00009954
14,880,0.116082,0.00009954
14,881,0.102223,0.00009954
14,882,0.102667,0.00009954
14,883,0.087696,0.00009954
14,884,0.127740,0.00009954
14,885,0.121013,0.00009954
14,886,0.107242,0.00009954
14,887,0.131187,0.00009954
14,888,0.131157,0.00009954
14,889,0.105326,0.00009954
14,890,0.101813,0.00009954
14,891,0.117103,0.00009954
14,892,0.122208,0.00009954
14,893,0.113780,0.00009954
14,894,0.110734,0.00009954
14,895,0.101966,0.00009954
14,896,0.105801,0.00009954
14,897,0.119955,0.00009954
14,898,0.122217,0.00009954
14,899,0.121158,0.00009954
14,900,0.131789,0.00009954
14,901,0.122619,0.00009954
14,902,0.107329,0.00009954
14,903,0.106156,0.00009954
14,904,0.106980,0.00009954
14,905,0.121195,0.00009954
14,906,0.138433,0.00009954
14,907,0.110645,0.00009954
14,908,0.113044,0.00009954
14,909,0.114903,0.00009954
14,910,0.109806,0.00009954
15,911,0.115000,0.00009947
15,912,0.119168,0.00009947
15,913,0.127485,0.00009947
15,914,0.113040,0.00009947
15,915,0.112574,0.00009947
15,916,0.112376,0.00009947
15,917,0.125544,0.00009947
15,918,0.103398,0.00009947
15,919,0.097034,0.00009947
15,920,0.101315,0.00009947
15,921,0.119660,0.00009947
15,922,0.109871,0.00009947
15,923,0.087963,0.00009947
15,924,0.102366,0.00009947
15,925,0.091418,0.00009947
15,926,0.114685,0.00009947
15,927,0.104308,0.00009947
15,928,0.111987,0.00009947
15,929,0.110021,0.00009947
15,930,0.105662,0.00009947
15,931,0.108093,0.00009947
