Epoch,Step,Loss,LR,DiffTarget,X0Target
0,152,0.720997,3e-05,0.368098,0.884864
0,153,0.657686,3e-05,0.354594,0.744621
0,154,0.723021,3e-05,0.358272,0.906576
0,155,0.766955,3e-05,0.398084,0.927079
0,156,0.818716,3e-05,0.339019,1.160547
0,157,0.821206,3e-05,0.441013,0.954403
0,158,0.528949,3e-05,0.320992,0.517250
0,159,0.686820,3e-05,0.462522,0.560986
0,160,0.729153,3e-05,0.296487,1.091953
0,161,0.700607,3e-05,0.461932,0.588362
0,162,0.710863,3e-05,0.396807,0.780949
0,163,0.715891,3e-05,0.453733,0.652306
0,164,0.629551,3e-05,0.362004,0.680619
0,165,0.611150,3e-05,0.352905,0.633098
0,166,0.725033,3e-05,0.374809,0.859168
0,167,0.711195,3e-05,0.482222,0.573124
0,168,0.824693,3e-05,0.365938,1.118346
0,169,0.712228,3e-05,0.339945,0.946518
0,170,0.614589,3e-05,0.408137,0.515635
0,171,0.858117,3e-05,0.406701,1.131606
0,172,0.701222,3e-05,0.430388,0.697195
0,173,0.817400,3e-05,0.420442,0.983568
0,174,0.579509,3e-05,0.317518,0.651200
0,175,0.714169,3e-05,0.396599,0.771856
0,176,1.012147,3e-05,0.363540,1.596215
0,177,0.521470,3e-05,0.277577,0.591805
0,178,0.767782,3e-05,0.380978,0.946097
0,179,0.642831,3e-05,0.390705,0.600977
0,180,0.678912,3e-05,0.396503,0.689676
0,181,0.803372,3e-05,0.358422,1.078068
0,182,0.709608,3e-05,0.386762,0.796859
0,183,0.606780,3e-05,0.312398,0.715487
0,184,0.551179,3e-05,0.347371,0.503228
0,185,0.546889,3e-05,0.376404,0.405093
0,186,0.652639,3e-05,0.397396,0.629147
0,187,0.657496,3e-05,0.354773,0.774264
0,188,0.691186,3e-05,0.372494,0.776272
0,189,0.659511,3e-05,0.470996,0.467034
0,190,0.582540,3e-05,0.283791,0.722028
0,191,0.594994,3e-05,0.429361,0.395921
0,192,0.545899,3e-05,0.334618,0.532777
0,193,0.688799,3e-05,0.471718,0.522370
0,194,0.563383,3e-05,0.397841,0.402064
0,195,0.773746,3e-05,0.327189,1.132294
0,196,0.552246,3e-05,0.330725,0.550258
0,197,0.731399,3e-05,0.480913,0.609539
0,198,0.785127,3e-05,0.455255,0.825635
0,199,0.473224,3e-05,0.277443,0.482397
0,200,0.585874,3e-05,0.356614,0.555732
0,201,0.603552,3e-05,0.354159,0.627526
0,202,0.711323,3e-05,0.294049,1.047117
0,203,0.660906,3e-05,0.305155,0.866060
0,204,0.679563,3e-05,0.450216,0.571912
0,205,0.557123,3e-05,0.336803,0.553564
0,206,0.684007,3e-05,0.420952,0.651960
0,207,0.731099,3e-05,0.492916,0.584756
0,208,0.546425,3e-05,0.351095,0.482727
0,209,0.665626,3e-05,0.345663,0.792597
0,210,0.664277,3e-05,0.400380,0.647390
0,211,0.756569,3e-05,0.356083,0.986677
0,212,0.793957,3e-05,0.334160,1.140032
0,213,0.603243,3e-05,0.401175,0.499672
0,214,0.769643,3e-05,0.409700,0.877102
0,215,0.760074,3e-05,0.391481,0.897944
0,216,0.562110,3e-05,0.386599,0.417743
0,217,0.726228,3e-05,0.318979,1.028049
0,218,0.691034,3e-05,0.453375,0.575741
0,219,0.898150,3e-05,0.339614,1.398210
0,220,0.761805,3e-05,0.404619,0.881585
0,221,0.610928,3e-05,0.351032,0.649523
0,222,0.726286,3e-05,0.324745,1.002195
0,223,0.865954,3e-05,0.373065,1.199094
0,224,0.681171,3e-05,0.352618,0.815212
0,225,0.616419,3e-05,0.374003,0.624674
0,226,0.632420,3e-05,0.412514,0.546060
0,227,0.689908,3e-05,0.406584,0.716081
0,228,0.699761,3e-05,0.439607,0.642285
0,229,0.742986,3e-05,0.371716,0.910190
0,230,0.859719,3e-05,0.429957,1.061880
0,231,0.809985,3e-05,0.386944,1.035496
0,232,0.453590,3e-05,0.259992,0.477204
0,233,0.686918,3e-05,0.418046,0.642558
0,234,0.664612,3e-05,0.291796,0.913562
0,235,0.863067,3e-05,0.460480,0.994708
0,236,0.564443,3e-05,0.371291,0.479842
0,237,0.591098,3e-05,0.291704,0.738772
0,238,0.898910,3e-05,0.332250,1.415970
0,239,0.885022,3e-05,0.346126,1.327976
0,240,0.598443,3e-05,0.316457,0.693766
0,241,0.853909,3e-05,0.357410,1.225134
0,242,0.673824,3e-05,0.391472,0.680532
0,243,0.644021,3e-05,0.313829,0.805635
0,244,0.857717,3e-05,0.365676,1.225105
0,245,0.663714,3e-05,0.396606,0.641922
0,246,0.800495,3e-05,0.372756,1.057302
0,247,0.749860,3e-05,0.395878,0.893490
0,248,0.679128,3e-05,0.434948,0.593043
0,249,0.723406,3e-05,0.375366,0.857755
0,250,0.698865,3e-05,0.371875,0.783137
0,251,0.584956,3e-05,0.369996,0.528083
0,252,0.632006,3e-05,0.324288,0.766388
0,253,0.609102,3e-05,0.385676,0.555438
0,254,0.665583,3e-05,0.308074,0.866347
0,255,0.588916,3e-05,0.321014,0.680032
0,256,0.661631,3e-05,0.450821,0.520942
0,257,0.626122,3e-05,0.351050,0.695207
0,258,0.553756,3e-05,0.309682,0.616360
0,259,0.632639,3e-05,0.366182,0.665864
0,260,0.578380,3e-05,0.350871,0.554458
0,261,0.512788,3e-05,0.314180,0.487846
0,262,0.790854,3e-05,0.333785,1.119981
0,263,0.764906,3e-05,0.443914,0.806335
0,264,0.894176,3e-05,0.331627,1.366466
0,265,0.668589,3e-05,0.431414,0.583414
0,266,0.775250,3e-05,0.423394,0.862370
0,267,0.552805,3e-05,0.351426,0.487033
0,268,0.549955,3e-05,0.370627,0.429033
0,269,0.854523,3e-05,0.410997,1.095211
0,270,0.726192,3e-05,0.364836,0.905534
0,271,0.620971,3e-05,0.436153,0.461583
0,272,0.666337,3e-05,0.419554,0.614680
0,273,0.621491,3e-05,0.397160,0.559988
0,274,0.483881,3e-05,0.308304,0.416829
0,275,0.678563,3e-05,0.301063,0.939235
0,276,0.647464,3e-05,0.385780,0.643336
0,277,0.698869,3e-05,0.357669,0.866643
0,278,0.523434,3e-05,0.304947,0.536477
0,279,0.723242,3e-05,0.399487,0.788571
0,280,0.697253,3e-05,0.382866,0.768077
0,281,0.633709,3e-05,0.353963,0.676610
0,282,0.543780,3e-05,0.334575,0.510917
0,283,0.692338,3e-05,0.463470,0.574495
0,284,0.700251,3e-05,0.389952,0.786164
0,285,0.720176,3e-05,0.420830,0.732673
0,286,0.758245,3e-05,0.403255,0.874702
0,287,0.718797,3e-05,0.354261,0.889275
0,288,0.659829,3e-05,0.253550,0.981931
0,289,0.690396,3e-05,0.387455,0.729776
0,290,0.694454,3e-05,0.289318,0.993355
0,291,0.592046,3e-05,0.362120,0.563504
0,292,0.643171,3e-05,0.326078,0.789298
0,293,0.725179,3e-05,0.475231,0.629194
0,294,0.571727,3e-05,0.342104,0.577211
0,295,0.700232,3e-05,0.372265,0.824647
0,296,0.595297,3e-05,0.395736,0.480445
0,297,0.608864,3e-05,0.400314,0.517577
0,298,0.784550,3e-05,0.421143,0.905996
0,299,0.679070,3e-05,0.297078,0.971032
0,300,0.790425,3e-05,0.422592,0.914750
0,301,0.704734,3e-05,0.282348,1.037471
0,302,0.565063,3e-05,0.265442,0.731801
0,303,0.589031,3e-05,0.381634,0.509180
0,304,0.626429,3e-05,0.390592,0.591192
0,305,0.610912,3e-05,0.315873,0.714854
0,306,0.642708,3e-05,0.433106,0.509155
0,307,0.783853,3e-05,0.378534,0.972261
0,308,0.619137,3e-05,0.416760,0.495019
0,309,0.594338,3e-05,0.269354,0.812885
0,310,0.603222,3e-05,0.345262,0.618911
0,311,0.613295,3e-05,0.353555,0.629627
0,312,0.592926,3e-05,0.320880,0.660443
0,313,0.725161,3e-05,0.368559,0.884942
0,314,0.820190,3e-05,0.300177,1.314146
0,315,0.557689,3e-05,0.338771,0.536252
0,316,0.652966,3e-05,0.417821,0.570391
0,317,0.591705,3e-05,0.334937,0.645653
0,318,0.761688,3e-05,0.377955,0.944139
0,319,0.494059,3e-05,0.329396,0.386127
0,320,0.467979,3e-05,0.306934,0.399284
0,321,0.519900,3e-05,0.319434,0.483945
0,322,0.500885,3e-05,0.247908,0.612127
0,323,0.742526,3e-05,0.375341,0.893140
0,324,0.442829,3e-05,0.276724,0.386319
0,325,0.554724,3e-05,0.292533,0.664719
0,326,0.658483,3e-05,0.360749,0.730877
0,327,0.568061,3e-05,0.303925,0.652926
0,328,0.634468,3e-05,0.392855,0.592769
0,329,0.508654,3e-05,0.279023,0.539543
0,330,0.620689,3e-05,0.351683,0.634786
0,331,0.726898,3e-05,0.386308,0.868130
0,332,0.663577,3e-05,0.408135,0.633278
0,333,0.619845,3e-05,0.285585,0.831641
0,334,0.961521,3e-05,0.462002,1.247267
0,335,0.600484,3e-05,0.343592,0.640262
0,336,0.558070,3e-05,0.360292,0.469355
0,337,0.659879,3e-05,0.348306,0.775928
0,338,0.589433,3e-05,0.351936,0.588976
0,339,0.767892,3e-05,0.472736,0.722534
0,340,0.573841,3e-05,0.373794,0.490972
0,341,0.784496,3e-05,0.411760,0.925898
0,342,0.721501,3e-05,0.302301,1.039808
0,343,0.675723,3e-05,0.364657,0.749679
0,344,0.499391,3e-05,0.332123,0.402902
0,345,0.753812,3e-05,0.340511,1.023911
0,346,0.581062,3e-05,0.387487,0.458101
0,347,0.587183,3e-05,0.380529,0.503315
0,348,0.617073,3e-05,0.384837,0.583200
0,349,0.604789,3e-05,0.371674,0.566848
0,350,0.783549,3e-05,0.355979,1.070790
0,351,0.590609,3e-05,0.287426,0.763032
0,352,0.808558,3e-05,0.321323,1.208899
0,353,0.660176,3e-05,0.387932,0.668705
0,354,0.518621,3e-05,0.345142,0.425153
0,355,0.597195,3e-05,0.359429,0.583620
0,356,0.890530,3e-05,0.406028,1.171447
0,357,0.683427,3e-05,0.339558,0.815471
0,358,0.767284,3e-05,0.493001,0.672553
0,359,0.583066,3e-05,0.438003,0.334570
0,360,0.598053,3e-05,0.297374,0.767696
0,361,0.627544,3e-05,0.421727,0.458294
0,362,0.763679,3e-05,0.365754,0.990968
0,363,0.765808,3e-05,0.262383,1.201247
0,364,0.754351,3e-05,0.341222,1.056690
0,365,0.547474,3e-05,0.348659,0.500541
0,366,0.604111,3e-05,0.326683,0.662817
0,367,0.547395,3e-05,0.320210,0.557950
0,368,0.517755,3e-05,0.336302,0.443341
0,369,0.534191,3e-05,0.249017,0.692060
0,370,0.729974,3e-05,0.459306,0.655322
0,371,0.598167,3e-05,0.285668,0.765072
0,372,0.622138,3e-05,0.400849,0.539273
0,373,0.600665,3e-05,0.358496,0.605022
0,374,0.627661,3e-05,0.359590,0.662956
0,375,0.755737,3e-05,0.298467,1.147818
0,376,0.652351,3e-05,0.378784,0.661290
0,377,0.536668,3e-05,0.372638,0.407524
0,378,0.593925,3e-05,0.389180,0.474847
0,379,0.700485,3e-05,0.412990,0.718364
0,380,0.698784,3e-05,0.346722,0.858897
0,381,0.598091,3e-05,0.345451,0.622741
0,382,0.635975,3e-05,0.359352,0.679626
0,383,0.798636,3e-05,0.461097,0.841025
0,384,0.570689,3e-05,0.326345,0.613491
0,385,0.569006,3e-05,0.318545,0.621204
0,386,0.671589,3e-05,0.315947,0.881623
0,387,0.561475,3e-05,0.306031,0.633262
0,388,0.590423,3e-05,0.321152,0.686260
0,389,0.473681,3e-05,0.288580,0.463413
0,390,0.695664,3e-05,0.447341,0.610513
0,391,0.656906,3e-05,0.421493,0.589958
0,392,0.654535,3e-05,0.425551,0.567822
0,393,0.589157,3e-05,0.405558,0.456583
0,394,0.693586,3e-05,0.384265,0.763407
0,395,0.553662,3e-05,0.347427,0.497255
0,396,0.525894,3e-05,0.245632,0.662266
0,397,0.563206,3e-05,0.372858,0.461551
0,398,0.804847,3e-05,0.366685,1.067259
0,399,0.900498,3e-05,0.398874,1.176696
0,400,0.673197,3e-05,0.282541,0.970413
0,401,0.645980,3e-05,0.378719,0.647433
0,402,0.604452,3e-05,0.390434,0.538530
0,403,0.646788,3e-05,0.351108,0.746112
0,404,0.609091,3e-05,0.402380,0.514048
0,405,0.628632,3e-05,0.351089,0.666363
0,406,0.507579,3e-05,0.328531,0.435347
0,407,0.545303,3e-05,0.331775,0.510979
0,408,0.627325,3e-05,0.381452,0.604654
0,409,0.706669,3e-05,0.373097,0.803292
0,410,0.502379,3e-05,0.301795,0.488783
0,411,0.598687,3e-05,0.337170,0.658427
0,412,0.638832,3e-05,0.381551,0.619519
0,413,0.733462,3e-05,0.383380,0.887324
0,414,0.392865,3e-05,0.242671,0.353315
0,415,0.549577,3e-05,0.333043,0.524054
0,416,0.544580,3e-05,0.320450,0.541056
0,417,0.398719,3e-05,0.166483,0.560390
0,418,0.690282,3e-05,0.346250,0.867349
0,419,0.659717,3e-05,0.349196,0.772586
0,420,0.455853,3e-05,0.351865,0.246019
0,421,0.521848,3e-05,0.234597,0.732806
0,422,0.635588,3e-05,0.319804,0.794730
0,423,0.624094,3e-05,0.268040,0.864481
0,424,0.609503,3e-05,0.381021,0.565246
0,425,0.598071,3e-05,0.330218,0.645649
0,426,0.665842,3e-05,0.384921,0.674491
0,427,0.680880,3e-05,0.337300,0.844332
0,428,0.602282,3e-05,0.374216,0.561451
0,429,0.801826,3e-05,0.382309,1.058406
0,430,0.595678,3e-05,0.393378,0.499812
0,431,0.632923,3e-05,0.356221,0.657764
0,432,0.675529,3e-05,0.382292,0.695671
0,433,0.442218,3e-05,0.225514,0.518820
0,434,0.581223,3e-05,0.354250,0.548189
0,435,0.725763,3e-05,0.364971,0.875715
0,436,0.452919,3e-05,0.312453,0.334031
0,437,0.607290,3e-05,0.387828,0.534703
0,438,0.621360,3e-05,0.337377,0.705924
0,439,0.788761,3e-05,0.311178,1.189348
0,440,0.731611,3e-05,0.364857,0.881916
0,441,0.451572,3e-05,0.236953,0.519411
0,442,0.644411,3e-05,0.356483,0.729391
0,443,0.506857,3e-05,0.320424,0.444819
0,444,0.653170,3e-05,0.379975,0.661211
0,445,0.482020,3e-05,0.282482,0.483341
0,446,0.547973,3e-05,0.381469,0.409227
0,447,0.612843,3e-05,0.403904,0.504546
0,448,0.574543,3e-05,0.334394,0.572172
0,449,0.536656,3e-05,0.278270,0.618863
0,450,0.545313,3e-05,0.409823,0.318443
0,451,0.676426,3e-05,0.474871,0.498920
0,452,0.642016,3e-05,0.395766,0.602629
0,453,0.824313,3e-05,0.327894,1.215482
0,454,0.538958,3e-05,0.375513,0.402435
0,455,0.497854,3e-05,0.363491,0.313455
0,456,0.540488,3e-05,0.348986,0.448582
0,457,0.623225,3e-05,0.431114,0.468842
0,458,0.632537,3e-05,0.312627,0.782708
0,459,0.656580,3e-05,0.394578,0.646237
0,460,0.603340,3e-05,0.326443,0.674253
0,461,0.517903,3e-05,0.346964,0.418883
0,462,0.585636,3e-05,0.347766,0.595255
0,463,0.629198,3e-05,0.283595,0.846871
0,464,0.748119,3e-05,0.326021,1.058958
0,465,0.575903,3e-05,0.397267,0.440954
0,466,0.505048,3e-05,0.275478,0.559921
0,467,0.775741,3e-05,0.370710,0.999203
0,468,0.636639,3e-05,0.397188,0.576560
0,469,0.642862,3e-05,0.321267,0.797200
0,470,0.628903,3e-05,0.374407,0.614757
0,471,0.540972,3e-05,0.375638,0.402450
0,472,0.711868,3e-05,0.286761,1.015573
0,473,0.516558,3e-05,0.339327,0.424784
0,474,0.545362,3e-05,0.276145,0.648054
0,475,0.687554,3e-05,0.387509,0.721085
0,476,0.649031,3e-05,0.336761,0.776043
0,477,0.526612,3e-05,0.368882,0.380583
0,478,0.654935,3e-05,0.432490,0.553488
0,479,0.589840,3e-05,0.332819,0.678289
0,480,0.522081,3e-05,0.308758,0.518789
0,481,0.517060,3e-05,0.256481,0.628429
0,482,0.551338,3e-05,0.285149,0.630364
0,483,0.621350,3e-05,0.197450,1.052700
1,484,0.637066,2.999821117098408e-05,0.321726,0.760899
1,485,0.617736,2.999821117098408e-05,0.413681,0.499365
1,486,0.617774,2.999821117098408e-05,0.414385,0.477026
1,487,0.567711,2.999821117098408e-05,0.341568,0.558846
1,488,0.686332,2.999821117098408e-05,0.345911,0.849287
1,489,0.511881,2.999821117098408e-05,0.338282,0.408190
1,490,0.670141,2.999821117098408e-05,0.427504,0.574769
1,491,0.650527,2.999821117098408e-05,0.466697,0.442850
1,492,0.487467,2.999821117098408e-05,0.312213,0.415175
1,493,0.533225,2.999821117098408e-05,0.358671,0.419271
1,494,0.546511,2.999821117098408e-05,0.333443,0.513925
1,495,0.638386,2.999821117098408e-05,0.394664,0.573888
1,496,0.571032,2.999821117098408e-05,0.326973,0.627765
1,497,0.540180,2.999821117098408e-05,0.311087,0.549616
1,498,0.727898,2.999821117098408e-05,0.379762,0.824459
1,499,0.434968,2.999821117098408e-05,0.269343,0.400668
1,500,0.643964,2.999821117098408e-05,0.370509,0.673869
1,501,0.536251,2.999821117098408e-05,0.375700,0.380426
1,502,0.632996,2.999821117098408e-05,0.321029,0.776013
1,503,0.573211,2.999821117098408e-05,0.302020,0.663506
1,504,0.616775,2.999821117098408e-05,0.359641,0.614614
1,505,0.676594,2.999821117098408e-05,0.296586,0.934820
1,506,0.518317,2.999821117098408e-05,0.315463,0.479120
1,507,0.592259,2.999821117098408e-05,0.368762,0.560342
1,508,0.513935,2.999821117098408e-05,0.314069,0.488417
1,509,0.591564,2.999821117098408e-05,0.258887,0.809730
1,510,0.560198,2.999821117098408e-05,0.332300,0.563015
1,511,0.712130,2.999821117098408e-05,0.359659,0.869489
1,512,0.937568,2.999821117098408e-05,0.340338,1.454476
1,513,0.609901,2.999821117098408e-05,0.344006,0.645228
1,514,0.604900,2.999821117098408e-05,0.399009,0.493205
1,515,0.623879,2.999821117098408e-05,0.313534,0.803959
1,516,0.753547,2.999821117098408e-05,0.364280,0.946358
1,517,0.630709,2.999821117098408e-05,0.346145,0.674939
1,518,0.572948,2.999821117098408e-05,0.395853,0.438456
1,519,0.600495,2.999821117098408e-05,0.301574,0.731402
1,520,0.598326,2.999821117098408e-05,0.367431,0.571693
1,521,0.618683,2.999821117098408e-05,0.355017,0.638633
1,522,0.541226,2.999821117098408e-05,0.296147,0.617805
1,523,0.425546,2.999821117098408e-05,0.261773,0.389515
1,524,0.553403,2.999821117098408e-05,0.336998,0.521696
1,525,0.550318,2.999821117098408e-05,0.368993,0.415046
1,526,0.588570,2.999821117098408e-05,0.432955,0.365856
1,527,0.715383,2.999821117098408e-05,0.375591,0.826287
1,528,0.816724,2.999821117098408e-05,0.295958,1.276332
1,529,0.589689,2.999821117098408e-05,0.409129,0.429271
1,530,0.681297,2.999821117098408e-05,0.331563,0.855378
1,531,0.651012,2.999821117098408e-05,0.449185,0.481770
1,532,0.769183,2.999821117098408e-05,0.399571,0.918640
1,533,0.578924,2.999821117098408e-05,0.364413,0.514329
1,534,0.781533,2.999821117098408e-05,0.324451,1.127813
1,535,0.584247,2.999821117098408e-05,0.330877,0.633317
1,536,0.499476,2.999821117098408e-05,0.280156,0.533933
1,537,0.489703,2.999821117098408e-05,0.307800,0.453742
1,538,0.480575,2.999821117098408e-05,0.294590,0.439178
1,539,0.760987,2.999821117098408e-05,0.382693,0.941327
1,540,0.657995,2.999821117098408e-05,0.450483,0.504391
1,541,0.658399,2.999821117098408e-05,0.419893,0.603073
1,542,0.600586,2.999821117098408e-05,0.350249,0.612540
1,543,0.620945,2.999821117098408e-05,0.405547,0.520291
1,544,0.681604,2.999821117098408e-05,0.302835,0.932029
1,545,0.502908,2.999821117098408e-05,0.313809,0.471752
1,546,0.837691,2.999821117098408e-05,0.341973,1.234904
1,547,0.664344,2.999821117098408e-05,0.430866,0.573430
1,548,0.667166,2.999821117098408e-05,0.314079,0.868122
1,549,0.737753,2.999821117098408e-05,0.420110,0.783403
1,550,0.511399,2.999821117098408e-05,0.260549,0.623929
1,551,0.749682,2.999821117098408e-05,0.364911,0.931205
1,552,0.554760,2.999821117098408e-05,0.392050,0.392212
1,553,0.566378,2.999821117098408e-05,0.359508,0.513689
1,554,0.602362,2.999821117098408e-05,0.427979,0.424957
1,555,0.554923,2.999821117098408e-05,0.320100,0.578418
1,556,0.702401,2.999821117098408e-05,0.348254,0.878129
1,557,0.460091,2.999821117098408e-05,0.287706,0.405062
1,558,0.583938,2.999821117098408e-05,0.382534,0.501319
1,559,0.570222,2.999821117098408e-05,0.392377,0.423717
1,560,0.589919,2.999821117098408e-05,0.410393,0.433281
1,561,0.701855,2.999821117098408e-05,0.386062,0.791816
