Epoch,Step,Loss,LR,DiffTarget,X0Target,StatsTarget,PhiDecode,PhiProxy,PhiDecodeWeighted,PhiProxyWeighted,PhiDecodeApplied,PhiConsistencyWeight,PhiProxyWeight,PhiLossEverySteps,PhiLossMaxBatch,PhiTargetMean
0,37,1.160926,3e-05,0.538887,1.568993,1.236782,0.034982,0.004654,0.010495,0.000558,1,0.300000,0.120000,1,0,0.893184
0,38,0.935468,3e-05,0.531889,1.032878,0.627660,0.031959,0.009178,0.009588,0.001101,1,0.300000,0.120000,1,0,0.834028
0,39,0.890574,3e-05,0.582150,0.796692,0.363491,0.035178,0.007118,0.010553,0.000854,1,0.300000,0.120000,1,0,0.773297
0,40,0.706243,3e-05,0.475169,0.560498,0.346034,0.047137,0.028802,0.014141,0.003456,1,0.300000,0.120000,1,0,0.835291
0,41,0.925193,3e-05,0.446250,1.187672,0.996077,0.040975,0.009671,0.012293,0.001161,1,0.300000,0.120000,1,0,0.861789
0,42,1.011893,3e-05,0.450333,1.394258,1.172459,0.035108,0.036787,0.010532,0.004414,1,0.300000,0.120000,1,0,0.860651
0,43,1.155752,3e-05,0.486072,1.655816,1.376745,0.049139,0.054708,0.014742,0.006565,1,0.300000,0.120000,1,0,0.787471
0,44,1.021640,3e-05,0.558474,1.161638,0.752547,0.053477,0.024349,0.016043,0.002922,1,0.300000,0.120000,1,0,0.842584
0,45,0.957070,3e-05,0.550950,0.994423,0.708127,0.040486,0.087660,0.012146,0.010519,1,0.300000,0.120000,1,0,0.811785
0,46,0.834186,3e-05,0.501243,0.825641,0.588582,0.039539,0.022318,0.011862,0.002678,1,0.300000,0.120000,1,0,0.891244
0,47,0.974279,3e-05,0.444575,1.330181,1.095549,0.018747,0.031158,0.005624,0.003739,1,0.300000,0.120000,1,0,0.820620
0,48,0.848035,3e-05,0.519818,0.826969,0.537253,0.034609,0.012770,0.010383,0.001532,1,0.300000,0.120000,1,0,0.864319
0,49,0.856674,3e-05,0.578016,0.690624,0.419034,0.045459,0.019583,0.013638,0.002350,1,0.300000,0.120000,1,0,0.842052
0,50,0.931903,3e-05,0.525740,1.027679,0.665756,0.029964,0.034987,0.008989,0.004198,1,0.300000,0.120000,1,0,0.881149
0,51,0.793583,3e-05,0.462787,0.838543,0.599681,0.019357,0.012620,0.005807,0.001514,1,0.300000,0.120000,1,0,0.916924
0,52,0.846504,3e-05,0.447780,1.005923,0.698718,0.022074,0.042437,0.006622,0.005092,1,0.300000,0.120000,1,0,0.807204
0,53,0.824699,3e-05,0.413603,1.035103,0.674432,0.039051,0.028108,0.011715,0.003373,1,0.300000,0.120000,1,0,0.801820
0,54,0.716990,3e-05,0.422762,0.719792,0.455887,0.043695,0.053316,0.013109,0.006398,1,0.300000,0.120000,1,0,0.808484
0,55,0.759459,3e-05,0.419692,0.830560,0.616178,0.049018,0.029639,0.014706,0.003557,1,0.300000,0.120000,1,0,0.903109
0,56,0.800725,3e-05,0.578483,0.551840,0.252788,0.039054,0.039527,0.011716,0.004743,1,0.300000,0.120000,1,0,0.821608
0,57,0.889205,3e-05,0.441020,1.148377,0.650860,0.043823,0.004688,0.013147,0.000563,1,0.300000,0.120000,1,0,0.814494
0,58,0.618641,3e-05,0.380473,0.576425,0.394101,0.045588,0.025315,0.013676,0.003038,1,0.300000,0.120000,1,0,0.866038
0,59,0.635643,3e-05,0.459551,0.429043,0.196716,0.034900,0.046845,0.010470,0.005621,1,0.300000,0.120000,1,0,0.803067
0,60,0.732314,3e-05,0.493257,0.596097,0.301793,0.035968,0.037852,0.010791,0.004542,1,0.300000,0.120000,1,0,0.810256
0,61,0.910629,3e-05,0.435697,1.165115,0.984951,0.056054,0.008978,0.016816,0.001077,1,0.300000,0.120000,1,0,0.883149
0,62,0.844663,3e-05,0.468105,0.978325,0.463068,0.035508,0.002824,0.010652,0.000339,1,0.300000,0.120000,1,0,0.885848
0,63,0.730665,3e-05,0.410979,0.806765,0.531085,0.029642,0.015599,0.008892,0.001872,1,0.300000,0.120000,1,0,0.895391
0,64,0.984892,3e-05,0.386822,1.519100,1.137039,0.027702,0.010191,0.008311,0.001223,1,0.300000,0.120000,1,0,0.846743
0,65,0.817259,3e-05,0.463511,0.882529,0.644478,0.034425,0.019262,0.010328,0.002311,1,0.300000,0.120000,1,0,0.920664
0,66,0.941156,3e-05,0.423967,1.305261,0.903621,0.042788,0.019422,0.012836,0.002331,1,0.300000,0.120000,1,0,0.854233
0,67,0.771965,3e-05,0.506542,0.674610,0.313874,0.024819,0.051418,0.007446,0.006170,1,0.300000,0.120000,1,0,0.911351
0,68,0.768710,3e-05,0.406781,0.896188,0.665880,0.038210,0.029220,0.011463,0.003506,1,0.300000,0.120000,1,0,0.869554
0,69,0.862949,3e-05,0.435059,1.048166,0.902043,0.042381,0.026793,0.012714,0.003215,1,0.300000,0.120000,1,0,0.851886
0,70,0.506630,3e-05,0.354732,0.365277,0.221412,0.028069,0.037992,0.008421,0.004559,1,0.300000,0.120000,1,0,0.859610
0,71,0.903157,3e-05,0.448304,1.125081,0.919843,0.045682,0.011480,0.013705,0.001378,1,0.300000,0.120000,1,0,0.800185
0,72,0.940535,3e-05,0.419714,1.292253,1.129617,0.034579,0.013980,0.010374,0.001678,1,0.300000,0.120000,1,0,0.898070
0,73,0.839488,3e-05,0.473401,0.918614,0.531985,0.036291,0.059041,0.010887,0.007085,1,0.300000,0.120000,1,0,0.787304
0,74,0.483070,3e-05,0.298254,0.443661,0.329882,0.036582,0.017213,0.010975,0.002066,1,0.300000,0.120000,1,0,0.896328
0,75,0.651868,3e-05,0.388447,0.663987,0.386880,0.035083,0.009638,0.010525,0.001157,1,0.300000,0.120000,1,0,0.842178
0,76,0.718720,3e-05,0.447054,0.698979,0.345146,0.029262,0.008225,0.008778,0.000987,1,0.300000,0.120000,1,0,0.866190
0,77,0.702443,3e-05,0.455975,0.611357,0.322152,0.048529,0.015226,0.014559,0.001827,1,0.300000,0.120000,1,0,0.840342
0,78,0.604338,3e-05,0.410044,0.470824,0.289594,0.021933,0.070378,0.006580,0.008445,1,0.300000,0.120000,1,0,0.914146
0,79,0.933448,3e-05,0.425335,1.272074,0.935774,0.029436,0.060559,0.008831,0.007267,1,0.300000,0.120000,1,0,0.869880
0,80,0.628565,3e-05,0.352251,0.674649,0.554946,0.028843,0.031562,0.008653,0.003787,1,0.300000,0.120000,1,0,0.942384
0,81,0.799657,3e-05,0.360461,1.079827,0.922537,0.044666,0.014417,0.013400,0.001730,1,0.300000,0.120000,1,0,0.815576
0,82,0.562727,3e-05,0.350020,0.519447,0.325071,0.038926,0.024744,0.011678,0.002969,1,0.300000,0.120000,1,0,0.865746
0,83,0.732625,3e-05,0.378343,0.844266,0.656492,0.023292,0.158139,0.006988,0.018977,1,0.300000,0.120000,1,0,0.840271
0,84,0.804617,3e-05,0.423633,1.000357,0.617178,0.000000,0.000000,0.000000,0.000000,0,0.300000,0.120000,1,0,0.809089
0,85,0.484268,3e-05,0.335520,0.348964,0.255509,0.040104,0.015030,0.012031,0.001804,1,0.300000,0.120000,1,0,0.891404
0,86,0.774166,3e-05,0.449604,0.808714,0.513788,0.048467,0.010692,0.014540,0.001283,1,0.300000,0.120000,1,0,0.790327
0,87,1.016690,3e-05,0.343758,1.647648,1.522232,0.036584,0.076412,0.010975,0.009169,1,0.300000,0.120000,1,0,0.838592
0,88,0.828035,3e-05,0.520068,0.771796,0.527121,0.029293,0.022456,0.008788,0.002695,1,0.300000,0.120000,1,0,0.909015
0,89,0.923530,3e-05,0.328947,1.491407,1.175086,0.044380,0.004355,0.013314,0.000523,1,0.300000,0.120000,1,0,0.868006
0,90,0.715960,3e-05,0.441740,0.698733,0.395541,0.025620,0.018337,0.007686,0.002200,1,0.300000,0.120000,1,0,0.847716
0,91,0.761716,3e-05,0.328166,1.060861,0.842867,0.057742,0.023186,0.017323,0.002782,1,0.300000,0.120000,1,0,0.823419
0,92,0.722153,3e-05,0.470925,0.637303,0.369720,0.030942,0.003363,0.009283,0.000404,1,0.300000,0.120000,1,0,0.849591
0,93,1.011165,3e-05,0.438195,1.431226,1.250307,0.028601,0.007875,0.008580,0.000945,1,0.300000,0.120000,1,0,0.872264
0,94,0.842459,3e-05,0.487002,0.887026,0.673678,0.029379,0.020830,0.008814,0.002500,1,0.300000,0.120000,1,0,0.852518
0,95,0.755333,3e-05,0.318559,1.099515,0.832734,0.030520,0.009598,0.009156,0.001152,1,0.300000,0.120000,1,0,0.868692
0,96,1.010371,3e-05,0.347696,1.665087,1.409913,0.028431,0.007245,0.008529,0.000869,1,0.300000,0.120000,1,0,0.865380
0,97,0.554980,3e-05,0.383251,0.422305,0.255609,0.031552,0.013966,0.009466,0.001676,1,0.300000,0.120000,1,0,0.745448
0,98,0.665921,3e-05,0.482605,0.458004,0.271032,0.020360,0.027952,0.006108,0.003354,1,0.300000,0.120000,1,0,0.881305
0,99,0.729327,3e-05,0.391173,0.844390,0.656680,0.029893,0.006792,0.008968,0.000815,1,0.300000,0.120000,1,0,0.876829
0,100,0.809016,3e-05,0.443472,0.922265,0.585439,0.034385,0.026364,0.010315,0.003164,1,0.300000,0.120000,1,0,0.776204
0,101,0.701921,3e-05,0.427284,0.662719,0.512732,0.029653,0.067946,0.008896,0.008154,1,0.300000,0.120000,1,0,0.895035
0,102,0.953115,3e-05,0.365420,1.466961,1.257246,0.029563,0.021064,0.008869,0.002528,1,0.300000,0.120000,1,0,0.889662
0,103,0.783590,3e-05,0.471191,0.783868,0.487749,0.037722,0.019516,0.011317,0.002342,1,0.300000,0.120000,1,0,0.788519
0,104,0.666773,3e-05,0.394343,0.664612,0.573676,0.031313,0.014479,0.009394,0.001738,1,0.300000,0.120000,1,0,0.788935
0,105,0.695729,3e-05,0.480494,0.530265,0.346676,0.026118,0.037277,0.007835,0.004473,1,0.300000,0.120000,1,0,0.823801
0,106,0.791926,3e-05,0.370147,1.047692,0.796597,0.034551,0.040763,0.010365,0.004892,1,0.300000,0.120000,1,0,0.863915
0,107,0.866784,3e-05,0.424729,1.102546,0.918676,0.016972,0.042818,0.005092,0.005138,1,0.300000,0.120000,1,0,0.839494
0,108,0.727200,3e-05,0.486403,0.597707,0.386001,0.033246,0.019378,0.009974,0.002325,1,0.300000,0.120000,1,0,0.829618
0,109,0.775770,3e-05,0.482960,0.736561,0.431484,0.033129,0.029169,0.009939,0.003500,1,0.300000,0.120000,1,0,0.816451
0,110,0.631493,3e-05,0.301160,0.812851,0.600457,0.038469,0.035601,0.011541,0.004272,1,0.300000,0.120000,1,0,0.908487
0,111,0.577297,3e-05,0.336370,0.605739,0.357737,0.028694,0.020187,0.008608,0.002422,1,0.300000,0.120000,1,0,0.878545
0,112,0.767788,3e-05,0.452459,0.786983,0.525643,0.033231,0.030279,0.009969,0.003633,1,0.300000,0.120000,1,0,0.894985
0,113,0.659938,3e-05,0.467891,0.474198,0.270188,0.034995,0.017245,0.010499,0.002069,1,0.300000,0.120000,1,0,0.831606
0,114,0.683608,3e-05,0.370348,0.763051,0.598898,0.043648,0.026265,0.013095,0.003152,1,0.300000,0.120000,1,0,0.860077
0,115,1.091977,3e-05,0.426361,1.689425,1.324094,0.021110,0.014832,0.006333,0.001780,1,0.300000,0.120000,1,0,0.844234
0,116,0.706711,3e-05,0.387593,0.797264,0.630008,0.021575,0.017529,0.006472,0.002103,1,0.300000,0.120000,1,0,0.911919
0,117,0.886991,3e-05,0.326593,1.397752,1.227403,0.029805,0.007283,0.008941,0.000874,1,0.300000,0.120000,1,0,0.863060
0,118,0.809492,3e-05,0.355540,1.143757,0.919261,0.007238,0.045850,0.002171,0.005502,1,0.300000,0.120000,1,0,0.907000
0,119,0.968992,3e-05,0.479896,1.218123,1.017424,0.036464,0.007859,0.010939,0.000943,1,0.300000,0.120000,1,0,0.847196
0,120,0.577919,3e-05,0.384454,0.488108,0.233316,0.022661,0.034692,0.006798,0.004163,1,0.300000,0.120000,1,0,0.821703
0,121,0.731462,3e-05,0.452602,0.715055,0.334866,0.027967,0.028809,0.008390,0.003457,1,0.300000,0.120000,1,0,0.861513
0,122,0.794995,3e-05,0.413091,0.938211,0.565176,0.020534,0.159258,0.006160,0.019111,1,0.300000,0.120000,1,0,0.688783
0,123,0.790642,3e-05,0.416989,0.936266,0.731037,0.027791,0.008916,0.008337,0.001070,1,0.300000,0.120000,1,0,0.850151
0,124,0.795838,3e-05,0.326894,1.206242,0.779742,0.025543,0.000906,0.007663,0.000109,1,0.300000,0.120000,1,0,0.826974
0,125,0.594686,3e-05,0.301466,0.731263,0.521113,0.027660,0.024372,0.008298,0.002925,1,0.300000,0.120000,1,0,0.853268
0,126,0.785763,3e-05,0.428100,0.862684,0.725766,0.062507,0.005696,0.018752,0.000684,1,0.300000,0.120000,1,0,0.865160
0,127,0.769919,3e-05,0.367685,0.996012,0.832381,0.020854,0.047953,0.006256,0.005754,1,0.300000,0.120000,1,0,0.840010
0,128,0.782476,3e-05,0.356017,1.064693,0.830721,0.040311,0.001560,0.012093,0.000187,1,0.300000,0.120000,1,0,0.850902
0,129,0.771790,3e-05,0.397029,0.930150,0.801912,0.021419,0.022391,0.006426,0.002687,1,0.300000,0.120000,1,0,0.805457
0,130,0.542410,3e-05,0.332017,0.509639,0.332625,0.024644,0.066625,0.007393,0.007995,1,0.300000,0.120000,1,0,0.857220
0,131,0.681590,3e-05,0.372117,0.761791,0.528536,0.049404,0.013316,0.014821,0.001598,1,0.300000,0.120000,1,0,0.795245
0,132,0.608536,3e-05,0.320892,0.719381,0.463485,0.037333,0.012388,0.011200,0.001487,1,0.300000,0.120000,1,0,0.874156
0,133,0.844527,3e-05,0.398604,1.097437,0.913488,0.042225,0.028984,0.012668,0.003478,1,0.300000,0.120000,1,0,0.811650
0,134,0.684022,3e-05,0.349465,0.809616,0.707616,0.043359,0.023358,0.013008,0.002803,1,0.300000,0.120000,1,0,0.763096
0,135,0.719185,3e-05,0.404499,0.790389,0.568518,0.024167,0.019783,0.007250,0.002374,1,0.300000,0.120000,1,0,0.906322
0,136,0.753967,3e-05,0.321276,1.090537,0.753766,0.027588,0.041985,0.008276,0.005038,1,0.300000,0.120000,1,0,0.868885
0,137,0.803419,3e-05,0.333099,1.158970,1.075222,0.030845,0.013888,0.009254,0.001667,1,0.300000,0.120000,1,0,0.880569
0,138,0.546365,3e-05,0.303383,0.605949,0.339682,0.028521,0.044664,0.008556,0.005360,1,0.300000,0.120000,1,0,0.871091
0,139,0.965580,3e-05,0.406348,1.373686,1.233305,0.049980,0.014856,0.014994,0.001783,1,0.300000,0.120000,1,0,0.837187
0,140,0.853935,3e-05,0.394660,1.134465,1.111498,0.015088,0.017587,0.004527,0.002110,1,0.300000,0.120000,1,0,0.888592
0,141,0.681940,3e-05,0.425380,0.638175,0.447249,0.030440,0.014205,0.009132,0.001705,1,0.300000,0.120000,1,0,0.893630
0,142,0.760605,3e-05,0.378034,0.968582,0.699069,0.022846,0.014668,0.006854,0.001760,1,0.300000,0.120000,1,0,0.833025
0,143,0.644452,3e-05,0.296536,0.855529,0.606956,0.055637,0.012016,0.016691,0.001442,1,0.300000,0.120000,1,0,0.874028
0,144,0.646083,3e-05,0.371808,0.672606,0.483161,0.043974,0.012600,0.013192,0.001512,1,0.300000,0.120000,1,0,0.829690
0,145,0.604823,3e-05,0.425150,0.434277,0.297383,0.030474,0.030539,0.009142,0.003665,1,0.300000,0.120000,1,0,0.849948
0,146,0.537403,3e-05,0.276041,0.629644,0.510933,0.044401,0.017665,0.013320,0.002120,1,0.300000,0.120000,1,0,0.893389
0,147,0.607467,3e-05,0.355111,0.613620,0.489693,0.033945,0.024332,0.010184,0.002920,1,0.300000,0.120000,1,0,0.904308
0,148,0.767656,3e-05,0.267038,1.213400,1.166074,0.031677,0.067674,0.009503,0.008121,1,0.300000,0.120000,1,0,0.805588
0,149,0.656626,3e-05,0.446199,0.510581,0.353246,0.039893,0.017451,0.011968,0.002094,1,0.300000,0.120000,1,0,0.848657
0,150,0.728721,3e-05,0.336512,0.957286,0.829552,0.039545,0.031818,0.011863,0.003818,1,0.300000,0.120000,1,0,0.862438
0,151,0.648883,3e-05,0.361025,0.737806,0.374371,0.034416,0.004856,0.010325,0.000583,1,0.300000,0.120000,1,0,0.842500
0,152,0.720997,3e-05,0.368098,0.884864,0.709476,0.017938,0.019509,0.005382,0.002341,1,0.300000,0.120000,1,0,0.747274
0,153,0.657686,3e-05,0.354594,0.744621,0.602208,0.024476,0.041844,0.007343,0.005021,1,0.300000,0.120000,1,0,0.872204
0,154,0.723021,3e-05,0.358272,0.906576,0.694709,0.037369,0.012512,0.011211,0.001501,1,0.300000,0.120000,1,0,0.822121
0,155,0.766955,3e-05,0.398084,0.927079,0.695929,0.025564,0.016069,0.007669,0.001928,1,0.300000,0.120000,1,0,0.857339
0,156,0.818716,3e-05,0.339019,1.160547,1.110486,0.042004,0.044832,0.012601,0.005380,1,0.300000,0.120000,1,0,0.840480
0,157,0.821206,3e-05,0.441013,0.954403,0.758998,0.022933,0.011018,0.006880,0.001322,1,0.300000,0.120000,1,0,0.835272
0,158,0.528949,3e-05,0.320992,0.517250,0.322076,0.019767,0.040710,0.005930,0.004885,1,0.300000,0.120000,1,0,0.929168
0,159,0.686820,3e-05,0.462522,0.560986,0.371480,0.028283,0.007454,0.008485,0.000894,1,0.300000,0.120000,1,0,0.887305
0,160,0.729153,3e-05,0.296487,1.091953,0.786882,0.027680,0.023616,0.008304,0.002834,1,0.300000,0.120000,1,0,0.841248
0,161,0.700607,3e-05,0.461932,0.588362,0.437572,0.032104,0.010320,0.009631,0.001238,1,0.300000,0.120000,1,0,0.892064
0,162,0.710863,3e-05,0.396807,0.780949,0.681816,0.020790,0.003298,0.006237,0.000396,1,0.300000,0.120000,1,0,0.898365
0,163,0.715891,3e-05,0.453733,0.652306,0.342632,0.039380,0.040880,0.011814,0.004906,1,0.300000,0.120000,1,0,0.793865
0,164,0.629551,3e-05,0.362004,0.680619,0.370533,0.033836,0.005442,0.010151,0.000653,1,0.300000,0.120000,1,0,0.873873
0,165,0.611150,3e-05,0.352905,0.633098,0.505536,0.028560,0.023464,0.008568,0.002816,1,0.300000,0.120000,1,0,0.851320
0,166,0.725033,3e-05,0.374809,0.859168,0.707388,0.029668,0.043716,0.008900,0.005246,1,0.300000,0.120000,1,0,0.885909
0,167,0.711195,3e-05,0.482222,0.573124,0.350631,0.025831,0.025826,0.007749,0.003099,1,0.300000,0.120000,1,0,0.895605
0,168,0.824693,3e-05,0.365938,1.118346,1.002319,0.050913,0.016205,0.015274,0.001945,1,0.300000,0.120000,1,0,0.796275
0,169,0.712228,3e-05,0.339945,0.946518,0.559966,0.029400,0.034862,0.008820,0.004183,1,0.300000,0.120000,1,0,0.858724
0,170,0.614589,3e-05,0.408137,0.515635,0.334820,0.020857,0.024845,0.006257,0.002981,1,0.300000,0.120000,1,0,0.779460
0,171,0.858117,3e-05,0.406701,1.131606,0.868329,0.036861,0.007327,0.011058,0.000879,1,0.300000,0.120000,1,0,0.880471
0,172,0.701222,3e-05,0.430388,0.697195,0.371432,0.017708,0.024433,0.005312,0.002932,1,0.300000,0.120000,1,0,0.787195
0,173,0.817400,3e-05,0.420442,0.983568,0.728708,0.052407,0.004593,0.015722,0.000551,1,0.300000,0.120000,1,0,0.879444
0,174,0.579509,3e-05,0.317518,0.651200,0.407444,0.043256,0.006016,0.012977,0.000722,1,0.300000,0.120000,1,0,0.861483
0,175,0.714169,3e-05,0.396599,0.771856,0.610246,0.043293,0.032674,0.012988,0.003921,1,0.300000,0.120000,1,0,0.835361
0,176,1.012147,3e-05,0.363540,1.596215,1.531990,0.041992,0.006123,0.012598,0.000735,1,0.300000,0.120000,1,0,0.859834
0,177,0.521470,3e-05,0.277577,0.591805,0.472898,0.032675,0.027616,0.009803,0.003314,1,0.300000,0.120000,1,0,0.886595
0,178,0.767782,3e-05,0.380978,0.946097,0.800801,0.050650,0.003622,0.015195,0.000435,1,0.300000,0.120000,1,0,0.817141
0,179,0.642831,3e-05,0.390705,0.600977,0.517610,0.024263,0.071870,0.007279,0.008624,1,0.300000,0.120000,1,0,0.863284
0,180,0.678912,3e-05,0.396503,0.689676,0.516086,0.036075,0.036627,0.010823,0.004395,1,0.300000,0.120000,1,0,0.870595
0,181,0.803372,3e-05,0.358422,1.078068,1.004275,0.038982,0.047648,0.011695,0.005718,1,0.300000,0.120000,1,0,0.934299
0,182,0.709608,3e-05,0.386762,0.796859,0.660217,0.033669,0.006951,0.010101,0.000834,1,0.300000,0.120000,1,0,0.845899
0,183,0.606780,3e-05,0.312398,0.715487,0.630118,0.024412,0.042771,0.007324,0.005133,1,0.300000,0.120000,1,0,0.900581
0,184,0.551179,3e-05,0.347371,0.503228,0.285177,0.035085,0.024108,0.010526,0.002893,1,0.300000,0.120000,1,0,0.862897
0,185,0.546889,3e-05,0.376404,0.405093,0.265860,0.042841,0.021311,0.012852,0.002557,1,0.300000,0.120000,1,0,0.872288
0,186,0.652639,3e-05,0.397396,0.629147,0.418719,0.041951,0.012673,0.012585,0.001521,1,0.300000,0.120000,1,0,0.815866
0,187,0.657496,3e-05,0.354773,0.774264,0.464044,0.027397,0.002581,0.008219,0.000310,1,0.300000,0.120000,1,0,0.853737
0,188,0.691186,3e-05,0.372494,0.776272,0.628742,0.032137,0.049325,0.009641,0.005919,1,0.300000,0.120000,1,0,0.739331
0,189,0.659511,3e-05,0.470996,0.467034,0.298170,0.020467,0.033369,0.006140,0.004004,1,0.300000,0.120000,1,0,0.818752
0,190,0.582540,3e-05,0.283791,0.722028,0.568456,0.044044,0.036695,0.013213,0.004403,1,0.300000,0.120000,1,0,0.910603
0,191,0.594994,3e-05,0.429361,0.395921,0.291291,0.034788,0.017166,0.010436,0.002060,1,0.300000,0.120000,1,0,0.857351
0,192,0.545899,3e-05,0.334618,0.532777,0.254450,0.029480,0.027021,0.008844,0.003243,1,0.300000,0.120000,1,0,0.879235
0,193,0.688799,3e-05,0.471718,0.522370,0.353295,0.039505,0.039459,0.011851,0.004735,1,0.300000,0.120000,1,0,0.844905
0,194,0.563383,3e-05,0.397841,0.402064,0.252781,0.031181,0.023547,0.009354,0.002826,1,0.300000,0.120000,1,0,0.819347
0,195,0.773746,3e-05,0.327189,1.132294,0.840818,0.025349,0.005075,0.007605,0.000609,1,0.300000,0.120000,1,0,0.848664
0,196,0.552246,3e-05,0.330725,0.550258,0.355849,0.027513,0.024042,0.008254,0.002885,1,0.300000,0.120000,1,0,0.853212
