Epoch,Step,Loss,LR
3,188,0.177173,0.00009999
3,189,0.159069,0.00009999
3,190,0.152379,0.00009999
3,191,0.196224,0.00009999
3,192,0.163557,0.00009999
3,193,0.139179,0.00009999
3,194,0.103009,0.00009999
3,195,0.087707,0.00009999
4,196,0.148692,0.00009998
4,197,0.137542,0.00009998
4,198,0.088545,0.00009998
4,199,0.113635,0.00009998
4,200,0.145667,0.00009998
4,201,0.119987,0.00009998
4,202,0.125776,0.00009998
4,203,0.115195,0.00009998
4,204,0.175455,0.00009998
4,205,0.091933,0.00009998
4,206,0.119094,0.00009998
4,207,0.137077,0.00009998
4,208,0.186843,0.00009998
4,209,0.180197,0.00009998
4,210,0.117665,0.00009998
4,211,0.136668,0.00009998
4,212,0.134676,0.00009998
4,213,0.129955,0.00009998
4,214,0.167419,0.00009998
4,215,0.173478,0.00009998
4,216,0.140693,0.00009998
4,217,0.098493,0.00009998
4,218,0.123189,0.00009998
4,219,0.110921,0.00009998
4,220,0.135136,0.00009998
4,221,0.145044,0.00009998
4,222,0.135954,0.00009998
4,223,0.113957,0.00009998
4,224,0.130073,0.00009998
4,225,0.130972,0.00009998
4,226,0.195059,0.00009998
4,227,0.115351,0.00009998
4,228,0.079932,0.00009998
4,229,0.121038,0.00009998
4,230,0.086174,0.00009998
4,231,0.112968,0.00009998
4,232,0.125796,0.00009998
4,233,0.155576,0.00009998
4,234,0.093978,0.00009998
4,235,0.090886,0.00009998
4,236,0.180093,0.00009998
4,237,0.111922,0.00009998
4,238,0.128110,0.00009998
4,239,0.129933,0.00009998
4,240,0.106232,0.00009998
4,241,0.115818,0.00009998
4,242,0.100390,0.00009998
4,243,0.097679,0.00009998
4,244,0.139926,0.00009998
4,245,0.113263,0.00009998
4,246,0.129423,0.00009998
4,247,0.110285,0.00009998
4,248,0.105364,0.00009998
4,249,0.127413,0.00009998
4,250,0.111333,0.00009998
4,251,0.121597,0.00009998
4,252,0.082439,0.00009998
4,253,0.155647,0.00009998
4,254,0.151488,0.00009998
4,255,0.078603,0.00009998
4,256,0.152807,0.00009998
4,257,0.105403,0.00009998
4,258,0.180451,0.00009998
4,259,0.141298,0.00009998
4,260,0.095050,0.00009998
5,261,0.141934,0.00009996
5,262,0.086337,0.00009996
5,263,0.080463,0.00009996
5,264,0.120609,0.00009996
5,265,0.111887,0.00009996
5,266,0.118134,0.00009996
5,267,0.158583,0.00009996
5,268,0.145867,0.00009996
5,269,0.130232,0.00009996
5,270,0.158048,0.00009996
5,271,0.090038,0.00009996
5,272,0.119861,0.00009996
5,273,0.076768,0.00009996
5,274,0.098153,0.00009996
5,275,0.103167,0.00009996
5,276,0.097679,0.00009996
5,277,0.135681,0.00009996
5,278,0.073055,0.00009996
5,279,0.120343,0.00009996
5,280,0.130502,0.00009996
5,281,0.168418,0.00009996
5,282,0.092956,0.00009996
5,283,0.189353,0.00009996
5,284,0.128341,0.00009996
5,285,0.123252,0.00009996
5,286,0.152335,0.00009996
5,287,0.129461,0.00009996
5,288,0.118943,0.00009996
5,289,0.111234,0.00009996
5,290,0.065826,0.00009996
5,291,0.131580,0.00009996
5,292,0.119046,0.00009996
5,293,0.139659,0.00009996
5,294,0.073466,0.00009996
5,295,0.169322,0.00009996
5,296,0.118707,0.00009996
5,297,0.141326,0.00009996
5,298,0.142699,0.00009996
5,299,0.086837,0.00009996
5,300,0.106861,0.00009996
5,301,0.092628,0.00009996
5,302,0.089217,0.00009996
5,303,0.128846,0.00009996
5,304,0.091101,0.00009996
5,305,0.115604,0.00009996
5,306,0.179395,0.00009996
5,307,0.117618,0.00009996
5,308,0.129114,0.00009996
5,309,0.110324,0.00009996
5,310,0.108770,0.00009996
5,311,0.082531,0.00009996
5,312,0.155580,0.00009996
5,313,0.110737,0.00009996
5,314,0.079308,0.00009996
5,315,0.078860,0.00009996
5,316,0.135091,0.00009996
5,317,0.111198,0.00009996
5,318,0.097903,0.00009996
5,319,0.113791,0.00009996
5,320,0.130624,0.00009996
5,321,0.117521,0.00009996
5,322,0.115437,0.00009996
5,323,0.111714,0.00009996
5,324,0.103614,0.00009996
5,325,0.112841,0.00009996
6,326,0.111192,0.00009993
6,327,0.107967,0.00009993
6,328,0.144012,0.00009993
6,329,0.105911,0.00009993
6,330,0.103713,0.00009993
6,331,0.079163,0.00009993
6,332,0.135304,0.00009993
6,333,0.117346,0.00009993
6,334,0.100409,0.00009993
6,335,0.087185,0.00009993
6,336,0.110643,0.00009993
6,337,0.107738,0.00009993
6,338,0.081771,0.00009993
6,339,0.095978,0.00009993
6,340,0.129327,0.00009993
6,341,0.054949,0.00009993
6,342,0.152292,0.00009993
6,343,0.085365,0.00009993
6,344,0.098978,0.00009993
6,345,0.098052,0.00009993
6,346,0.092693,0.00009993
6,347,0.070527,0.00009993
6,348,0.067111,0.00009993
6,349,0.136439,0.00009993
6,350,0.102195,0.00009993
6,351,0.076963,0.00009993
6,352,0.083962,0.00009993
6,353,0.098410,0.00009993
6,354,0.101444,0.00009993
6,355,0.126464,0.00009993
6,356,0.123677,0.00009993
6,357,0.079716,0.00009993
6,358,0.082220,0.00009993
6,359,0.090910,0.00009993
6,360,0.113863,0.00009993
6,361,0.105176,0.00009993
6,362,0.115083,0.00009993
6,363,0.106421,0.00009993
6,364,0.073571,0.00009993
6,365,0.102998,0.00009993
6,366,0.072085,0.00009993
6,367,0.105823,0.00009993
6,368,0.076876,0.00009993
6,369,0.100210,0.00009993
6,370,0.121375,0.00009993
6,371,0.103813,0.00009993
6,372,0.068772,0.00009993
6,373,0.103159,0.00009993
6,374,0.096744,0.00009993
6,375,0.081578,0.00009993
6,376,0.109875,0.00009993
6,377,0.076645,0.00009993
6,378,0.104578,0.00009993
6,379,0.124335,0.00009993
6,380,0.090189,0.00009993
6,381,0.072836,0.00009993
6,382,0.099576,0.00009993
6,383,0.103026,0.00009993
6,384,0.111078,0.00009993
6,385,0.081125,0.00009993
6,386,0.099814,0.00009993
6,387,0.135885,0.00009993
6,388,0.082073,0.00009993
6,389,0.090888,0.00009993
6,390,0.091944,0.00009993
7,391,0.097988,0.00009990
7,392,0.107377,0.00009990
7,393,0.096310,0.00009990
7,394,0.119230,0.00009990
7,395,0.100427,0.00009990
7,396,0.105492,0.00009990
7,397,0.109982,0.00009990
7,398,0.092169,0.00009990
7,399,0.100694,0.00009990
7,400,0.089216,0.00009990
7,401,0.102221,0.00009990
7,402,0.095956,0.00009990
7,403,0.101673,0.00009990
7,404,0.091207,0.00009990
7,405,0.114957,0.00009990
7,406,0.136303,0.00009990
7,407,0.083014,0.00009990
7,408,0.128382,0.00009990
7,409,0.098520,0.00009990
7,410,0.093016,0.00009990
7,411,0.104675,0.00009990
7,412,0.107768,0.00009990
7,413,0.089254,0.00009990
7,414,0.096297,0.00009990
7,415,0.105765,0.00009990
7,416,0.073479,0.00009990
7,417,0.135857,0.00009990
7,418,0.119578,0.00009990
7,419,0.070506,0.00009990
7,420,0.095121,0.00009990
7,421,0.079247,0.00009990
7,422,0.081895,0.00009990
7,423,0.096352,0.00009990
7,424,0.073629,0.00009990
7,425,0.172078,0.00009990
7,426,0.091022,0.00009990
7,427,0.112556,0.00009990
7,428,0.116536,0.00009990
7,429,0.101578,0.00009990
7,430,0.067011,0.00009990
7,431,0.097043,0.00009990
7,432,0.117481,0.00009990
7,433,0.095906,0.00009990
7,434,0.129366,0.00009990
7,435,0.090354,0.00009990
7,436,0.100355,0.00009990
7,437,0.112573,0.00009990
7,438,0.097313,0.00009990
7,439,0.075060,0.00009990
7,440,0.142067,0.00009990
7,441,0.152138,0.00009990
7,442,0.139613,0.00009990
7,443,0.163193,0.00009990
7,444,0.089951,0.00009990
7,445,0.116779,0.00009990
7,446,0.150749,0.00009990
7,447,0.108727,0.00009990
7,448,0.106878,0.00009990
7,449,0.116459,0.00009990
7,450,0.114945,0.00009990
7,451,0.085039,0.00009990
7,452,0.090201,0.00009990
7,453,0.098579,0.00009990
7,454,0.103667,0.00009990
7,455,0.071309,0.00009990
8,456,0.077257,0.00009987
8,457,0.098889,0.00009987
8,458,0.080344,0.00009987
8,459,0.117938,0.00009987
8,460,0.078756,0.00009987
8,461,0.074886,0.00009987
8,462,0.141349,0.00009987
8,463,0.082840,0.00009987
8,464,0.103508,0.00009987
8,465,0.094550,0.00009987
8,466,0.060046,0.00009987
8,467,0.072565,0.00009987
8,468,0.119447,0.00009987
8,469,0.064712,0.00009987
8,470,0.102599,0.00009987
8,471,0.126489,0.00009987
8,472,0.070998,0.00009987
8,473,0.110178,0.00009987
8,474,0.086146,0.00009987
8,475,0.114865,0.00009987
8,476,0.102099,0.00009987
8,477,0.065504,0.00009987
8,478,0.100565,0.00009987
8,479,0.113990,0.00009987
8,480,0.091592,0.00009987
8,481,0.075401,0.00009987
8,482,0.098047,0.00009987
8,483,0.092765,0.00009987
8,484,0.128311,0.00009987
8,485,0.086119,0.00009987
8,486,0.098004,0.00009987
8,487,0.106351,0.00009987
8,488,0.114520,0.00009987
8,489,0.081384,0.00009987
8,490,0.104855,0.00009987
8,491,0.073025,0.00009987
8,492,0.081042,0.00009987
8,493,0.094946,0.00009987
8,494,0.113556,0.00009987
8,495,0.068600,0.00009987
8,496,0.083829,0.00009987
8,497,0.082440,0.00009987
8,498,0.092696,0.00009987
8,499,0.079428,0.00009987
8,500,0.113965,0.00009987
8,501,0.079783,0.00009987
8,502,0.140175,0.00009987
8,503,0.126490,0.00009987
8,504,0.067213,0.00009987
8,505,0.096171,0.00009987
8,506,0.112348,0.00009987
8,507,0.106114,0.00009987
8,508,0.088203,0.00009987
8,509,0.082847,0.00009987
8,510,0.054318,0.00009987
8,511,0.065144,0.00009987
8,512,0.117453,0.00009987
8,513,0.103635,0.00009987
8,514,0.066876,0.00009987
8,515,0.088438,0.00009987
8,516,0.108839,0.00009987
8,517,0.089241,0.00009987
8,518,0.085091,0.00009987
8,519,0.120578,0.00009987
8,520,0.038692,0.00009987
9,521,0.107833,0.00009983
9,522,0.117271,0.00009983
9,523,0.131420,0.00009983
9,524,0.078232,0.00009983
9,525,0.110678,0.00009983
9,526,0.117941,0.00009983
9,527,0.091270,0.00009983
9,528,0.069842,0.00009983
9,529,0.155249,0.00009983
9,530,0.083327,0.00009983
9,531,0.085629,0.00009983
9,532,0.105363,0.00009983
9,533,0.095709,0.00009983
9,534,0.078350,0.00009983
9,535,0.087021,0.00009983
9,536,0.086691,0.00009983
9,537,0.083272,0.00009983
9,538,0.126365,0.00009983
9,539,0.093443,0.00009983
9,540,0.082259,0.00009983
9,541,0.089886,0.00009983
9,542,0.098314,0.00009983
9,543,0.086835,0.00009983
9,544,0.104766,0.00009983
9,545,0.129527,0.00009983
9,546,0.087652,0.00009983
9,547,0.113308,0.00009983
9,548,0.112091,0.00009983
9,549,0.089369,0.00009983
9,550,0.042110,0.00009983
9,551,0.092222,0.00009983
9,552,0.108627,0.00009983
9,553,0.124222,0.00009983
9,554,0.102262,0.00009983
9,555,0.069165,0.00009983
9,556,0.077401,0.00009983
9,557,0.114409,0.00009983
9,558,0.068367,0.00009983
9,559,0.119037,0.00009983
9,560,0.095765,0.00009983
9,561,0.087601,0.00009983
9,562,0.121409,0.00009983
9,563,0.068701,0.00009983
9,564,0.079514,0.00009983
9,565,0.151266,0.00009983
9,566,0.118837,0.00009983
9,567,0.088801,0.00009983
9,568,0.132286,0.00009983
9,569,0.068398,0.00009983
9,570,0.090855,0.00009983
9,571,0.103379,0.00009983
9,572,0.103144,0.00009983
9,573,0.091741,0.00009983
9,574,0.114934,0.00009983
9,575,0.068966,0.00009983
9,576,0.082090,0.00009983
9,577,0.105836,0.00009983
9,578,0.120562,0.00009983
9,579,0.121094,0.00009983
9,580,0.104544,0.00009983
9,581,0.098443,0.00009983
9,582,0.055739,0.00009983
9,583,0.128182,0.00009983
9,584,0.099077,0.00009983
9,585,0.110638,0.00009983
10,586,0.116928,0.00009978
10,587,0.080976,0.00009978
10,588,0.115176,0.00009978
10,589,0.085617,0.00009978
10,590,0.098597,0.00009978
10,591,0.088083,0.00009978
10,592,0.080708,0.00009978
10,593,0.085340,0.00009978
10,594,0.090622,0.00009978
10,595,0.090024,0.00009978
10,596,0.131744,0.00009978
10,597,0.103992,0.00009978
10,598,0.064041,0.00009978
10,599,0.107902,0.00009978
10,600,0.094509,0.00009978
10,601,0.096395,0.00009978
10,602,0.109900,0.00009978
10,603,0.081181,0.00009978
10,604,0.113638,0.00009978
10,605,0.133619,0.00009978
10,606,0.072454,0.00009978
10,607,0.108544,0.00009978
10,608,0.082616,0.00009978
10,609,0.100245,0.00009978
10,610,0.093221,0.00009978
10,611,0.088591,0.00009978
10,612,0.085476,0.00009978
10,613,0.114164,0.00009978
10,614,0.081694,0.00009978
10,615,0.106491,0.00009978
10,616,0.113825,0.00009978
10,617,0.105021,0.00009978
10,618,0.089926,0.00009978
10,619,0.064471,0.00009978
10,620,0.076186,0.00009978
10,621,0.074568,0.00009978
10,622,0.133722,0.00009978
10,623,0.102288,0.00009978
10,624,0.123011,0.00009978
10,625,0.082145,0.00009978
10,626,0.067922,0.00009978
10,627,0.131416,0.00009978
10,628,0.088098,0.00009978
10,629,0.100328,0.00009978
10,630,0.099163,0.00009978
10,631,0.107353,0.00009978
10,632,0.078251,0.00009978
10,633,0.109714,0.00009978
10,634,0.110711,0.00009978
10,635,0.114157,0.00009978
10,636,0.112535,0.00009978
10,637,0.086675,0.00009978
10,638,0.086330,0.00009978
10,639,0.075195,0.00009978
10,640,0.069137,0.00009978
10,641,0.099594,0.00009978
10,642,0.087294,0.00009978
10,643,0.063608,0.00009978
10,644,0.114198,0.00009978
10,645,0.075034,0.00009978
10,646,0.080260,0.00009978
10,647,0.077634,0.00009978
10,648,0.076055,0.00009978
10,649,0.128119,0.00009978
10,650,0.069827,0.00009978
11,651,0.108109,0.00009973
11,652,0.071755,0.00009973
11,653,0.083439,0.00009973
11,654,0.078640,0.00009973
11,655,0.058088,0.00009973
11,656,0.082396,0.00009973
11,657,0.088370,0.00009973
11,658,0.083594,0.00009973
11,659,0.090680,0.00009973
11,660,0.120161,0.00009973
11,661,0.092220,0.00009973
11,662,0.064854,0.00009973
11,663,0.087336,0.00009973
11,664,0.060628,0.00009973
11,665,0.053797,0.00009973
11,666,0.077355,0.00009973
11,667,0.081612,0.00009973
11,668,0.085167,0.00009973
11,669,0.093023,0.00009973
11,670,0.078862,0.00009973
11,671,0.061427,0.00009973
11,672,0.085625,0.00009973
11,673,0.103529,0.00009973
11,674,0.112241,0.00009973
11,675,0.094833,0.00009973
11,676,0.072505,0.00009973
11,677,0.060827,0.00009973
11,678,0.118605,0.00009973
11,679,0.085205,0.00009973
11,680,0.088517,0.00009973
11,681,0.073579,0.00009973
11,682,0.105469,0.00009973
11,683,0.081971,0.00009973
11,684,0.123352,0.00009973
11,685,0.081175,0.00009973
11,686,0.083875,0.00009973
11,687,0.071224,0.00009973
11,688,0.073128,0.00009973
11,689,0.090730,0.00009973
11,690,0.125547,0.00009973
11,691,0.082512,0.00009973
11,692,0.083334,0.00009973
11,693,0.067130,0.00009973
11,694,0.047330,0.00009973
11,695,0.090007,0.00009973
11,696,0.098241,0.00009973
11,697,0.093597,0.00009973
11,698,0.095693,0.00009973
11,699,0.072673,0.00009973
11,700,0.108825,0.00009973
11,701,0.101105,0.00009973
11,702,0.071012,0.00009973
11,703,0.080301,0.00009973
11,704,0.085336,0.00009973
11,705,0.101680,0.00009973
11,706,0.082723,0.00009973
11,707,0.076308,0.00009973
11,708,0.084042,0.00009973
11,709,0.125882,0.00009973
11,710,0.088251,0.00009973
11,711,0.074106,0.00009973
11,712,0.060369,0.00009973
11,713,0.072152,0.00009973
11,714,0.067726,0.00009973
11,715,0.031870,0.00009973
12,716,0.050219,0.00009967
12,717,0.108590,0.00009967
12,718,0.075622,0.00009967
12,719,0.128184,0.00009967
12,720,0.098823,0.00009967
12,721,0.097216,0.00009967
12,722,0.099872,0.00009967
12,723,0.065550,0.00009967
12,724,0.088078,0.00009967
12,725,0.089281,0.00009967
12,726,0.122762,0.00009967
12,727,0.071095,0.00009967
12,728,0.083846,0.00009967
12,729,0.071997,0.00009967
12,730,0.137990,0.00009967
12,731,0.087236,0.00009967
12,732,0.094950,0.00009967
12,733,0.075946,0.00009967
12,734,0.105055,0.00009967
12,735,0.090380,0.00009967
12,736,0.092182,0.00009967
12,737,0.089856,0.00009967
12,738,0.105494,0.00009967
12,739,0.085919,0.00009967
12,740,0.117794,0.00009967
12,741,0.101950,0.00009967
12,742,0.113151,0.00009967
12,743,0.104672,0.00009967
12,744,0.083258,0.00009967
12,745,0.091610,0.00009967
12,746,0.071086,0.00009967
12,747,0.095212,0.00009967
12,748,0.083823,0.00009967
12,749,0.084304,0.00009967
12,750,0.082428,0.00009967
12,751,0.089408,0.00009967
12,752,0.101496,0.00009967
12,753,0.107450,0.00009967
12,754,0.080470,0.00009967
12,755,0.088234,0.00009967
12,756,0.092855,0.00009967
12,757,0.107335,0.00009967
12,758,0.087266,0.00009967
12,759,0.095346,0.00009967
12,760,0.120472,0.00009967
12,761,0.100338,0.00009967
12,762,0.108937,0.00009967
12,763,0.081192,0.00009967
12,764,0.079649,0.00009967
12,765,0.065217,0.00009967
12,766,0.065825,0.00009967
12,767,0.114064,0.00009967
12,768,0.118583,0.00009967
12,769,0.101136,0.00009967
12,770,0.091933,0.00009967
12,771,0.092640,0.00009967
12,772,0.114156,0.00009967
12,773,0.091819,0.00009967
12,774,0.106981,0.00009967
12,775,0.136628,0.00009967
12,776,0.091101,0.00009967
12,777,0.095448,0.00009967
12,778,0.105902,0.00009967
12,779,0.081366,0.00009967
12,780,0.075487,0.00009967
13,781,0.089577,0.00009961
13,782,0.105665,0.00009961
13,783,0.074113,0.00009961
13,784,0.105177,0.00009961
13,785,0.095014,0.00009961
13,786,0.083048,0.00009961
13,787,0.093654,0.00009961
13,788,0.087651,0.00009961
13,789,0.142563,0.00009961
13,790,0.071363,0.00009961
13,791,0.079143,0.00009961
13,792,0.099253,0.00009961
13,793,0.105671,0.00009961
13,794,0.112005,0.00009961
13,795,0.068046,0.00009961
13,796,0.110625,0.00009961
13,797,0.116044,0.00009961
13,798,0.093565,0.00009961
13,799,0.073419,0.00009961
13,800,0.115432,0.00009961
13,801,0.084107,0.00009961
13,802,0.071444,0.00009961
13,803,0.082677,0.00009961
13,804,0.093771,0.00009961
13,805,0.053186,0.00009961
13,806,0.079742,0.00009961
13,807,0.074246,0.00009961
13,808,0.114122,0.00009961
13,809,0.071067,0.00009961
13,810,0.101429,0.00009961
13,811,0.070960,0.00009961
13,812,0.068284,0.00009961
13,813,0.077333,0.00009961
13,814,0.083413,0.00009961
13,815,0.059867,0.00009961
13,816,0.107281,0.00009961
13,817,0.090463,0.00009961
13,818,0.111816,0.00009961
13,819,0.082000,0.00009961
13,820,0.095537,0.00009961
13,821,0.103909,0.00009961
13,822,0.092034,0.00009961
13,823,0.073953,0.00009961
13,824,0.107819,0.00009961
13,825,0.090604,0.00009961
13,826,0.065695,0.00009961
13,827,0.061273,0.00009961
13,828,0.110122,0.00009961
13,829,0.090754,0.00009961
13,830,0.104307,0.00009961
13,831,0.119174,0.00009961
13,832,0.068965,0.00009961
13,833,0.098349,0.00009961
13,834,0.084966,0.00009961
13,835,0.081858,0.00009961
13,836,0.081815,0.00009961
13,837,0.096145,0.00009961
13,838,0.100364,0.00009961
13,839,0.101981,0.00009961
13,840,0.082931,0.00009961
13,841,0.107925,0.00009961
13,842,0.117330,0.00009961
13,843,0.074406,0.00009961
13,844,0.082480,0.00009961
13,845,0.129597,0.00009961
14,846,0.096719,0.00009954
14,847,0.104592,0.00009954
14,848,0.081623,0.00009954
14,849,0.067134,0.00009954
14,850,0.094606,0.00009954
14,851,0.093634,0.00009954
14,852,0.088184,0.00009954
14,853,0.107361,0.00009954
14,854,0.076303,0.00009954
14,855,0.075410,0.00009954
14,856,0.113152,0.00009954
14,857,0.109050,0.00009954
14,858,0.100758,0.00009954
14,859,0.097025,0.00009954
14,860,0.087835,0.00009954
14,861,0.054395,0.00009954
14,862,0.100371,0.00009954
14,863,0.082370,0.00009954
14,864,0.093103,0.00009954
14,865,0.096998,0.00009954
14,866,0.113776,0.00009954
14,867,0.074278,0.00009954
14,868,0.074072,0.00009954
14,869,0.083260,0.00009954
14,870,0.131030,0.00009954
14,871,0.114659,0.00009954
14,872,0.082758,0.00009954
14,873,0.103915,0.00009954
14,874,0.119581,0.00009954
14,875,0.116229,0.00009954
14,876,0.097306,0.00009954
14,877,0.067110,0.00009954
14,878,0.093679,0.00009954
14,879,0.095381,0.00009954
14,880,0.099138,0.00009954
14,881,0.083071,0.00009954
14,882,0.100971,0.00009954
14,883,0.098203,0.00009954
14,884,0.076017,0.00009954
14,885,0.093236,0.00009954
14,886,0.075949,0.00009954
14,887,0.082624,0.00009954
14,888,0.071562,0.00009954
14,889,0.102949,0.00009954
14,890,0.068756,0.00009954
14,891,0.110025,0.00009954
14,892,0.079262,0.00009954
14,893,0.075448,0.00009954
14,894,0.078433,0.00009954
14,895,0.082284,0.00009954
14,896,0.085400,0.00009954
14,897,0.067968,0.00009954
14,898,0.088070,0.00009954
14,899,0.086279,0.00009954
14,900,0.100204,0.00009954
14,901,0.085106,0.00009954
14,902,0.077238,0.00009954
14,903,0.073437,0.00009954
14,904,0.101327,0.00009954
14,905,0.139338,0.00009954
14,906,0.057088,0.00009954
14,907,0.081082,0.00009954
14,908,0.091566,0.00009954
14,909,0.091169,0.00009954
14,910,0.089629,0.00009954
15,911,0.094141,0.00009947
15,912,0.105452,0.00009947
15,913,0.080759,0.00009947
15,914,0.084368,0.00009947
15,915,0.080203,0.00009947
15,916,0.103560,0.00009947
15,917,0.111956,0.00009947
15,918,0.077855,0.00009947
15,919,0.097502,0.00009947
15,920,0.044193,0.00009947
15,921,0.108238,0.00009947
15,922,0.082922,0.00009947
15,923,0.091900,0.00009947
15,924,0.136963,0.00009947
15,925,0.049370,0.00009947
15,926,0.061183,0.00009947
15,927,0.110110,0.00009947
15,928,0.096613,0.00009947
15,929,0.130138,0.00009947
15,930,0.117477,0.00009947
15,931,0.087809,0.00009947
