Epoch,Step,Loss,LR,LossUnknown,LossKnown,LossBoundary
10,901,0.107862,0.00019901,0.073303,0.013281,0.033232
10,902,0.111786,0.00019901,0.073151,0.016485,0.036987
10,903,0.123063,0.00019901,0.084232,0.014085,0.037422
10,904,0.114984,0.00019901,0.076626,0.014831,0.036874
10,905,0.115739,0.00019901,0.076858,0.012172,0.037664
10,906,0.132620,0.00019901,0.090136,0.019285,0.040555
10,907,0.118886,0.00019901,0.078926,0.019130,0.038047
10,908,0.109536,0.00019901,0.072631,0.012575,0.035647
10,909,0.129035,0.00019901,0.088793,0.011834,0.039058
10,910,0.129724,0.00019901,0.086457,0.018696,0.041398
10,911,0.129965,0.00019901,0.085174,0.018183,0.042973
10,912,0.126576,0.00019901,0.086047,0.012386,0.039290
10,913,0.117513,0.00019901,0.082986,0.009787,0.033548
10,914,0.138662,0.00019901,0.092005,0.021495,0.044507
10,915,0.136068,0.00019901,0.091362,0.019551,0.042751
10,916,0.122877,0.00019901,0.083230,0.012429,0.038404
10,917,0.123229,0.00019901,0.086534,0.010922,0.035602
10,918,0.115966,0.00019901,0.077525,0.017113,0.036729
10,919,0.127174,0.00019901,0.083139,0.018292,0.042205
10,920,0.134475,0.00019901,0.092691,0.013078,0.040476
10,921,0.123365,0.00019901,0.082042,0.018159,0.039507
10,922,0.128891,0.00019901,0.086677,0.014120,0.040801
10,923,0.132326,0.00019901,0.091094,0.010784,0.040154
10,924,0.118406,0.00019901,0.079357,0.018928,0.037156
10,925,0.116497,0.00019901,0.074803,0.020410,0.039653
10,926,0.130303,0.00019901,0.085787,0.019159,0.042601
10,927,0.139528,0.00019901,0.100882,0.012278,0.037418
10,928,0.135825,0.00019901,0.090454,0.018209,0.043549
10,929,0.117897,0.00019901,0.074540,0.019196,0.041437
10,930,0.117028,0.00019901,0.076644,0.017451,0.038638
10,931,0.119197,0.00019901,0.079599,0.012126,0.038385
10,932,0.125741,0.00019901,0.081082,0.020493,0.042610
10,933,0.123767,0.00019901,0.083668,0.021270,0.037972
10,934,0.124343,0.00019901,0.083081,0.013528,0.039910
10,935,0.111121,0.00019901,0.075207,0.010708,0.034843
10,936,0.131382,0.00019901,0.085748,0.019025,0.043732
10,937,0.124890,0.00019901,0.081557,0.014634,0.041869
10,938,0.115637,0.00019901,0.076999,0.016307,0.037007
10,939,0.115398,0.00019901,0.073039,0.030708,0.039288
10,940,0.132665,0.00019901,0.084138,0.027374,0.045789
10,941,0.119012,0.00019901,0.080283,0.011953,0.037533
10,942,0.127889,0.00019901,0.077869,0.039361,0.046083
10,943,0.142164,0.00019901,0.082118,0.053300,0.054716
10,944,0.140408,0.00019901,0.084088,0.045073,0.051813
10,945,0.125644,0.00019901,0.080572,0.022394,0.042832
10,946,0.131236,0.00019901,0.084618,0.024494,0.044168
10,947,0.154094,0.00019901,0.093177,0.044074,0.056509
10,948,0.122828,0.00019901,0.071375,0.038290,0.047624
10,949,0.141860,0.00019901,0.092898,0.024905,0.046471
10,950,0.125643,0.00019901,0.081071,0.022377,0.042334
10,951,0.162866,0.00019901,0.101723,0.037462,0.057397
10,952,0.131988,0.00019901,0.084606,0.031968,0.044186
10,953,0.130695,0.00019901,0.089319,0.013831,0.039993
10,954,0.123138,0.00019901,0.072733,0.029512,0.047454
10,955,0.144528,0.00019901,0.083781,0.045507,0.056197
10,956,0.129738,0.00019901,0.073412,0.039035,0.052422
10,957,0.133005,0.00019901,0.087108,0.023123,0.043584
10,958,0.131613,0.00019901,0.086098,0.017819,0.043733
10,959,0.121425,0.00019901,0.074620,0.033101,0.043495
10,960,0.125324,0.00019901,0.079864,0.025597,0.042900
10,961,0.127423,0.00019901,0.084315,0.015284,0.041580
10,962,0.104810,0.00019901,0.068015,0.018953,0.034900
10,963,0.127953,0.00019901,0.084358,0.021940,0.041401
10,964,0.127197,0.00019901,0.084256,0.018827,0.041058
10,965,0.128926,0.00019901,0.085945,0.012590,0.041722
10,966,0.123446,0.00019901,0.080755,0.016735,0.041017
10,967,0.135207,0.00019901,0.089810,0.017518,0.043645
10,968,0.103416,0.00019901,0.066764,0.015357,0.035117
10,969,0.125544,0.00019901,0.083349,0.014283,0.040766
10,970,0.122590,0.00019901,0.080555,0.017952,0.040240
10,971,0.121370,0.00019901,0.081813,0.016853,0.037872
10,972,0.131403,0.00019901,0.090147,0.015701,0.039686
10,973,0.137884,0.00019901,0.083986,0.042302,0.049668
10,974,0.141609,0.00019901,0.083862,0.052860,0.052461
10,975,0.131932,0.00019901,0.078294,0.042847,0.049354
10,976,0.137685,0.00019901,0.088509,0.024759,0.046701
10,977,0.144268,0.00019901,0.092710,0.026016,0.048957
10,978,0.150485,0.00019901,0.089923,0.040215,0.056540
10,979,0.138453,0.00019901,0.081701,0.036637,0.053088
10,980,0.136198,0.00019901,0.088944,0.019156,0.045338
10,981,0.129279,0.00019901,0.083789,0.023651,0.043124
10,982,0.150746,0.00019901,0.092427,0.036591,0.054660
10,983,0.147107,0.00019901,0.094844,0.032881,0.048974
10,984,0.109482,0.00019901,0.072864,0.016729,0.034945
10,985,0.149212,0.00019901,0.099277,0.027240,0.047210
10,986,0.167163,0.00019901,0.102948,0.040923,0.060123
10,987,0.155026,0.00019901,0.095247,0.039421,0.055838
10,988,0.119728,0.00019901,0.076541,0.021103,0.041077
10,989,0.122705,0.00019901,0.077854,0.018307,0.043020
10,990,0.145563,0.00019901,0.089435,0.028531,0.053275
10,991,0.126462,0.00019901,0.079912,0.024861,0.044065
10,992,0.113118,0.00019901,0.074313,0.015862,0.037219
10,993,0.114250,0.00019901,0.072049,0.024540,0.039747
10,994,0.145799,0.00019901,0.090666,0.032863,0.051846
10,995,0.144072,0.00019901,0.092479,0.027618,0.048831
10,996,0.138487,0.00019901,0.095580,0.023367,0.040570
10,997,0.117452,0.00019901,0.072305,0.034238,0.041723
10,998,0.128618,0.00019901,0.074968,0.040857,0.049565
10,999,0.150405,0.00019901,0.092070,0.033711,0.054964
10,1000,0.127180,0.00019901,0.083190,0.020126,0.041978
11,1001,0.131247,0.00019877,0.084455,0.026482,0.044144
11,1002,0.146038,0.00019877,0.087800,0.037134,0.054524
11,1003,0.134952,0.00019877,0.082842,0.031680,0.048941
11,1004,0.138841,0.00019877,0.091879,0.016456,0.045317
11,1005,0.136421,0.00019877,0.090036,0.027889,0.043596
11,1006,0.130127,0.00019877,0.080883,0.039451,0.045299
11,1007,0.135600,0.00019877,0.082086,0.037888,0.049725
11,1008,0.128909,0.00019877,0.084959,0.019337,0.042016
11,1009,0.103178,0.00019877,0.064460,0.018572,0.036860
11,1010,0.136329,0.00019877,0.082941,0.032030,0.050185
11,1011,0.148182,0.00019877,0.093543,0.029011,0.051738
11,1012,0.122488,0.00019877,0.079881,0.014964,0.041111
11,1013,0.121707,0.00019877,0.074178,0.027657,0.044763
11,1014,0.132771,0.00019877,0.076046,0.041602,0.052565
11,1015,0.137902,0.00019877,0.083345,0.037581,0.050799
11,1016,0.139302,0.00019877,0.093486,0.023581,0.043457
11,1017,0.124398,0.00019877,0.079994,0.017377,0.042667
11,1018,0.125666,0.00019877,0.077299,0.029356,0.045432
11,1019,0.106274,0.00019877,0.064504,0.022375,0.039533
11,1020,0.126779,0.00019877,0.087521,0.014716,0.037787
11,1021,0.125306,0.00019877,0.084804,0.017396,0.038762
11,1022,0.123368,0.00019877,0.078482,0.026401,0.042246
11,1023,0.110019,0.00019877,0.070973,0.017575,0.037288
11,1024,0.132067,0.00019877,0.087025,0.020110,0.043032
11,1025,0.124205,0.00019877,0.081365,0.017282,0.041111
11,1026,0.119821,0.00019877,0.082044,0.016907,0.036087
11,1027,0.128989,0.00019877,0.087225,0.015342,0.040230
11,1028,0.128312,0.00019877,0.086626,0.014852,0.040201
11,1029,0.128589,0.00019877,0.088341,0.013514,0.038896
11,1030,0.137783,0.00019877,0.092887,0.017111,0.043185
11,1031,0.122724,0.00019877,0.084031,0.013149,0.037379
11,1032,0.119796,0.00019877,0.080260,0.019452,0.037591
11,1033,0.112668,0.00019877,0.074229,0.018980,0.036541
11,1034,0.120672,0.00019877,0.083510,0.011752,0.035987
11,1035,0.116958,0.00019877,0.075600,0.018932,0.039464
11,1036,0.137042,0.00019877,0.094916,0.015881,0.040537
11,1037,0.101677,0.00019877,0.066991,0.014851,0.033201
11,1038,0.116907,0.00019877,0.078351,0.015656,0.036990
11,1039,0.124122,0.00019877,0.086808,0.013727,0.035941
11,1040,0.114423,0.00019877,0.078748,0.011057,0.034570
11,1041,0.115940,0.00019877,0.076233,0.019099,0.037796
11,1042,0.117075,0.00019877,0.077466,0.020193,0.037589
11,1043,0.119336,0.00019877,0.082134,0.011263,0.036076
11,1044,0.123583,0.00019877,0.084486,0.011270,0.037970
11,1045,0.126593,0.00019877,0.086157,0.013049,0.039131
11,1046,0.116506,0.00019877,0.081630,0.012168,0.033659
11,1047,0.130801,0.00019877,0.087284,0.022247,0.041293
11,1048,0.123656,0.00019877,0.081133,0.024333,0.040090
11,1049,0.119558,0.00019877,0.081322,0.013443,0.036892
11,1050,0.126125,0.00019877,0.082005,0.023383,0.041782
11,1051,0.143290,0.00019877,0.090978,0.033723,0.048940
11,1052,0.136953,0.00019877,0.090084,0.026884,0.044181
11,1053,0.120533,0.00019877,0.079420,0.012740,0.039839
11,1054,0.131252,0.00019877,0.086159,0.013381,0.043755
11,1055,0.118518,0.00019877,0.080389,0.012845,0.036844
11,1056,0.149756,0.00019877,0.102406,0.018550,0.045496
11,1057,0.119649,0.00019877,0.078778,0.014125,0.039458
11,1058,0.107500,0.00019877,0.071134,0.015056,0.034860
11,1059,0.125951,0.00019877,0.084779,0.016219,0.039550
11,1060,0.099971,0.00019877,0.064876,0.011618,0.033933
11,1061,0.117265,0.00019877,0.077853,0.009897,0.038422
11,1062,0.128008,0.00019877,0.087570,0.011614,0.039276
11,1063,0.103899,0.00019877,0.070571,0.011901,0.032139
11,1064,0.119660,0.00019877,0.081088,0.011577,0.037414
11,1065,0.119770,0.00019877,0.080321,0.014637,0.037985
11,1066,0.119433,0.00019877,0.077749,0.013664,0.040317
11,1067,0.122109,0.00019877,0.081804,0.013445,0.038960
11,1068,0.119501,0.00019877,0.083437,0.011773,0.034887
11,1069,0.106241,0.00019877,0.072490,0.011970,0.032554
11,1070,0.120153,0.00019877,0.080555,0.020558,0.037542
11,1071,0.130364,0.00019877,0.089211,0.017560,0.039397
11,1072,0.125007,0.00019877,0.086664,0.014344,0.036908
11,1073,0.111302,0.00019877,0.069379,0.017408,0.040182
11,1074,0.125845,0.00019877,0.081068,0.013806,0.043396
11,1075,0.122801,0.00019877,0.080578,0.017652,0.040458
11,1076,0.125100,0.00019877,0.080611,0.021237,0.042365
11,1077,0.117245,0.00019877,0.077542,0.012934,0.038409
11,1078,0.126344,0.00019877,0.083286,0.020944,0.040964
11,1079,0.121654,0.00019877,0.073564,0.026765,0.045414
11,1080,0.105016,0.00019877,0.067440,0.017109,0.035865
11,1081,0.123683,0.00019877,0.081662,0.017083,0.040313
11,1082,0.129402,0.00019877,0.084284,0.022915,0.042826
11,1083,0.118164,0.00019877,0.080679,0.015856,0.035899
11,1084,0.129682,0.00019877,0.084941,0.018219,0.042919
11,1085,0.136045,0.00019877,0.088954,0.022038,0.044887
11,1086,0.128993,0.00019877,0.088988,0.011414,0.038864
11,1087,0.127876,0.00019877,0.081016,0.019937,0.044866
11,1088,0.141994,0.00019877,0.090329,0.028480,0.048817
11,1089,0.136244,0.00019877,0.094196,0.019357,0.040112
11,1090,0.119207,0.00019877,0.079291,0.013668,0.038550
11,1091,0.106537,0.00019877,0.069277,0.013942,0.035865
11,1092,0.113084,0.00019877,0.076359,0.010974,0.035628
11,1093,0.125204,0.00019877,0.085276,0.021139,0.037813
11,1094,0.132619,0.00019877,0.088948,0.024880,0.041183
11,1095,0.145153,0.00019877,0.098012,0.016294,0.045512
11,1096,0.118016,0.00019877,0.078939,0.021957,0.036881
11,1097,0.122825,0.00019877,0.078759,0.029035,0.041163
11,1098,0.144938,0.00019877,0.098611,0.023979,0.043929
11,1099,0.130452,0.00019877,0.091428,0.014118,0.037612
11,1100,0.135125,0.00019877,0.095438,0.016318,0.038055
12,1101,0.124809,0.00019852,0.085848,0.012208,0.037740
12,1102,0.120344,0.00019852,0.081928,0.013130,0.037104
12,1103,0.129345,0.00019852,0.089262,0.011534,0.038929
12,1104,0.113871,0.00019852,0.077637,0.013772,0.034857
12,1105,0.123622,0.00019852,0.079255,0.014998,0.042867
12,1106,0.111389,0.00019852,0.073270,0.013140,0.036806
12,1107,0.128159,0.00019852,0.086714,0.023429,0.039102
12,1108,0.119559,0.00019852,0.079822,0.022034,0.037534
12,1109,0.111611,0.00019852,0.072871,0.012715,0.037469
12,1110,0.112307,0.00019852,0.074175,0.013654,0.036766
12,1111,0.139588,0.00019852,0.098576,0.013849,0.039628
12,1112,0.110660,0.00019852,0.074917,0.012976,0.034445
12,1113,0.122956,0.00019852,0.085731,0.011623,0.036062
12,1114,0.109156,0.00019852,0.072935,0.011414,0.035080
12,1115,0.115040,0.00019852,0.076079,0.015315,0.037429
12,1116,0.114247,0.00019852,0.076767,0.011078,0.036372
12,1117,0.110370,0.00019852,0.075413,0.012641,0.033693
12,1118,0.120546,0.00019852,0.081898,0.012059,0.037442
12,1119,0.104459,0.00019852,0.068528,0.014902,0.034441
12,1120,0.119814,0.00019852,0.081465,0.010424,0.037307
12,1121,0.113125,0.00019852,0.075044,0.016047,0.036476
12,1122,0.116196,0.00019852,0.077710,0.012599,0.037227
12,1123,0.121445,0.00019852,0.086599,0.013167,0.033529
12,1124,0.145541,0.00019852,0.101782,0.011611,0.042598
12,1125,0.125649,0.00019852,0.089470,0.012774,0.034902
12,1126,0.129412,0.00019852,0.088277,0.010467,0.040089
12,1127,0.117399,0.00019852,0.081032,0.009332,0.035434
12,1128,0.113238,0.00019852,0.075535,0.009739,0.036729
12,1129,0.121022,0.00019852,0.082046,0.013731,0.037603
12,1130,0.126643,0.00019852,0.088328,0.010062,0.037309
12,1131,0.126050,0.00019852,0.087623,0.010842,0.037343
12,1132,0.113646,0.00019852,0.076673,0.012072,0.035766
12,1133,0.119902,0.00019852,0.081186,0.008618,0.037855
12,1134,0.127166,0.00019852,0.086549,0.023203,0.038297
12,1135,0.127445,0.00019852,0.081455,0.027748,0.043216
12,1136,0.126101,0.00019852,0.083866,0.018280,0.040407
12,1137,0.142108,0.00019852,0.096717,0.020317,0.043360
12,1138,0.125548,0.00019852,0.081070,0.023186,0.042160
12,1139,0.119566,0.00019852,0.079259,0.015134,0.038793
12,1140,0.126550,0.00019852,0.088294,0.017561,0.036500
12,1141,0.129526,0.00019852,0.082535,0.023338,0.044657
12,1142,0.107895,0.00019852,0.073286,0.011855,0.033424
12,1143,0.108257,0.00019852,0.072629,0.018371,0.033791
12,1144,0.128379,0.00019852,0.083760,0.024689,0.042150
12,1145,0.120581,0.00019852,0.078931,0.017595,0.039891
12,1146,0.117517,0.00019852,0.077975,0.014217,0.038120
12,1147,0.122809,0.00019852,0.082324,0.020148,0.038470
12,1148,0.120229,0.00019852,0.082732,0.013013,0.036196
12,1149,0.119252,0.00019852,0.077105,0.018457,0.040301
12,1150,0.136141,0.00019852,0.088763,0.026493,0.044728
12,1151,0.111730,0.00019852,0.075942,0.015134,0.034275
12,1152,0.116654,0.00019852,0.080117,0.012743,0.035262
12,1153,0.112038,0.00019852,0.072447,0.018493,0.037742
12,1154,0.122211,0.00019852,0.080181,0.012883,0.040742
12,1155,0.122180,0.00019852,0.080536,0.016704,0.039974
12,1156,0.130711,0.00019852,0.083804,0.021221,0.044785
12,1157,0.125403,0.00019852,0.084457,0.014244,0.039522
12,1158,0.119490,0.00019852,0.082854,0.016830,0.034953
12,1159,0.144520,0.00019852,0.095169,0.023087,0.047042
12,1160,0.121334,0.00019852,0.082312,0.015818,0.037441
12,1161,0.123793,0.00019852,0.083932,0.016585,0.038203
12,1162,0.129297,0.00019852,0.085416,0.022188,0.041662
12,1163,0.118825,0.00019852,0.080928,0.013004,0.036596
12,1164,0.120391,0.00019852,0.082036,0.016232,0.036732
12,1165,0.114318,0.00019852,0.075202,0.021366,0.036980
12,1166,0.135740,0.00019852,0.095231,0.013534,0.039156
12,1167,0.115178,0.00019852,0.074859,0.017765,0.038542
12,1168,0.112697,0.00019852,0.068657,0.020132,0.042027
12,1169,0.116420,0.00019852,0.078161,0.015341,0.036725
12,1170,0.113883,0.00019852,0.077429,0.014068,0.035047
12,1171,0.123112,0.00019852,0.085278,0.017853,0.036049
12,1172,0.102197,0.00019852,0.067075,0.013150,0.033807
12,1173,0.123007,0.00019852,0.077506,0.019530,0.043548
12,1174,0.134687,0.00019852,0.088679,0.026064,0.043402
12,1175,0.115332,0.00019852,0.075557,0.017042,0.038071
12,1176,0.125035,0.00019852,0.085802,0.011626,0.038070
12,1177,0.130033,0.00019852,0.087622,0.016495,0.040761
12,1178,0.114539,0.00019852,0.080297,0.011353,0.033106
12,1179,0.117830,0.00019852,0.076643,0.017777,0.039410
12,1180,0.128477,0.00019852,0.083186,0.022671,0.043024
12,1181,0.121298,0.00019852,0.082900,0.014046,0.036993
12,1182,0.121197,0.00019852,0.082810,0.014858,0.036901
12,1183,0.107228,0.00019852,0.069298,0.019854,0.035944
12,1184,0.119713,0.00019852,0.083607,0.013115,0.034794
12,1185,0.125104,0.00019852,0.084668,0.017615,0.038675
12,1186,0.128132,0.00019852,0.083946,0.024407,0.041745
12,1187,0.119185,0.00019852,0.080676,0.016451,0.036863
12,1188,0.131531,0.00019852,0.091198,0.012199,0.039113
12,1189,0.117001,0.00019852,0.077236,0.018065,0.037958
12,1190,0.126871,0.00019852,0.086505,0.011758,0.039190
12,1191,0.115791,0.00019852,0.077922,0.015610,0.036308
12,1192,0.112185,0.00019852,0.071406,0.020518,0.038727
12,1193,0.119988,0.00019852,0.081718,0.016650,0.036605
12,1194,0.114422,0.00019852,0.075484,0.016056,0.037333
12,1195,0.139811,0.00019852,0.098302,0.019239,0.039585
12,1196,0.127306,0.00019852,0.086545,0.014965,0.039265
12,1197,0.101286,0.00019852,0.065963,0.012103,0.034112
12,1198,0.107302,0.00019852,0.072184,0.014335,0.033684
12,1199,0.136954,0.00019852,0.094335,0.011655,0.041454
12,1200,0.120283,0.00019852,0.083706,0.009599,0.035617
13,1201,0.111445,0.00019824,0.075515,0.011647,0.034765
13,1202,0.138375,0.00019824,0.098587,0.011582,0.038631
13,1203,0.117657,0.00019824,0.079275,0.012433,0.037139
13,1204,0.123804,0.00019824,0.083421,0.011376,0.039246
13,1205,0.110944,0.00019824,0.076392,0.010109,0.033541
13,1206,0.126989,0.00019824,0.086516,0.010348,0.039439
13,1207,0.119060,0.00019824,0.080317,0.013807,0.037362
13,1208,0.117286,0.00019824,0.074848,0.014642,0.040974
13,1209,0.110550,0.00019824,0.075384,0.010144,0.034152
13,1210,0.098308,0.00019824,0.065346,0.013595,0.031603
13,1211,0.119982,0.00019824,0.078940,0.012703,0.039772
13,1212,0.127700,0.00019824,0.090547,0.015714,0.035582
13,1213,0.113308,0.00019824,0.077321,0.017911,0.034197
13,1214,0.123371,0.00019824,0.083659,0.014265,0.038286
13,1215,0.122310,0.00019824,0.080998,0.011330,0.040179
13,1216,0.121348,0.00019824,0.080898,0.017227,0.038727
13,1217,0.120757,0.00019824,0.080249,0.015184,0.038990
13,1218,0.129069,0.00019824,0.092037,0.009166,0.036115
13,1219,0.119835,0.00019824,0.080329,0.023992,0.037107
13,1220,0.114940,0.00019824,0.074690,0.025251,0.037725
13,1221,0.119458,0.00019824,0.082780,0.015065,0.035172
13,1222,0.117082,0.00019824,0.076911,0.018255,0.038346
13,1223,0.122045,0.00019824,0.078579,0.023138,0.041151
13,1224,0.119766,0.00019824,0.082161,0.016151,0.035990
13,1225,0.107620,0.00019824,0.073743,0.011355,0.032741
13,1226,0.120079,0.00019824,0.082415,0.013260,0.036338
13,1227,0.120167,0.00019824,0.084281,0.011211,0.034766
13,1228,0.129763,0.00019824,0.091049,0.009484,0.037765
13,1229,0.110792,0.00019824,0.074534,0.009159,0.035342
13,1230,0.133470,0.00019824,0.087244,0.011527,0.045073
13,1231,0.118604,0.00019824,0.083447,0.009939,0.034162
13,1232,0.104382,0.00019824,0.070661,0.010834,0.032638
13,1233,0.131638,0.00019824,0.088541,0.020349,0.041062
13,1234,0.128740,0.00019824,0.086304,0.022636,0.040173
13,1235,0.121526,0.00019824,0.083855,0.012333,0.036438
13,1236,0.114201,0.00019824,0.077357,0.023678,0.034477
13,1237,0.144900,0.00019824,0.098229,0.032495,0.043421
13,1238,0.140329,0.00019824,0.096165,0.027332,0.041431
13,1239,0.123917,0.00019824,0.084309,0.015895,0.038018
13,1240,0.124406,0.00019824,0.087955,0.011513,0.035300
13,1241,0.120246,0.00019824,0.080109,0.016436,0.038493
13,1242,0.118860,0.00019824,0.080037,0.014742,0.037348
13,1243,0.129262,0.00019824,0.089521,0.010965,0.038644
13,1244,0.119566,0.00019824,0.079745,0.010927,0.038728
13,1245,0.110713,0.00019824,0.078245,0.010597,0.031408
13,1246,0.106504,0.00019824,0.073130,0.014961,0.031878
13,1247,0.115259,0.00019824,0.078628,0.011950,0.035435
13,1248,0.115562,0.00019824,0.078520,0.009777,0.036065
13,1249,0.118847,0.00019824,0.084644,0.008579,0.033345
13,1250,0.121640,0.00019824,0.079813,0.013224,0.040504
13,1251,0.100273,0.00019824,0.066916,0.011339,0.032223
13,1252,0.124680,0.00019824,0.082885,0.023829,0.039412
13,1253,0.120764,0.00019824,0.077691,0.027307,0.040342
13,1254,0.123935,0.00019824,0.083871,0.019568,0.038107
13,1255,0.110000,0.00019824,0.075137,0.013583,0.033505
13,1256,0.112800,0.00019824,0.075461,0.014127,0.035926
13,1257,0.118032,0.00019824,0.079115,0.012347,0.037683
13,1258,0.118064,0.00019824,0.077877,0.010586,0.039128
13,1259,0.116493,0.00019824,0.076543,0.017267,0.038223
13,1260,0.131009,0.00019824,0.088712,0.015700,0.040727
13,1261,0.123037,0.00019824,0.086941,0.011497,0.034946
13,1262,0.120903,0.00019824,0.077304,0.026469,0.040952
13,1263,0.155578,0.00019824,0.099567,0.030956,0.052916
13,1264,0.135613,0.00019824,0.089836,0.023134,0.043464
13,1265,0.118316,0.00019824,0.080380,0.016979,0.036239
13,1266,0.116249,0.00019824,0.076551,0.015447,0.038153
13,1267,0.132158,0.00019824,0.090223,0.016352,0.040300
13,1268,0.127647,0.00019824,0.083817,0.023489,0.041480
13,1269,0.116816,0.00019824,0.076828,0.022299,0.037758
13,1270,0.116134,0.00019824,0.076444,0.012661,0.038423
13,1271,0.112595,0.00019824,0.073199,0.019672,0.037429
13,1272,0.120235,0.00019824,0.076473,0.028038,0.040958
13,1273,0.127460,0.00019824,0.086658,0.021123,0.038690
13,1274,0.133651,0.00019824,0.090879,0.015912,0.041181
13,1275,0.131031,0.00019824,0.088250,0.014350,0.041346
13,1276,0.101178,0.00019824,0.067728,0.011527,0.032297
13,1277,0.133865,0.00019824,0.088283,0.018777,0.043704
13,1278,0.131809,0.00019824,0.087299,0.021082,0.042402
13,1279,0.116853,0.00019824,0.077885,0.012381,0.037729
13,1280,0.150025,0.00019824,0.106376,0.022124,0.041436
13,1281,0.118694,0.00019824,0.074908,0.032031,0.040583
13,1282,0.113168,0.00019824,0.073523,0.024896,0.037156
13,1283,0.119333,0.00019824,0.083226,0.011917,0.034915
13,1284,0.114378,0.00019824,0.077613,0.010137,0.035752
13,1285,0.115905,0.00019824,0.081111,0.009333,0.033861
13,1286,0.121797,0.00019824,0.086391,0.010854,0.034320
13,1287,0.106672,0.00019824,0.072450,0.014967,0.032725
13,1288,0.106467,0.00019824,0.073709,0.013519,0.031406
13,1289,0.132751,0.00019824,0.096574,0.009800,0.035197
13,1290,0.121004,0.00019824,0.083710,0.010558,0.036238
13,1291,0.127901,0.00019824,0.087331,0.012397,0.039330
13,1292,0.131098,0.00019824,0.092303,0.011234,0.037672
13,1293,0.112284,0.00019824,0.077220,0.012647,0.033799
13,1294,0.115733,0.00019824,0.079063,0.012127,0.035457
13,1295,0.110943,0.00019824,0.077258,0.011269,0.032558
13,1296,0.115869,0.00019824,0.078474,0.013742,0.036021
13,1297,0.113074,0.00019824,0.077121,0.010474,0.034906
13,1298,0.112603,0.00019824,0.077210,0.010310,0.034362
13,1299,0.117807,0.00019824,0.081221,0.011187,0.035467
13,1300,0.117908,0.00019824,0.077875,0.015750,0.038458
14,1301,0.136575,0.00019793,0.092466,0.014023,0.042707
14,1302,0.110607,0.00019793,0.073978,0.012964,0.035333
14,1303,0.127432,0.00019793,0.086129,0.018844,0.039420
14,1304,0.108399,0.00019793,0.073858,0.013751,0.033165
14,1305,0.115701,0.00019793,0.081176,0.010530,0.033472
14,1306,0.121446,0.00019793,0.080998,0.014315,0.039017
14,1307,0.115075,0.00019793,0.076371,0.015209,0.037183
14,1308,0.122122,0.00019793,0.081037,0.015082,0.039577
14,1309,0.110234,0.00019793,0.074381,0.020301,0.033823
14,1310,0.117138,0.00019793,0.078403,0.019337,0.036801
14,1311,0.122390,0.00019793,0.086160,0.008107,0.035420
14,1312,0.123002,0.00019793,0.084150,0.017182,0.037134
14,1313,0.102816,0.00019793,0.066732,0.020735,0.034010
14,1314,0.119263,0.00019793,0.079575,0.013436,0.038344
14,1315,0.127379,0.00019793,0.085147,0.011515,0.041081
14,1316,0.114110,0.00019793,0.080249,0.009951,0.032866
14,1317,0.120659,0.00019793,0.077409,0.019528,0.041297
14,1318,0.138060,0.00019793,0.093207,0.018706,0.042983
14,1319,0.146659,0.00019793,0.104271,0.016038,0.040784
14,1320,0.141150,0.00019793,0.093842,0.029375,0.044371
14,1321,0.121200,0.00019793,0.075518,0.036987,0.041984
14,1322,0.125745,0.00019793,0.084601,0.030766,0.038068
14,1323,0.128062,0.00019793,0.089488,0.016011,0.036972
14,1324,0.121755,0.00019793,0.085193,0.012732,0.035289
14,1325,0.130803,0.00019793,0.093740,0.009585,0.036104
14,1326,0.094029,0.00019793,0.062950,0.008979,0.030181
14,1327,0.116549,0.00019793,0.081128,0.017791,0.033641
14,1328,0.123253,0.00019793,0.084673,0.018653,0.036714
14,1329,0.123291,0.00019793,0.085500,0.012205,0.036570
14,1330,0.120693,0.00019793,0.082980,0.011953,0.036518
14,1331,0.131306,0.00019793,0.087803,0.012367,0.042266
14,1332,0.115184,0.00019793,0.081623,0.009730,0.032588
14,1333,0.119334,0.00019793,0.082729,0.009971,0.035608
14,1334,0.120540,0.00019793,0.084329,0.012912,0.034920
14,1335,0.138949,0.00019793,0.096083,0.015511,0.041315
14,1336,0.113973,0.00019793,0.077367,0.008588,0.035747
14,1337,0.133937,0.00019793,0.089789,0.020082,0.042140
14,1338,0.117070,0.00019793,0.075317,0.026530,0.039100
14,1339,0.115934,0.00019793,0.077896,0.020263,0.036012
14,1340,0.120502,0.00019793,0.084258,0.012544,0.034989
14,1341,0.118994,0.00019793,0.079432,0.013244,0.038238
14,1342,0.123343,0.00019793,0.086606,0.010545,0.035683
14,1343,0.101764,0.00019793,0.069421,0.011064,0.031236
14,1344,0.108045,0.00019793,0.072625,0.013131,0.034106
14,1345,0.113337,0.00019793,0.077362,0.011968,0.034778
14,1346,0.115184,0.00019793,0.079827,0.010258,0.034331
14,1347,0.143248,0.00019793,0.099375,0.014173,0.042455
14,1348,0.119071,0.00019793,0.082195,0.013171,0.035559
14,1349,0.105815,0.00019793,0.074720,0.008749,0.030221
14,1350,0.123801,0.00019793,0.085838,0.012073,0.036756
14,1351,0.116396,0.00019793,0.080123,0.014421,0.034831
14,1352,0.114128,0.00019793,0.078285,0.008757,0.034967
14,1353,0.106482,0.00019793,0.072574,0.010647,0.032843
