Epoch,Step,Total_Loss,Recon_Loss,VQ_Loss,Perplexity
2,1380,0.003989,0.003450,0.000539,12.829501
2,1381,0.004084,0.003568,0.000516,14.764095
2,1382,0.003556,0.003058,0.000497,13.131891
2,1383,0.003774,0.003234,0.000540,12.647921
2,1384,0.003714,0.003181,0.000533,13.986060
2,1385,0.004254,0.003672,0.000582,14.628633
2,1386,0.004026,0.003509,0.000517,14.324783
2,1387,0.003851,0.003313,0.000538,13.636266
2,1388,0.003821,0.003285,0.000536,14.968138
2,1389,0.003956,0.003377,0.000579,13.903766
2,1390,0.004441,0.003822,0.000619,14.175834
2,1391,0.004283,0.003703,0.000580,12.193046
2,1392,0.002615,0.002282,0.000332,14.083552
2,1393,0.003126,0.002684,0.000443,14.910192
2,1394,0.004165,0.003570,0.000595,13.989361
2,1395,0.005505,0.004737,0.000768,16.063610
2,1396,0.003818,0.003341,0.000478,13.704045
2,1397,0.003396,0.002943,0.000453,15.133089
2,1398,0.004035,0.003433,0.000601,17.314302
2,1399,0.004226,0.003596,0.000630,18.178402
2,1400,0.003580,0.003061,0.000519,19.057217
2,1401,0.003632,0.003127,0.000505,17.968889
2,1402,0.003691,0.003268,0.000422,17.616978
2,1403,0.004531,0.003951,0.000579,18.740723
2,1404,0.004316,0.003747,0.000570,18.587612
2,1405,0.004074,0.003589,0.000485,19.528078
2,1406,0.004645,0.004024,0.000621,19.690466
2,1407,0.004296,0.003729,0.000566,18.585779
2,1408,0.003035,0.002611,0.000424,19.675531
2,1409,0.003581,0.003140,0.000442,17.106115
2,1410,0.004768,0.004067,0.000701,19.290962
2,1411,0.003444,0.003031,0.000413,19.185280
2,1412,0.003926,0.003415,0.000511,18.090849
2,1413,0.003689,0.003218,0.000471,18.203207
2,1414,0.003954,0.003434,0.000520,19.745394
2,1415,0.004257,0.003603,0.000654,18.781364
2,1416,0.003451,0.002985,0.000466,19.688334
2,1417,0.004545,0.003947,0.000598,18.642376
2,1418,0.002693,0.002332,0.000362,19.074146
2,1419,0.004111,0.003639,0.000472,18.214308
2,1420,0.003842,0.003349,0.000493,15.529047
2,1421,0.002933,0.002494,0.000439,17.539465
2,1422,0.004326,0.003858,0.000469,19.335949
2,1423,0.004026,0.003534,0.000492,17.615034
2,1424,0.004180,0.003603,0.000578,20.355263
2,1425,0.003025,0.002635,0.000390,19.795183
2,1426,0.004368,0.003779,0.000589,19.560602
2,1427,0.003568,0.003089,0.000478,19.050158
2,1428,0.003890,0.003398,0.000492,19.772503
2,1429,0.002997,0.002661,0.000336,18.840349
2,1430,0.004360,0.003794,0.000566,19.611341
2,1431,0.004697,0.003998,0.000699,18.845785
2,1432,0.004103,0.003626,0.000478,18.931196
2,1433,0.003648,0.003212,0.000436,19.184233
2,1434,0.003787,0.003379,0.000407,19.483873
2,1435,0.003742,0.003271,0.000471,19.060869
2,1436,0.005284,0.004588,0.000697,20.547346
2,1437,0.005548,0.004953,0.000595,20.316708
2,1438,0.003812,0.003356,0.000456,21.679815
2,1439,0.005148,0.004518,0.000630,20.465191
2,1440,0.004289,0.003721,0.000568,20.799839
2,1441,0.006805,0.006109,0.000695,22.637869
2,1442,0.005244,0.004852,0.000392,21.480116
2,1443,0.005749,0.005284,0.000465,20.762386
2,1444,0.003241,0.002903,0.000339,19.153391
2,1445,0.005157,0.004454,0.000703,20.649708
2,1446,0.004586,0.004116,0.000470,21.583380
2,1447,0.005557,0.004815,0.000741,24.362143
2,1448,0.004747,0.004224,0.000523,24.450466
2,1449,0.005795,0.005119,0.000676,22.681023
2,1450,0.004589,0.004000,0.000589,24.808609
2,1451,0.004734,0.004077,0.000657,27.556591
2,1452,0.005233,0.004336,0.000897,24.355064
2,1453,0.004420,0.003739,0.000681,25.168041
2,1454,0.003749,0.003245,0.000504,24.693949
2,1455,0.004358,0.003899,0.000459,25.850147
2,1456,0.004163,0.003740,0.000423,23.749559
2,1457,0.005754,0.005059,0.000695,24.687239
2,1458,0.004277,0.003711,0.000566,26.803802
2,1459,0.005858,0.005323,0.000536,29.617899
2,1460,0.003358,0.002862,0.000496,28.380861
2,1461,0.003855,0.003345,0.000510,25.939840
2,1462,0.004333,0.003912,0.000421,26.979589
2,1463,0.005362,0.004761,0.000601,25.615143
2,1464,0.004173,0.003541,0.000632,26.433357
2,1465,0.005272,0.004760,0.000512,29.395700
2,1466,0.005655,0.005019,0.000636,22.902271
2,1467,0.004140,0.003559,0.000581,30.197308
2,1468,0.003828,0.003243,0.000584,21.637850
2,1469,0.003912,0.003474,0.000438,26.864689
2,1470,0.004816,0.004245,0.000572,27.187138
2,1471,0.003293,0.002886,0.000407,30.964483
2,1472,0.004778,0.003978,0.000800,31.966419
2,1473,0.005112,0.004419,0.000693,28.804277
2,1474,0.004776,0.004189,0.000587,26.800478
2,1475,0.003952,0.003390,0.000561,28.015221
2,1476,0.003977,0.003449,0.000527,28.159693
2,1477,0.005703,0.005110,0.000593,28.211691
2,1478,0.004663,0.004113,0.000551,26.249071
2,1479,0.004268,0.003729,0.000539,27.802095
2,1480,0.004288,0.003763,0.000525,25.148888
2,1481,0.005554,0.004798,0.000755,26.596651
2,1482,0.003147,0.002785,0.000362,24.891424
2,1483,0.004115,0.003602,0.000512,31.933176
2,1484,0.002977,0.002605,0.000372,29.830280
2,1485,0.003024,0.002623,0.000402,29.263678
2,1486,0.004159,0.003583,0.000576,32.388523
2,1487,0.004273,0.003736,0.000537,29.160280
2,1488,0.003739,0.003264,0.000476,28.922964
2,1489,0.003741,0.003258,0.000483,29.415400
2,1490,0.005568,0.004759,0.000809,34.264301
2,1491,0.003658,0.003176,0.000481,29.030422
2,1492,0.004777,0.004195,0.000583,31.798769
2,1493,0.002895,0.002574,0.000321,28.407440
2,1494,0.003017,0.002674,0.000343,27.618710
2,1495,0.004152,0.003651,0.000501,31.426512
2,1496,0.003713,0.003322,0.000392,31.412025
2,1497,0.004410,0.003874,0.000537,31.780191
2,1498,0.003122,0.002748,0.000374,33.496094
2,1499,0.005009,0.004404,0.000604,32.690544
2,1500,0.004030,0.003596,0.000434,31.719393
2,1501,0.003807,0.003349,0.000458,36.991505
2,1502,0.004873,0.004333,0.000540,34.079632
2,1503,0.003942,0.003486,0.000457,34.896427
2,1504,0.003947,0.003487,0.000461,23.709621
2,1505,0.003978,0.003567,0.000410,34.602543
2,1506,0.003698,0.003261,0.000437,32.657810
2,1507,0.003542,0.003075,0.000468,29.841022
2,1508,0.003620,0.003200,0.000421,32.746521
2,1509,0.004116,0.003615,0.000501,31.105387
2,1510,0.003355,0.003017,0.000338,30.235411
2,1511,0.002991,0.002630,0.000362,30.039322
2,1512,0.003582,0.003150,0.000432,35.320049
2,1513,0.003743,0.003388,0.000355,31.005844
2,1514,0.003719,0.003282,0.000437,31.977030
2,1515,0.004793,0.004280,0.000513,32.488449
2,1516,0.003956,0.003463,0.000493,34.689938
2,1517,0.003449,0.003121,0.000328,32.326008
2,1518,0.004028,0.003597,0.000431,36.608196
2,1519,0.003664,0.003286,0.000378,32.152508
2,1520,0.003930,0.003502,0.000428,31.317047
2,1521,0.003703,0.003253,0.000450,25.004967
2,1522,0.003624,0.003232,0.000393,36.496021
2,1523,0.003171,0.002784,0.000387,36.948700
2,1524,0.004654,0.004150,0.000504,37.573425
2,1525,0.003879,0.003409,0.000470,33.361774
2,1526,0.005146,0.004548,0.000598,37.240570
2,1527,0.003454,0.003081,0.000372,29.445024
2,1528,0.003591,0.003179,0.000412,35.134666
2,1529,0.002983,0.002609,0.000374,28.157434
2,1530,0.003779,0.003348,0.000431,34.225822
2,1531,0.004336,0.003834,0.000502,38.983982
2,1532,0.003791,0.003361,0.000430,34.098595
2,1533,0.003773,0.003349,0.000424,34.257500
2,1534,0.003953,0.003486,0.000467,39.823910
2,1535,0.004303,0.003746,0.000558,39.874226
2,1536,0.003433,0.003054,0.000379,33.866390
2,1537,0.003609,0.003204,0.000405,21.456568
2,1538,0.003001,0.002647,0.000355,38.853298
2,1539,0.004008,0.003547,0.000462,33.717091
2,1540,0.004368,0.003921,0.000447,32.222305
2,1541,0.002695,0.002399,0.000295,38.673153
2,1542,0.003756,0.003353,0.000404,35.686409
2,1543,0.002989,0.002709,0.000280,35.137920
2,1544,0.004342,0.003895,0.000447,32.255558
2,1545,0.003527,0.003106,0.000422,37.677341
2,1546,0.003524,0.003129,0.000396,34.022148
2,1547,0.004203,0.003740,0.000462,34.486336
2,1548,0.002847,0.002513,0.000334,31.836790
2,1549,0.004029,0.003590,0.000439,32.784096
2,1550,0.004137,0.003673,0.000464,36.161587
2,1551,0.003157,0.002799,0.000358,31.139423
2,1552,0.003681,0.003258,0.000423,34.594231
2,1553,0.003631,0.003231,0.000400,29.202366
2,1554,0.004107,0.003605,0.000501,31.078056
2,1555,0.004118,0.003630,0.000488,32.270302
2,1556,0.002923,0.002625,0.000299,29.130617
2,1557,0.003499,0.003092,0.000407,34.130638
2,1558,0.003419,0.003042,0.000377,34.184967
2,1559,0.003497,0.003111,0.000386,34.941299
2,1560,0.002880,0.002554,0.000325,34.745281
2,1561,0.003295,0.002953,0.000343,31.390522
2,1562,0.003099,0.002746,0.000353,28.767410
2,1563,0.002487,0.002204,0.000283,30.185898
2,1564,0.004313,0.003833,0.000480,38.444798
2,1565,0.003965,0.003482,0.000483,39.833237
2,1566,0.003336,0.002969,0.000367,28.371464
2,1567,0.004248,0.003824,0.000424,32.413151
2,1568,0.003080,0.002748,0.000331,26.965866
2,1569,0.003776,0.003390,0.000386,28.270578
2,1570,0.004008,0.003547,0.000460,37.127552
2,1571,0.003672,0.003267,0.000405,30.343313
2,1572,0.003755,0.003326,0.000430,40.809338
2,1573,0.002891,0.002544,0.000347,36.045753
2,1574,0.004023,0.003595,0.000427,33.695797
2,1575,0.003123,0.002803,0.000320,30.265657
2,1576,0.004697,0.004193,0.000505,35.633778
2,1577,0.003111,0.002768,0.000343,36.803493
2,1578,0.004297,0.003852,0.000446,30.600424
2,1579,0.002586,0.002261,0.000326,28.329185
2,1580,0.004164,0.003700,0.000465,39.642136
2,1581,0.003844,0.003425,0.000419,32.845676
2,1582,0.003636,0.003272,0.000364,34.416023
2,1583,0.003315,0.002985,0.000330,25.000521
2,1584,0.003890,0.003535,0.000355,34.558838
2,1585,0.003757,0.003354,0.000403,32.064884
2,1586,0.003949,0.003620,0.000329,28.377493
2,1587,0.003957,0.003612,0.000345,37.444710
2,1588,0.003661,0.003323,0.000338,38.445171
2,1589,0.004505,0.003947,0.000558,41.317036
2,1590,0.004164,0.003837,0.000327,37.808735
2,1591,0.003017,0.002643,0.000374,39.094032
2,1592,0.004858,0.004412,0.000446,37.576569
2,1593,0.003231,0.002851,0.000380,35.655277
2,1594,0.004476,0.003965,0.000511,36.416954
2,1595,0.003345,0.002941,0.000404,36.876270
2,1596,0.003567,0.003125,0.000442,41.656101
2,1597,0.003561,0.003137,0.000424,30.503107
2,1598,0.003359,0.002948,0.000411,27.870720
2,1599,0.003075,0.002737,0.000338,36.367241
2,1600,0.003983,0.003555,0.000428,34.102066
2,1601,0.004472,0.003950,0.000523,37.204735
2,1602,0.004238,0.003729,0.000509,44.043308
2,1603,0.003911,0.003454,0.000456,35.477219
2,1604,0.003812,0.003403,0.000410,42.993958
2,1605,0.004100,0.003649,0.000451,45.939690
2,1606,0.004214,0.003759,0.000455,41.951527
2,1607,0.003513,0.003116,0.000397,38.927547
2,1608,0.005170,0.004626,0.000545,41.419788
2,1609,0.003019,0.002686,0.000333,36.921673
2,1610,0.003368,0.002944,0.000423,34.993118
2,1611,0.004030,0.003577,0.000453,30.991730
2,1612,0.003454,0.003013,0.000441,32.018528
2,1613,0.003403,0.003013,0.000390,29.409678
2,1614,0.001956,0.001716,0.000239,27.468569
2,1615,0.003748,0.003316,0.000431,32.326702
2,1616,0.003724,0.003288,0.000436,38.960445
2,1617,0.004756,0.004234,0.000522,36.898186
2,1618,0.003368,0.002950,0.000418,40.828518
2,1619,0.003020,0.002684,0.000335,37.949795
2,1620,0.003386,0.002986,0.000400,33.639046
2,1621,0.004017,0.003494,0.000523,37.999256
2,1622,0.003340,0.002961,0.000379,38.153320
2,1623,0.004128,0.003673,0.000455,37.662502
2,1624,0.003482,0.003111,0.000371,38.085430
2,1625,0.003641,0.003206,0.000435,27.082371
2,1626,0.005055,0.004507,0.000548,37.761406
2,1627,0.003963,0.003492,0.000471,32.753345
2,1628,0.003578,0.003202,0.000376,41.973743
2,1629,0.002801,0.002517,0.000285,35.671261
2,1630,0.004620,0.004095,0.000524,36.955940
2,1631,0.003154,0.002829,0.000325,37.297440
2,1632,0.002845,0.002559,0.000286,36.399139
2,1633,0.004267,0.003859,0.000409,34.164814
2,1634,0.003547,0.003147,0.000400,42.529800
2,1635,0.003702,0.003283,0.000419,35.661335
2,1636,0.003008,0.002712,0.000297,31.778572
2,1637,0.004627,0.004001,0.000626,40.848804
2,1638,0.003631,0.003265,0.000366,38.298729
2,1639,0.003189,0.002825,0.000364,36.532646
2,1640,0.004512,0.003984,0.000529,38.326069
2,1641,0.003264,0.002880,0.000383,29.891935
2,1642,0.003763,0.003436,0.000326,33.044815
2,1643,0.003857,0.003462,0.000394,41.890308
2,1644,0.002715,0.002467,0.000248,37.163254
2,1645,0.002696,0.002419,0.000276,33.217262
2,1646,0.003909,0.003527,0.000381,35.148830
2,1647,0.004052,0.003580,0.000473,35.696129
2,1648,0.003754,0.003338,0.000416,45.865696
2,1649,0.003597,0.003257,0.000340,40.887074
2,1650,0.002285,0.002005,0.000279,30.112387
2,1651,0.003261,0.002852,0.000409,38.799236
2,1652,0.004209,0.003685,0.000525,37.437752
2,1653,0.003099,0.002739,0.000360,44.487637
2,1654,0.003607,0.003217,0.000390,41.262035
2,1655,0.004001,0.003615,0.000386,33.963615
2,1656,0.004172,0.003720,0.000452,43.950684
2,1657,0.003357,0.002977,0.000379,38.671970
2,1658,0.003127,0.002779,0.000348,38.686153
2,1659,0.004457,0.003911,0.000546,39.988514
2,1660,0.003119,0.002755,0.000364,37.753765
2,1661,0.002904,0.002560,0.000344,27.736935
2,1662,0.004093,0.003608,0.000485,39.920506
2,1663,0.003325,0.002929,0.000396,30.257317
2,1664,0.003365,0.002999,0.000366,33.374760
2,1665,0.003320,0.002934,0.000386,38.124012
2,1666,0.003824,0.003369,0.000455,35.670555
2,1667,0.004445,0.003922,0.000523,43.674957
2,1668,0.002656,0.002322,0.000334,39.609409
2,1669,0.003708,0.003307,0.000400,36.039841
2,1670,0.003302,0.002909,0.000393,41.320343
2,1671,0.003554,0.003206,0.000347,40.934109
2,1672,0.003683,0.003279,0.000404,30.097084
2,1673,0.003864,0.003403,0.000461,43.360279
2,1674,0.003510,0.003161,0.000349,43.947746
2,1675,0.002874,0.002544,0.000330,37.876823
2,1676,0.002684,0.002411,0.000272,37.957027
2,1677,0.004135,0.003686,0.000449,45.427589
2,1678,0.003870,0.003481,0.000388,36.457600
2,1679,0.002562,0.002311,0.000251,40.724621
2,1680,0.003357,0.003040,0.000318,39.957405
2,1681,0.002471,0.002222,0.000249,31.076544
2,1682,0.002702,0.002429,0.000272,42.708881
2,1683,0.003419,0.003057,0.000362,33.132072
2,1684,0.003251,0.002868,0.000383,36.169735
2,1685,0.002390,0.002139,0.000251,34.300308
2,1686,0.005530,0.004841,0.000689,48.400948
2,1687,0.004503,0.004048,0.000454,41.413525
2,1688,0.003082,0.002749,0.000333,46.610973
2,1689,0.003960,0.003408,0.000552,41.152126
2,1690,0.003706,0.003308,0.000398,45.393166
2,1691,0.003431,0.002985,0.000446,48.705280
2,1692,0.003764,0.003313,0.000452,38.997234
2,1693,0.004236,0.003813,0.000423,36.203907
2,1694,0.003222,0.002849,0.000373,42.223106
2,1695,0.004026,0.003578,0.000448,42.336067
2,1696,0.003604,0.003189,0.000415,42.595272
2,1697,0.003453,0.003048,0.000405,47.530392
2,1698,0.002862,0.002568,0.000294,29.398321
2,1699,0.003836,0.003397,0.000439,39.762024
2,1700,0.003470,0.003094,0.000376,42.377762
2,1701,0.002763,0.002500,0.000263,39.821281
2,1702,0.002811,0.002488,0.000323,44.142052
2,1703,0.004894,0.004452,0.000442,40.526295
2,1704,0.003755,0.003368,0.000387,51.218582
2,1705,0.003817,0.003467,0.000350,47.000229
2,1706,0.003615,0.003202,0.000413,48.892494
2,1707,0.002963,0.002640,0.000324,28.841105
2,1708,0.003259,0.002952,0.000307,44.762001
2,1709,0.002971,0.002657,0.000315,34.743549
2,1710,0.003854,0.003418,0.000436,42.292301
2,1711,0.003766,0.003347,0.000418,45.197975
2,1712,0.002435,0.002191,0.000244,44.095444
2,1713,0.004744,0.004221,0.000523,38.086166
2,1714,0.002576,0.002301,0.000275,30.521454
2,1715,0.002297,0.002048,0.000249,43.620720
2,1716,0.003260,0.002892,0.000369,38.886120
2,1717,0.003267,0.002883,0.000384,38.182957
2,1718,0.003500,0.003158,0.000342,42.945171
2,1719,0.002740,0.002455,0.000285,39.765743
2,1720,0.004248,0.003837,0.000411,44.695595
2,1721,0.003669,0.003276,0.000393,40.844536
2,1722,0.003060,0.002757,0.000304,32.124271
2,1723,0.002516,0.002246,0.000270,37.559540
2,1724,0.003407,0.003028,0.000379,43.793285
2,1725,0.003907,0.003488,0.000420,42.880070
2,1726,0.003797,0.003390,0.000407,48.536026
2,1727,0.002521,0.002249,0.000272,33.179649
2,1728,0.004023,0.003671,0.000352,49.003712
2,1729,0.003807,0.003396,0.000411,39.832382
2,1730,0.003712,0.003330,0.000382,39.081974
2,1731,0.003772,0.003431,0.000341,42.317135
2,1732,0.002698,0.002418,0.000281,33.701870
2,1733,0.003424,0.003149,0.000274,39.206753
2,1734,0.003348,0.003009,0.000339,50.101551
2,1735,0.004069,0.003642,0.000427,44.827896
2,1736,0.003688,0.003333,0.000355,46.780262
2,1737,0.003494,0.003107,0.000387,42.862568
2,1738,0.003289,0.002963,0.000326,46.476555
2,1739,0.003163,0.002803,0.000360,42.573078
2,1740,0.003000,0.002708,0.000292,41.590565
2,1741,0.002929,0.002632,0.000297,40.038433
2,1742,0.003497,0.003144,0.000353,36.780098
2,1743,0.004616,0.004087,0.000529,47.801697
2,1744,0.004337,0.003816,0.000521,42.714771
2,1745,0.003455,0.003042,0.000413,43.407108
2,1746,0.003841,0.003424,0.000418,53.468227
2,1747,0.003258,0.002896,0.000363,46.529762
2,1748,0.003996,0.003621,0.000376,43.644810
2,1749,0.003058,0.002755,0.000303,45.033920
2,1750,0.003165,0.002818,0.000347,38.415009
2,1751,0.003387,0.003021,0.000366,44.417580
2,1752,0.003216,0.002857,0.000359,51.160561
2,1753,0.002669,0.002382,0.000287,43.425873
2,1754,0.004522,0.004013,0.000509,44.565643
2,1755,0.003603,0.003225,0.000377,45.006084
2,1756,0.002416,0.002179,0.000237,41.470615
2,1757,0.003310,0.002895,0.000415,46.571583
2,1758,0.003937,0.003529,0.000408,40.787891
2,1759,0.003688,0.003277,0.000411,39.943024
2,1760,0.003284,0.002976,0.000308,42.003456
2,1761,0.003257,0.002899,0.000358,30.467747
2,1762,0.003759,0.003340,0.000420,46.293564
2,1763,0.003338,0.002995,0.000343,37.328831
2,1764,0.002899,0.002574,0.000325,37.869308
2,1765,0.003358,0.002995,0.000363,39.620129
2,1766,0.003883,0.003435,0.000448,49.023315
2,1767,0.003465,0.003104,0.000361,43.511303
2,1768,0.003170,0.002843,0.000327,48.205368
2,1769,0.003377,0.003016,0.000360,41.976566
2,1770,0.004018,0.003528,0.000490,47.668961
2,1771,0.003272,0.002927,0.000346,48.291611
2,1772,0.003525,0.003137,0.000389,38.076035
2,1773,0.003986,0.003556,0.000430,45.342216
2,1774,0.003231,0.002882,0.000349,36.171494
2,1775,0.002410,0.002159,0.000251,35.486275
2,1776,0.002673,0.002417,0.000256,37.653919
2,1777,0.003350,0.002991,0.000359,38.577030
2,1778,0.003145,0.002827,0.000317,49.923695
2,1779,0.003196,0.002853,0.000343,33.520428
2,1780,0.003801,0.003383,0.000418,43.715305
2,1781,0.003505,0.003091,0.000414,49.614544
2,1782,0.003837,0.003424,0.000412,39.658611
2,1783,0.003852,0.003445,0.000407,44.975216
2,1784,0.002731,0.002423,0.000308,46.207043
2,1785,0.002659,0.002390,0.000270,32.121468
2,1786,0.003204,0.002922,0.000282,38.183411
2,1787,0.002770,0.002497,0.000274,40.849426
2,1788,0.002519,0.002294,0.000225,36.327812
2,1789,0.003435,0.003079,0.000355,49.712799
2,1790,0.003697,0.003384,0.000313,36.803379
2,1791,0.003841,0.003476,0.000365,45.900234
2,1792,0.003209,0.002871,0.000338,38.602081
2,1793,0.003847,0.003442,0.000405,39.470451
2,1794,0.003468,0.003128,0.000341,41.766697
2,1795,0.004317,0.003938,0.000378,44.739738
2,1796,0.003939,0.003508,0.000431,47.947773
2,1797,0.003997,0.003603,0.000394,35.466843
2,1798,0.003893,0.003492,0.000401,31.402634
2,1799,0.002459,0.002156,0.000303,35.877934
2,1800,0.003853,0.003470,0.000382,44.299492
2,1801,0.003357,0.003015,0.000343,49.206886
2,1802,0.004244,0.003805,0.000438,43.706470
2,1803,0.003919,0.003544,0.000375,45.091148
2,1804,0.002245,0.002018,0.000227,45.699604
2,1805,0.003612,0.003206,0.000407,49.098122
2,1806,0.004619,0.004356,0.000263,40.616756
2,1807,0.003994,0.003573,0.000421,42.651016
2,1808,0.004559,0.004094,0.000465,48.143429
2,1809,0.004886,0.004447,0.000438,43.603977
2,1810,0.003236,0.002862,0.000373,45.963902
2,1811,0.003593,0.003237,0.000356,42.585243
2,1812,0.003922,0.003527,0.000395,49.443188
2,1813,0.004040,0.003699,0.000341,40.021481
2,1814,0.002819,0.002512,0.000307,40.389397
2,1815,0.003083,0.002727,0.000355,34.470631
2,1816,0.005369,0.004879,0.000491,48.581211
2,1817,0.002526,0.002261,0.000265,37.426071
2,1818,0.004031,0.003576,0.000455,50.291569
2,1819,0.004649,0.004281,0.000368,52.306549
2,1820,0.003606,0.003228,0.000378,39.530010
2,1821,0.003836,0.003372,0.000464,43.643490
2,1822,0.004259,0.003864,0.000395,39.518703
2,1823,0.004707,0.004285,0.000422,43.309902
2,1824,0.003426,0.003037,0.000390,30.808582
2,1825,0.004110,0.003638,0.000472,42.680588
2,1826,0.003446,0.003096,0.000350,50.938244
2,1827,0.003838,0.003405,0.000433,45.595444
2,1828,0.003141,0.002811,0.000330,43.134464
2,1829,0.003008,0.002632,0.000376,37.715862
2,1830,0.005552,0.005067,0.000485,43.529282
2,1831,0.002778,0.002491,0.000288,35.628799
2,1832,0.003582,0.003230,0.000352,53.894920
2,1833,0.003322,0.003022,0.000300,33.661461
2,1834,0.003429,0.003050,0.000379,33.790173
2,1835,0.003882,0.003494,0.000388,45.947475
2,1836,0.003107,0.002724,0.000383,54.342155
2,1837,0.002960,0.002664,0.000296,44.463650
2,1838,0.002938,0.002598,0.000340,49.052814
2,1839,0.002938,0.002584,0.000355,34.097660
2,1840,0.003071,0.002704,0.000367,25.728960
2,1841,0.003065,0.002766,0.000299,45.681416
2,1842,0.003022,0.002695,0.000327,36.471249
2,1843,0.003027,0.002664,0.000363,55.398479
2,1844,0.003991,0.003592,0.000399,48.094097
2,1845,0.003630,0.003223,0.000407,45.613441
2,1846,0.003592,0.003183,0.000409,44.751438
2,1847,0.003497,0.003110,0.000387,49.103237
2,1848,0.002887,0.002583,0.000304,33.072330
2,1849,0.003616,0.003232,0.000384,42.356518
2,1850,0.002412,0.002133,0.000278,37.542408
2,1851,0.003905,0.003485,0.000420,49.609989
2,1852,0.002969,0.002659,0.000309,42.236950
2,1853,0.003210,0.002840,0.000370,53.216366
2,1854,0.003633,0.003189,0.000444,42.668697
2,1855,0.003965,0.003512,0.000453,46.760323
2,1856,0.003692,0.003282,0.000410,45.837555
2,1857,0.003209,0.002833,0.000376,44.779831
2,1858,0.003520,0.003166,0.000354,55.627766
2,1859,0.003872,0.003438,0.000434,53.044025
2,1860,0.003604,0.003214,0.000389,47.055710
2,1861,0.003416,0.003052,0.000364,41.484383
2,1862,0.003796,0.003422,0.000374,45.150501
2,1863,0.003919,0.003510,0.000409,52.718391
2,1864,0.003862,0.003422,0.000440,42.420815
2,1865,0.003261,0.002923,0.000337,29.714584
2,1866,0.003155,0.002837,0.000318,44.159557
2,1867,0.003812,0.003410,0.000403,54.403629
2,1868,0.004010,0.003618,0.000392,40.893295
2,1869,0.003560,0.003181,0.000379,50.693321
2,1870,0.005039,0.004604,0.000435,50.552639
2,1871,0.003223,0.002831,0.000392,52.792175
2,1872,0.004042,0.003663,0.000379,47.438656
2,1873,0.004009,0.003602,0.000407,45.012859
2,1874,0.003158,0.002842,0.000316,44.638206
2,1875,0.003149,0.002808,0.000341,32.429695
2,1876,0.004045,0.003618,0.000426,43.523724
2,1877,0.003809,0.003406,0.000403,43.499260
2,1878,0.004172,0.003762,0.000411,49.715252
2,1879,0.003901,0.003506,0.000394,48.015511
2,1880,0.002938,0.002640,0.000298,40.903107
2,1881,0.003006,0.002671,0.000336,31.851915
2,1882,0.003417,0.003047,0.000370,36.977165
2,1883,0.004182,0.003544,0.000638,55.228249
2,1884,0.003065,0.002742,0.000323,44.335419
2,1885,0.004539,0.004042,0.000497,48.296192
2,1886,0.004170,0.003691,0.000479,54.612862
2,1887,0.003754,0.003376,0.000378,43.488529
2,1888,0.002964,0.002645,0.000318,51.560379
2,1889,0.002250,0.002023,0.000227,43.959087
2,1890,0.003781,0.003383,0.000398,50.795406
2,1891,0.003344,0.002993,0.000351,53.151531
2,1892,0.003211,0.002853,0.000357,46.403336
2,1893,0.003108,0.002755,0.000353,44.525387
2,1894,0.003436,0.003079,0.000357,42.458313
2,1895,0.002402,0.002124,0.000278,50.933071
2,1896,0.003005,0.002702,0.000303,29.815029
2,1897,0.003556,0.003180,0.000375,51.341736
2,1898,0.002751,0.002437,0.000314,50.144905
2,1899,0.003761,0.003342,0.000419,53.017982
2,1900,0.003991,0.003548,0.000443,49.685970
2,1901,0.002460,0.002212,0.000248,36.980366
2,1902,0.003116,0.002782,0.000334,39.217606
2,1903,0.002515,0.002247,0.000268,47.204617
2,1904,0.004330,0.003856,0.000475,48.747780
2,1905,0.003382,0.003016,0.000366,52.119350
2,1906,0.004535,0.003941,0.000594,44.822552
2,1907,0.004038,0.003620,0.000417,41.864109
2,1908,0.003863,0.003481,0.000382,48.265759
2,1909,0.003614,0.003223,0.000392,55.185287
2,1910,0.003481,0.003122,0.000359,46.895069
2,1911,0.003296,0.002885,0.000411,53.209980
2,1912,0.002296,0.002058,0.000238,43.564461
2,1913,0.002920,0.002634,0.000286,49.578995
2,1914,0.003824,0.003440,0.000384,44.306740
2,1915,0.004269,0.003821,0.000449,45.997711
2,1916,0.004145,0.003743,0.000402,49.506321
2,1917,0.002250,0.002011,0.000239,44.713833
2,1918,0.003818,0.003464,0.000355,51.339470
2,1919,0.003330,0.002996,0.000334,56.983013
2,1920,0.002795,0.002478,0.000318,39.524288
2,1921,0.003296,0.002947,0.000348,40.486702
2,1922,0.003319,0.003006,0.000313,56.003330
2,1923,0.003260,0.002892,0.000368,55.376793
2,1924,0.002751,0.002488,0.000263,49.046078
2,1925,0.003117,0.002803,0.000314,34.828037
2,1926,0.002703,0.002433,0.000269,49.806732
2,1927,0.002961,0.002662,0.000299,28.243254
2,1928,0.002648,0.002376,0.000271,43.708309
2,1929,0.002534,0.002289,0.000245,38.662014
2,1930,0.002959,0.002660,0.000299,32.986435
2,1931,0.002737,0.002517,0.000220,37.065590
2,1932,0.002740,0.002448,0.000292,36.975014
2,1933,0.003039,0.002741,0.000298,40.456188
2,1934,0.003471,0.003150,0.000321,50.189980
2,1935,0.002891,0.002601,0.000290,45.066895
2,1936,0.002866,0.002583,0.000282,35.439751
2,1937,0.002854,0.002538,0.000316,38.607227
