Epoch,Step,DiffLoss_unknown,DiffLoss_known,KnownConsistency,BoundaryX0Cons,UnknownRatio
3,38,0.4051938056945801,0.5103437304496765,0.25056192278862,0.48744964599609375,0.5
3,39,0.01644025184214115,0.016822878271341324,0.05344131588935852,0.052327219396829605,0.5
3,40,0.5910019278526306,0.6737411022186279,0.2978905439376831,0.35361889004707336,0.5
3,41,0.3914921283721924,0.495003879070282,0.21393446624279022,0.6780508756637573,0.5
3,42,0.3380297124385834,0.45161622762680054,0.03465350344777107,3.455625057220459,0.5
3,43,0.42732587456703186,0.5261902809143066,0.2549445629119873,0.549336314201355,0.5
3,44,0.32355499267578125,0.45268183946609497,0.1016247421503067,1.3492697477340698,0.5
3,45,0.36161744594573975,0.3880874812602997,0.22073957324028015,0.22609984874725342,0.5
3,46,0.4488135874271393,0.5417470335960388,0.2699073553085327,0.4859820008277893,0.5
3,47,0.5905629396438599,0.6657090783119202,0.25707173347473145,0.2776322364807129,0.5
3,48,0.08359827846288681,0.08561370521783829,0.11819860339164734,0.11757275462150574,0.5
4,49,0.131229430437088,0.13086339831352234,0.14201617240905762,0.14664122462272644,0.5
4,50,0.08268426358699799,0.08534474670886993,0.11782720685005188,0.11626946926116943,0.5
4,51,0.3750070631504059,0.48379039764404297,0.2090897262096405,0.6483058929443359,0.5
4,52,0.5733868479728699,0.6680561900138855,0.2953770160675049,0.3426649570465088,0.5
4,53,0.06404893100261688,0.06557001173496246,0.10358019173145294,0.1024869829416275,0.5
4,54,0.5924364924430847,0.6716493368148804,0.2593655288219452,0.2785678207874298,0.5
4,55,0.5289648771286011,0.6158361434936523,0.30307507514953613,0.4413490295410156,0.5
4,56,0.4149758815765381,0.5135411620140076,0.24881607294082642,0.532983124256134,0.5
4,57,0.3084479868412018,0.41590481996536255,0.032767120748758316,3.1888949871063232,0.5
4,58,0.01625744067132473,0.016695411875844002,0.05303642153739929,0.05173154175281525,0.5
4,59,0.30802974104881287,0.4179259240627289,0.000881361891515553,7.191240310668945,0.5
4,60,0.2860957086086273,0.3027583360671997,0.19771555066108704,0.20156070590019226,0.5
4,61,0.3858482837677002,0.49253177642822266,0.2418169379234314,0.4637407958507538,0.5
4,62,0.3585178554058075,0.3854508399963379,0.21924008429050446,0.2239331603050232,0.5
4,63,0.41252216696739197,0.5055824518203735,0.25188982486724854,0.4455397129058838,0.5
4,64,0.30933883786201477,0.43044528365135193,0.09677910804748535,1.2912248373031616,0.5
5,65,0.36861443519592285,0.47706517577171326,0.23422348499298096,0.4425789713859558,0.5
5,66,0.5641918182373047,0.6503907442092896,0.25115662813186646,0.2645288407802582,0.5
5,67,0.3751991093158722,0.4792214035987854,0.23218798637390137,0.4820922613143921,0.5
5,68,0.3521765172481537,0.3806547224521637,0.21651211380958557,0.21980971097946167,0.5
5,69,0.016426973044872284,0.016893362626433372,0.05366511642932892,0.052261628210544586,0.5
5,70,0.2952164113521576,0.41219720244407654,0.0008761417120695114,7.099760055541992,0.5
5,71,0.3199402391910553,0.43418872356414795,0.03353418409824371,3.313746690750122,0.5
5,72,0.5140419602394104,0.6069360971450806,0.2986881136894226,0.42896366119384766,0.5
5,73,0.2828795909881592,0.3046695291996002,0.19896316528320312,0.19922268390655518,0.5
5,74,0.34914517402648926,0.4516489505767822,0.19519811868667603,0.6028444766998291,0.5
5,75,0.06508009880781174,0.06596343964338303,0.10420188307762146,0.10413610935211182,0.5
5,76,0.08165422081947327,0.08465297520160675,0.11687231063842773,0.11475419998168945,0.5
5,77,0.12993325293064117,0.13127146661281586,0.1424591839313507,0.1451881229877472,0.5
5,78,0.3102588355541229,0.43566563725471497,0.09788897633552551,1.2935705184936523,0.5
5,79,0.4185740053653717,0.5212788581848145,0.2597099542617798,0.45147570967674255,0.5
5,80,0.5665920972824097,0.6564876437187195,0.290262371301651,0.3383195102214813,0.5
6,81,0.12887759506702423,0.13065049052238464,0.14178526401519775,0.14400309324264526,0.5
6,82,0.06405020505189896,0.06568285822868347,0.10375861823558807,0.10248617827892303,0.5
6,83,0.30212917923927307,0.4198915362358093,0.000880803563632071,7.165752410888672,0.5
6,84,0.27882564067840576,0.29896026849746704,0.1952352523803711,0.19624623656272888,0.5
6,85,0.5080755352973938,0.5869019031524658,0.2888326048851013,0.42355701327323914,0.5
6,86,0.3814070224761963,0.4824382960796356,0.23686130344867706,0.4579809904098511,0.5
6,87,0.016157055273652077,0.016666945070028305,0.05294585973024368,0.05141659080982208,0.5
6,88,0.5621575713157654,0.6472420692443848,0.2861745059490204,0.3353100121021271,0.5
6,89,0.3256587088108063,0.42593812942504883,0.18408676981925964,0.5622345209121704,0.5
6,90,0.26769301295280457,0.3758746385574341,0.030454963445663452,2.822169542312622,0.5
6,91,0.3587265908718109,0.45591360330581665,0.22089515626430511,0.46028316020965576,0.5
6,92,0.26742830872535706,0.3852722644805908,0.08664184808731079,1.1124197244644165,0.5
6,93,0.349136620759964,0.3783760666847229,0.21521618962287903,0.2175871878862381,0.5
6,94,0.3811745345592499,0.4848535358905792,0.24156244099140167,0.40959665179252625,0.5
6,95,0.5528796315193176,0.6327791213989258,0.2443557232618332,0.25887012481689453,0.5
6,96,0.08362051099538803,0.08556250482797623,0.11812818050384521,0.1174522191286087,0.5
7,97,0.13184155523777008,0.13113996386528015,0.14231666922569275,0.1471545398235321,0.5
7,98,0.082637719810009,0.08488335460424423,0.11719051003456116,0.11607728153467178,0.5
7,99,0.3123645484447479,0.41927674412727356,0.18120793998241425,0.5382274985313416,0.5
7,100,0.5520476698875427,0.6395491361618042,0.2827732563018799,0.3288881778717041,0.5
7,101,0.06465382128953934,0.06604895740747452,0.10433701425790787,0.10339655727148056,0.5
7,102,0.5588560700416565,0.6486760377883911,0.25049424171447754,0.261874794960022,0.5
7,103,0.489536851644516,0.5764787197113037,0.28370195627212524,0.40770742297172546,0.5
7,104,0.3600832521915436,0.4585976004600525,0.22219552099704742,0.46159395575523376,0.5
7,105,0.23836970329284668,0.35011351108551025,0.028677403926849365,2.505629301071167,0.5
7,106,0.01650753803551197,0.017060160636901855,0.05419553816318512,0.052509110420942307,0.5
7,107,0.26110103726387024,0.3834010362625122,0.0008819933864288032,7.139566421508789,0.5
7,108,0.28818628191947937,0.31577107310295105,0.20621493458747864,0.20271243155002594,0.5
7,109,0.3522242605686188,0.48672303557395935,0.23896533250808716,0.42276471853256226,0.5
7,110,0.34897294640541077,0.38819918036460876,0.2208041250705719,0.2172842174768448,0.5
7,111,0.3674970865249634,0.4806215167045593,0.23945412039756775,0.3935522139072418,0.5
7,112,0.26565253734588623,0.37247776985168457,0.0837307944893837,1.1050797700881958,0.5
8,113,0.3450392782688141,0.4448668360710144,0.2184152901172638,0.4136643409729004,0.5
8,114,0.5415412783622742,0.6332821846008301,0.24455001950263977,0.2530178427696228,0.5
8,115,0.3403834104537964,0.4451829195022583,0.21569609642028809,0.4356512427330017,0.5
8,116,0.3409958779811859,0.37677866220474243,0.2143077254295349,0.21222741901874542,0.5
8,117,0.016358477994799614,0.016945719718933105,0.053831931203603745,0.05202812701463699,0.5
8,118,0.24718977510929108,0.3584206998348236,0.0008758660987950861,7.015870094299316,0.5
8,119,0.25944972038269043,0.3870847523212433,0.03135375306010246,2.730316638946533,0.5
8,120,0.48510226607322693,0.5735902786254883,0.2822888195514679,0.40345436334609985,0.5
8,121,0.27516430616378784,0.29593485593795776,0.19326049089431763,0.19340121746063232,0.5
8,122,0.29577431082725525,0.3961920142173767,0.17123103141784668,0.5084736347198486,0.5
8,123,0.06553854793310165,0.0669853687286377,0.10581642389297485,0.10477112233638763,0.5
8,124,0.08232257515192032,0.08702065050601959,0.12014128267765045,0.11557918787002563,0.5
8,125,0.13050666451454163,0.13412486016750336,0.14555588364601135,0.14563508331775665,0.5
8,126,0.2750271260738373,0.39402294158935547,0.08835162222385406,1.1452726125717163,0.5
8,127,0.37052276730537415,0.4837853014469147,0.2410302311182022,0.3968242406845093,0.5
8,128,0.5349555611610413,0.6316771507263184,0.2792930006980896,0.31776976585388184,0.5
9,129,0.1276242733001709,0.13028062880039215,0.14138415455818176,0.1423344910144806,0.5
9,130,0.06422341614961624,0.06653013825416565,0.10509737581014633,0.10262481123209,0.5
9,131,0.251610666513443,0.35524436831474304,0.0008767031249590218,6.993408203125,0.5
9,132,0.2718452513217926,0.29963868856430054,0.19567951560020447,0.19089311361312866,0.5
9,133,0.46959051489830017,0.5662063360214233,0.27865278720855713,0.3898218274116516,0.5
9,134,0.3445875644683838,0.4453749358654022,0.21866485476493835,0.4124751687049866,0.5
9,135,0.016207722947001457,0.016954101622104645,0.053858682513237,0.051553189754486084,0.5
9,136,0.5176230072975159,0.630907416343689,0.27895262837409973,0.3063957095146179,0.5
9,137,0.292351633310318,0.4025499224662781,0.17397652566432953,0.5012093782424927,0.5
9,138,0.24802185595035553,0.3591567873954773,0.029385456815361977,2.6030831336975098,0.5
9,139,0.33046600222587585,0.4311920404434204,0.20891748368740082,0.42170029878616333,0.5
9,140,0.2424127459526062,0.3680095970630646,0.08275917172431946,1.0037643909454346,0.5
9,141,0.33181115984916687,0.37333443760871887,0.21234887838363647,0.2059626579284668,0.5
9,142,0.3517957627773285,0.47351381182670593,0.2359130084514618,0.3748319745063782,0.5
9,143,0.5264092087745667,0.6192384958267212,0.23912711441516876,0.2454465627670288,0.5
9,144,0.08188912272453308,0.08580388128757477,0.11846151202917099,0.11483974754810333,0.5
10,145,0.1271655559539795,0.13178524374961853,0.14301705360412598,0.14148622751235962,0.5
10,146,0.08147037774324417,0.08589931577444077,0.11859322339296341,0.11421771347522736,0.5
10,147,0.2688029706478119,0.39592260122299194,0.1711132973432541,0.4582415521144867,0.5
10,148,0.49353596568107605,0.6298986673355103,0.27850669622421265,0.29039740562438965,0.5
10,149,0.06351882219314575,0.06728954613208771,0.10629697144031525,0.1012999564409256,0.5
10,150,0.509863555431366,0.6289853453636169,0.242890864610672,0.2368740439414978,0.5
10,151,0.43968796730041504,0.5652003288269043,0.27815791964530945,0.3625710606575012,0.5
10,152,0.3178878128528595,0.45676854252815247,0.22130952775478363,0.403422087430954,0.5
10,153,0.22696936130523682,0.37344929575920105,0.030629470944404602,2.390477180480957,0.5
10,154,0.016278473660349846,0.017178840935230255,0.05457213521003723,0.0517517551779747,0.5
10,155,0.25962164998054504,0.37361568212509155,0.0008662951877340674,7.0414886474609375,0.5
10,156,0.26998671889305115,0.3000923991203308,0.19597391784191132,0.18938639760017395,0.5
10,157,0.3252897560596466,0.45409953594207764,0.22294798493385315,0.388377845287323,0.5
10,158,0.3279855251312256,0.38099604845046997,0.2167058140039444,0.20342642068862915,0.5
10,159,0.33850720524787903,0.4735797643661499,0.23594561219215393,0.3592762351036072,0.5
10,160,0.22966165840625763,0.36552077531814575,0.08213645964860916,0.9472510814666748,0.5
11,161,0.3055912256240845,0.4183023273944855,0.20537304878234863,0.3635890483856201,0.5
11,162,0.4892825782299042,0.6138455867767334,0.2370445430278778,0.22623613476753235,0.5
11,163,0.3013412058353424,0.43038681149482727,0.2085273563861847,0.3815738260746002,0.5
11,164,0.3190777003765106,0.3748587965965271,0.21321582794189453,0.1968669593334198,0.5
11,165,0.016537753865122795,0.01715567708015442,0.054498668760061264,0.05253734439611435,0.5
11,166,0.2593964636325836,0.3649004101753235,0.0008649794617667794,7.0497541427612305,0.5
11,167,0.22725380957126617,0.3706272542476654,0.02986360713839531,2.382519483566284,0.5
11,168,0.4227459728717804,0.5566328167915344,0.2739408314228058,0.3471849858760834,0.5
11,169,0.2592056393623352,0.29374855756759644,0.1918320208787918,0.18100138008594513,0.5
11,170,0.2527059316635132,0.3951311409473419,0.17077240347862244,0.42741936445236206,0.5
11,171,0.06318644434213638,0.0667213648557663,0.10539935529232025,0.10065425932407379,0.5
11,172,0.07934194803237915,0.08553725481033325,0.11809328198432922,0.11099134385585785,0.5
11,173,0.12232566624879837,0.13079345226287842,0.1419406235218048,0.135788232088089,0.5
11,174,0.23939520120620728,0.3688107132911682,0.08295938372612,0.9854719638824463,0.5
11,175,0.323515385389328,0.46614864468574524,0.2322433739900589,0.3407953679561615,0.5
11,176,0.45498785376548767,0.6273462772369385,0.2773779630661011,0.2651606798171997,0.5
12,177,0.11960014700889587,0.13083115220069885,0.1419813483953476,0.13249030709266663,0.5
12,178,0.06130422279238701,0.06669595092535019,0.10535906255245209,0.09742588549852371,0.5
12,179,0.28913986682891846,0.36711058020591736,0.000867669063154608,7.221668243408203,0.5
12,180,0.2460981160402298,0.29351043701171875,0.19167634844779968,0.1709488034248352,0.5
12,181,0.3839210271835327,0.5508589148521423,0.27109646797180176,0.3116762936115265,0.5
12,182,0.2958771288394928,0.43226397037506104,0.21222759783267975,0.3489585220813751,0.5
12,183,0.01623237133026123,0.017114726826548576,0.05436847358942032,0.0515417754650116,0.5
12,184,0.44120296835899353,0.6302416324615479,0.2786582112312317,0.2555021643638611,0.5
12,185,0.25296303629875183,0.41085511445999146,0.17756809294223785,0.4259393811225891,0.5
12,186,0.2105857878923416,0.36824899911880493,0.030260775238275528,2.19216251373291,0.5
12,187,0.2908613383769989,0.43669751286506653,0.21158480644226074,0.36536771059036255,0.5
12,188,0.21544329822063446,0.3728768229484558,0.08385945856571198,0.8796757459640503,0.5
12,189,0.3001454174518585,0.3702019155025482,0.21056696772575378,0.1843421906232834,0.5
12,190,0.2929997146129608,0.4621291756629944,0.2302408218383789,0.3050573468208313,0.5
12,191,0.4459269940853119,0.6102396249771118,0.23565195500850677,0.20395757257938385,0.5
12,192,0.07746841013431549,0.08540411293506622,0.11790940910577774,0.10804693400859833,0.5
13,193,0.11602457612752914,0.13125988841056824,0.14244672656059265,0.1279396414756775,0.5
13,194,0.07657932490110397,0.0857667475938797,0.11841006577014923,0.1066051572561264,0.5
13,195,0.2514604330062866,0.41492462158203125,0.17932699620723724,0.4216674566268921,0.5
13,196,0.4121263921260834,0.6272937059402466,0.27735471725463867,0.23619846999645233,0.5
13,197,0.059405092149972916,0.06614913791418076,0.10449524223804474,0.09402482956647873,0.5
13,198,0.43066465854644775,0.62618488073349,0.2418091595172882,0.19561630487442017,0.5
13,199,0.3681834936141968,0.5552476644515991,0.2732563614845276,0.2967018485069275,0.5
13,200,0.2816604673862457,0.4455142021179199,0.2158563733100891,0.35168543457984924,0.5
13,201,0.20218515396118164,0.3761749863624573,0.03065524436533451,2.082334041595459,0.5
13,202,0.016127971932291985,0.01710917241871357,0.05435091629624367,0.051174551248550415,0.5
13,203,0.2895406186580658,0.3767576217651367,0.000872671720571816,7.2825846672058105,0.5
13,204,0.24834688007831573,0.2973632216453552,0.1941930055618286,0.17234201729297638,0.5
13,205,0.29439160227775574,0.44682741165161133,0.2193778157234192,0.3469322919845581,0.5
13,206,0.2934972941875458,0.3752056658267975,0.2134130895137787,0.17959965765476227,0.5
13,207,0.28051602840423584,0.47086477279663086,0.2345929890871048,0.28997573256492615,0.5
13,208,0.21547125279903412,0.38287055492401123,0.0860510915517807,0.877802312374115,0.5
14,209,0.27260157465934753,0.4375377595424652,0.2148168981075287,0.3190556764602661,0.5
14,210,0.4234809875488281,0.6232175827026367,0.24066340923309326,0.1921389251947403,0.5
14,211,0.2605760991573334,0.43658530712127686,0.211530402302742,0.32317039370536804,0.5
14,212,0.27452731132507324,0.36944594979286194,0.21013683080673218,0.16660639643669128,0.5
14,213,0.015999631956219673,0.01708337664604187,0.054268933832645416,0.05070247873663902,0.5
14,214,0.3158116638660431,0.3815954327583313,0.0008720219484530389,7.31633996963501,0.5
14,215,0.23640607297420502,0.395881712436676,0.031953878700733185,2.4692881107330322,0.5
14,216,0.37440547347068787,0.5531191825866699,0.2722111940383911,0.30178123712539673,0.5
14,217,0.2308904379606247,0.2921566367149353,0.19079256057739258,0.1589132845401764,0.5
14,218,0.2340134233236313,0.410893976688385,0.17758482694625854,0.38909268379211426,0.5
14,219,0.05822017788887024,0.06645186245441437,0.10497348010540009,0.0919891744852066,0.5
14,220,0.07248622179031372,0.08602546900510788,0.11876709759235382,0.10047143697738647,0.5
14,221,0.10971649736166,0.13194747269153595,0.14319273829460144,0.12038958072662354,0.5
14,222,0.23800970613956451,0.4220256507396698,0.09492914378643036,0.9709402322769165,0.5
14,223,0.2932557761669159,0.5025708675384521,0.2503892183303833,0.3029797673225403,0.5
14,224,0.3939022719860077,0.6263450384140015,0.2769351005554199,0.22473545372486115,0.5
15,225,0.10789051651954651,0.12944889068603516,0.14048117399215698,0.11829634010791779,0.5
15,226,0.05623343959450722,0.06594841927289963,0.10417807102203369,0.08867375552654266,0.5
15,227,0.31834352016448975,0.38697636127471924,0.0008702250197529793,7.371790409088135,0.5
15,228,0.2233573943376541,0.2919978201389313,0.1906885802745819,0.15330809354782104,0.5
15,229,0.34275737404823303,0.54634690284729,0.2688755989074707,0.27368682622909546,0.5
15,230,0.2631068825721741,0.4390583038330078,0.21556329727172852,0.30471619963645935,0.5
15,231,0.015751080587506294,0.017046701163053513,0.054152343422174454,0.04987991228699684,0.5
15,232,0.37769150733947754,0.6186463832855225,0.2735312581062317,0.2137957513332367,0.5
15,233,0.22001628577709198,0.40571197867393494,0.1753440946340561,0.3629181385040283,0.5
15,234,0.1837598830461502,0.3698071837425232,0.030273649841547012,1.8742406368255615,0.5
15,235,0.24479813873767853,0.4317567050457001,0.20919087529182434,0.3003920316696167,0.5
15,236,0.19243542850017548,0.37273865938186646,0.08386407792568207,0.7725396156311035,0.5
15,237,0.25453007221221924,0.36945778131484985,0.21014365553855896,0.15276950597763062,0.5
15,238,0.24830205738544464,0.4638536870479584,0.231099933385849,0.25091999769210815,0.5
15,239,0.3806140124797821,0.6079890727996826,0.2347828596830368,0.1700114905834198,0.5
15,240,0.07109654694795609,0.08483333885669708,0.1171213686466217,0.09820409119129181,0.5
16,241,0.10380478948354721,0.12910427153110504,0.14010737836360931,0.11298096179962158,0.5
16,242,0.06911195069551468,0.0850616991519928,0.11743657290935516,0.09520392119884491,0.5
16,243,0.22651977837085724,0.4212241470813751,0.18204715847969055,0.37365400791168213,0.5
16,244,0.3581080734729767,0.618445873260498,0.2734425961971283,0.20054499804973602,0.5
16,245,0.05452825129032135,0.06566125899553299,0.10372444987297058,0.08558385074138641,0.5
16,246,0.37496426701545715,0.6165298819541931,0.23808076977729797,0.16681836545467377,0.5
16,247,0.32662928104400635,0.5415166616439819,0.2665003538131714,0.25816524028778076,0.5
16,248,0.2372237890958786,0.43575990200042725,0.21113036572933197,0.28857654333114624,0.5
16,249,0.17330801486968994,0.37142646312713623,0.03019140660762787,1.747420072555542,0.5
16,250,0.015616413205862045,0.017042111605405807,0.05413772910833359,0.04938989132642746,0.5
16,251,0.28657737374305725,0.3841787278652191,0.0008670724928379059,7.31266975402832,0.5
16,252,0.229022815823555,0.29562070965766907,0.19305463135242462,0.15757396817207336,0.5
16,253,0.2621057331562042,0.45010852813720703,0.2209886610507965,0.30478018522262573,0.5
16,254,0.2604587972164154,0.37319955229759216,0.2122718244791031,0.1566944122314453,0.5
16,255,0.2419710010290146,0.4640241265296936,0.23118484020233154,0.24345004558563232,0.5
16,256,0.191265270113945,0.37432560324668884,0.08411940932273865,0.7657792568206787,0.5
17,257,0.2619220018386841,0.4323130249977112,0.2122516632080078,0.3031848669052124,0.5
17,258,0.3637906014919281,0.6141086220741272,0.23714587092399597,0.16103777289390564,0.5
17,259,0.22308224439620972,0.4307166635990143,0.2086869180202484,0.2699357271194458,0.5
17,260,0.2337704300880432,0.3681333661079407,0.209389790892601,0.13857203722000122,0.5
17,261,0.015418436378240585,0.017146527767181396,0.05446946248412132,0.04867997765541077,0.5
17,262,0.3209953010082245,0.39561641216278076,0.0008729366818442941,7.382430076599121,0.5
17,263,0.21998906135559082,0.4255990982055664,0.03379354625940323,2.275585174560547,0.5
17,264,0.33673110604286194,0.5620665550231934,0.2766129970550537,0.2673306465148926,0.5
17,265,0.20988912880420685,0.29289305210113525,0.19127339124679565,0.14290019869804382,0.5
17,266,0.2077041119337082,0.40980565547943115,0.1771111786365509,0.3396115303039551,0.5
17,267,0.05360646918416023,0.06581797450780869,0.10397204756736755,0.08400954306125641,0.5
17,268,0.06539046764373779,0.08538370579481125,0.11788101494312286,0.08955592662096024,0.5
17,269,0.09735140949487686,0.13045454025268555,0.1415725201368332,0.1051839292049408,0.5
17,270,0.2001713067293167,0.3958633542060852,0.08904818445444107,0.7996799945831299,0.5
17,271,0.24635805189609528,0.4729939103126526,0.2356535792350769,0.24710841476917267,0.5
17,272,0.33300358057022095,0.61533522605896,0.27206724882125854,0.18426291644573212,0.5
18,273,0.09515129774808884,0.12972673773765564,0.14078277349472046,0.10236245393753052,0.5
18,274,0.051989972591400146,0.06627406179904938,0.10469251126050949,0.08095958828926086,0.5
18,275,0.30023106932640076,0.37786442041397095,0.000866924412548542,7.379204750061035,0.5
18,276,0.20170772075653076,0.28999191522598267,0.18937884271144867,0.13623911142349243,0.5
18,277,0.3112843334674835,0.5467250347137451,0.2690654397010803,0.24438883364200592,0.5
18,278,0.22647444903850555,0.4238751530647278,0.20810897648334503,0.2582854628562927,0.5
18,279,0.015226840041577816,0.01716117188334465,0.05451599135994911,0.04797539860010147,0.5
18,280,0.3318490982055664,0.6147798299789429,0.2718217074871063,0.1833801567554474,0.5
18,281,0.2038210779428482,0.4121497571468353,0.1781238466501236,0.3309324383735657,0.5
18,282,0.15776920318603516,0.37300533056259155,0.03031913749873638,1.5712602138519287,0.5
18,283,0.22923970222473145,0.44175052642822266,0.2140328586101532,0.27684974670410156,0.5
18,284,0.17834599316120148,0.39226090908050537,0.0881585106253624,0.7052618265151978,0.5
18,285,0.22524702548980713,0.36811602115631104,0.20938029885292053,0.1326953023672104,0.5
18,286,0.21745236217975616,0.472088098526001,0.23520228266716003,0.21362371742725372,0.5
18,287,0.32331183552742004,0.6076799631118774,0.23466327786445618,0.1404627561569214,0.5
18,288,0.06294796615839005,0.08544203639030457,0.117961585521698,0.08567731082439423,0.5
19,289,0.08933651447296143,0.12955144047737122,0.1405925303697586,0.09525829553604126,0.5
19,290,0.06066783890128136,0.08498949557542801,0.11733680218458176,0.0821184515953064,0.5
19,291,0.18641705811023712,0.4029351472854614,0.1741420030593872,0.2992038130760193,0.5
19,292,0.30669766664505005,0.6078039407730103,0.2687373459339142,0.1665809452533722,0.5
19,293,0.05040299892425537,0.06573585420846939,0.10384226590394974,0.07818330824375153,0.5
19,294,0.3262791931629181,0.6097891330718994,0.23547771573066711,0.14156904816627502,0.5
19,295,0.28015822172164917,0.5379342436790466,0.2647358179092407,0.21596577763557434,0.5
19,296,0.2029297798871994,0.4340001940727234,0.21027767658233643,0.24133449792861938,0.5
19,297,0.15735891461372375,0.3763805031776428,0.03035086765885353,1.569082498550415,0.5
19,298,0.0149927893653512,0.01713218167424202,0.0544237419962883,0.047154106199741364,0.5
19,299,0.30391085147857666,0.3915379047393799,0.0008673458360135555,7.449544906616211,0.5
19,300,0.1929081529378891,0.29293471574783325,0.19130036234855652,0.12956947088241577,0.5
19,301,0.22686545550823212,0.4454668164253235,0.21870958805084229,0.25717562437057495,0.5
19,302,0.21409793198108673,0.3672671914100647,0.20889736711978912,0.12514546513557434,0.5
19,303,0.20140503346920013,0.4671625792980194,0.23274827003479004,0.1947619765996933,0.5
19,304,0.17080295085906982,0.37892305850982666,0.08500385284423828,0.6759034395217896,0.5
20,305,0.2078600972890854,0.4264504015445709,0.20937317609786987,0.23284336924552917,0.5
20,306,0.3009313941001892,0.6031838655471802,0.23292705416679382,0.12874025106430054,0.5
20,307,0.1893053501844406,0.4257577955722809,0.20628419518470764,0.22283796966075897,0.5
20,308,0.19735227525234222,0.36384955048561096,0.20695358514785767,0.11347009986639023,0.5
20,309,0.014610446989536285,0.017128530889749527,0.054412178695201874,0.04577227681875229,0.5
20,310,0.31648504734039307,0.38520607352256775,0.0008657604921609163,7.460847854614258,0.5
20,311,0.17521332204341888,0.3859292268753052,0.031138954684138298,1.7693636417388916,0.5
20,312,0.2891290485858917,0.5293121933937073,0.26049354672431946,0.22397884726524353,0.5
20,313,0.18156816065311432,0.28534024953842163,0.18634071946144104,0.1208152323961258,0.5
20,314,0.17399819195270538,0.39779549837112427,0.17191900312900543,0.2758001983165741,0.5
20,315,0.0485498271882534,0.06543968617916107,0.10337436199188232,0.07492439448833466,0.5
20,316,0.05668573081493378,0.08391726016998291,0.11585640907287598,0.07596024125814438,0.5
20,317,0.08406669646501541,0.12760159373283386,0.1384764313697815,0.08880862593650818,0.5
