Epoch,Step,Loss,LR,DiffTarget,X0Target
0,230,0.561128,3e-05,0.317977,0.603500
0,231,0.544995,3e-05,0.277166,0.697104
0,232,0.809676,3e-05,0.403700,1.014271
0,233,0.729820,3e-05,0.322209,0.999438
0,234,0.574579,3e-05,0.338963,0.581569
0,235,0.645163,3e-05,0.335850,0.782495
0,236,0.659415,3e-05,0.428773,0.584116
0,237,0.498716,3e-05,0.328511,0.426511
0,238,0.595964,3e-05,0.421752,0.449802
0,239,0.538816,3e-05,0.329175,0.530082
0,240,0.644562,3e-05,0.346881,0.746041
0,241,0.696943,3e-05,0.322595,0.968499
0,242,0.495028,3e-05,0.325909,0.416581
0,243,0.672683,3e-05,0.376136,0.748897
0,244,0.651751,3e-05,0.308311,0.865389
0,245,0.717590,3e-05,0.374744,0.866601
0,246,0.732607,3e-05,0.279518,1.161028
0,247,0.807518,3e-05,0.496312,0.786825
0,248,0.606806,3e-05,0.370375,0.597745
0,249,0.502156,3e-05,0.294766,0.529354
0,250,0.750781,3e-05,0.359400,0.988171
0,251,0.630134,3e-05,0.367919,0.660397
0,252,0.567951,3e-05,0.349421,0.549150
0,253,0.677893,3e-05,0.252541,1.062108
0,254,0.734944,3e-05,0.359209,0.953232
0,255,0.517578,3e-05,0.313148,0.523045
0,256,0.644306,3e-05,0.327205,0.787703
0,257,0.706141,3e-05,0.363116,0.859135
0,258,0.688932,3e-05,0.401668,0.715298
0,259,0.644747,3e-05,0.368322,0.663043
0,260,0.774864,3e-05,0.392705,0.951771
0,261,0.573878,3e-05,0.377628,0.494159
0,262,0.622196,3e-05,0.394632,0.584565
0,263,0.577996,3e-05,0.432199,0.360607
0,264,0.455978,3e-05,0.281292,0.438123
0,265,0.638077,3e-05,0.393024,0.609530
0,266,0.639100,3e-05,0.415844,0.556220
0,267,0.628551,3e-05,0.421332,0.527708
0,268,0.602882,3e-05,0.312642,0.734516
0,269,0.525049,3e-05,0.305874,0.554271
0,270,0.543642,3e-05,0.339097,0.508913
0,271,0.621413,3e-05,0.401577,0.583730
0,272,0.852409,3e-05,0.384292,1.150792
0,273,0.556956,3e-05,0.334512,0.553533
0,274,0.680264,3e-05,0.334831,0.876749
0,275,0.642319,3e-05,0.366518,0.690336
0,276,0.568568,3e-05,0.362653,0.523500
0,277,0.670695,3e-05,0.301040,0.936899
0,278,0.524556,3e-05,0.369459,0.382530
0,279,0.630861,3e-05,0.370369,0.649124
0,280,0.691944,3e-05,0.401963,0.704278
0,281,0.584813,3e-05,0.289929,0.745997
0,282,0.632057,3e-05,0.379899,0.643009
0,283,0.529353,3e-05,0.355321,0.434994
0,284,0.545081,3e-05,0.363443,0.452129
0,285,0.869925,3e-05,0.409297,1.148915
0,286,0.805674,3e-05,0.347871,1.161441
0,287,0.637249,3e-05,0.374965,0.655713
0,288,0.731560,3e-05,0.461055,0.687249
0,289,0.734912,3e-05,0.355351,0.953058
0,290,0.639462,3e-05,0.418491,0.560972
0,291,0.625729,3e-05,0.332543,0.750767
0,292,0.553988,3e-05,0.312018,0.621014
0,293,0.650236,3e-05,0.352645,0.733909
0,294,0.743076,3e-05,0.406980,0.847328
0,295,0.714386,3e-05,0.359435,0.897304
0,296,0.601504,3e-05,0.342387,0.665016
0,297,0.629708,3e-05,0.357438,0.687830
0,298,0.568607,3e-05,0.350600,0.551212
0,299,0.494939,3e-05,0.321563,0.443476
0,300,0.823080,3e-05,0.387891,1.095075
0,301,0.661088,3e-05,0.349502,0.787093
0,302,0.504265,3e-05,0.322601,0.468716
0,303,0.605133,3e-05,0.332889,0.679484
0,304,0.669661,3e-05,0.309341,0.913658
0,305,0.762297,3e-05,0.356773,1.005165
0,306,0.612572,3e-05,0.390821,0.556248
0,307,0.510300,3e-05,0.341286,0.413055
0,308,0.759085,3e-05,0.321517,1.106652
0,309,0.588733,3e-05,0.390901,0.495353
0,310,0.506155,3e-05,0.346738,0.401734
0,311,0.685081,3e-05,0.390345,0.728268
0,312,0.594698,3e-05,0.394194,0.503008
0,313,0.477639,3e-05,0.293074,0.455577
0,314,0.574868,3e-05,0.367081,0.524747
0,315,0.900818,3e-05,0.360827,1.338558
0,316,0.669851,3e-05,0.297525,0.918079
0,317,0.659277,3e-05,0.370661,0.716615
0,318,0.668980,3e-05,0.398427,0.682172
0,319,0.556000,3e-05,0.286572,0.680979
0,320,0.525820,3e-05,0.329019,0.502550
0,321,0.667138,3e-05,0.395373,0.669454
0,322,0.669924,3e-05,0.387709,0.697766
0,323,0.635769,3e-05,0.350495,0.717642
0,324,0.943140,3e-05,0.398616,1.357710
0,325,0.603573,3e-05,0.377926,0.570374
0,326,0.599516,3e-05,0.362274,0.602864
0,327,0.520125,3e-05,0.316925,0.525810
0,328,0.857949,3e-05,0.459897,0.994658
0,329,0.621545,3e-05,0.366905,0.619975
0,330,0.808624,3e-05,0.297528,1.280805
0,331,0.678198,3e-05,0.423272,0.641757
0,332,0.621422,3e-05,0.401267,0.559200
0,333,0.653911,3e-05,0.344254,0.804052
0,334,0.696640,3e-05,0.322200,0.936794
0,335,0.584609,3e-05,0.317074,0.650540
0,336,0.633790,3e-05,0.357148,0.706136
0,337,0.679885,3e-05,0.386326,0.751529
0,338,0.562708,3e-05,0.349735,0.533754
0,339,0.615947,3e-05,0.372613,0.604777
0,340,0.614457,3e-05,0.363584,0.638872
0,341,0.409392,3e-05,0.251881,0.390430
0,342,0.672039,3e-05,0.312492,0.888463
0,343,0.459584,3e-05,0.250278,0.540930
0,344,0.565632,3e-05,0.330596,0.591123
0,345,0.621228,3e-05,0.282832,0.845710
0,346,0.723284,3e-05,0.384839,0.849407
0,347,0.555382,3e-05,0.415403,0.345505
0,348,0.625992,3e-05,0.415245,0.536573
0,349,0.764820,3e-05,0.296772,1.170692
0,350,0.704532,3e-05,0.335402,0.936231
0,351,0.499351,3e-05,0.296119,0.511129
0,352,0.596197,3e-05,0.378148,0.553164
0,353,0.571536,3e-05,0.323117,0.631636
0,354,0.554236,3e-05,0.375734,0.449380
0,355,0.674087,3e-05,0.343013,0.812688
0,356,0.635388,3e-05,0.391614,0.620696
0,357,0.564291,3e-05,0.367920,0.492371
0,358,0.780944,3e-05,0.382205,0.981273
0,359,0.603487,3e-05,0.332712,0.692231
0,360,0.642544,3e-05,0.343303,0.749955
0,361,0.607132,3e-05,0.429235,0.453315
0,362,0.536366,3e-05,0.374019,0.401876
0,363,0.574611,3e-05,0.311181,0.651675
0,364,0.548202,3e-05,0.292275,0.660388
0,365,0.708037,3e-05,0.461559,0.624249
0,366,0.575915,3e-05,0.333984,0.618815
0,367,0.705982,3e-05,0.355404,0.900258
0,368,0.560445,3e-05,0.386618,0.435200
0,369,0.611837,3e-05,0.389173,0.578677
0,370,0.759497,3e-05,0.368499,0.955728
0,371,0.732579,3e-05,0.346593,0.981123
0,372,0.653007,3e-05,0.297064,0.894093
0,373,0.817332,3e-05,0.469833,0.868706
0,374,0.678582,3e-05,0.368957,0.772099
0,375,0.549110,3e-05,0.343346,0.520434
0,376,0.705217,3e-05,0.263224,1.101452
0,377,0.557073,3e-05,0.340831,0.561407
0,378,0.536952,3e-05,0.327157,0.534367
0,379,0.630600,3e-05,0.418085,0.544986
0,380,0.530361,3e-05,0.350052,0.450796
0,381,0.618679,3e-05,0.240596,0.935223
0,382,0.754219,3e-05,0.370819,0.967370
0,383,0.741562,3e-05,0.324189,1.046046
0,384,0.640118,3e-05,0.402749,0.591817
0,385,0.575930,3e-05,0.355870,0.561965
0,386,0.626695,3e-05,0.336694,0.748782
0,387,0.645902,3e-05,0.430001,0.521258
0,388,0.649041,3e-05,0.399058,0.649295
0,389,0.523986,3e-05,0.279221,0.609680
0,390,0.808630,3e-05,0.315561,1.235664
0,391,0.746975,3e-05,0.394793,0.878895
0,392,0.633956,3e-05,0.373153,0.659241
0,393,0.526484,3e-05,0.354858,0.428422
0,394,0.565779,3e-05,0.348687,0.549558
0,395,0.727386,3e-05,0.368403,0.888941
0,396,0.773073,3e-05,0.307085,1.158547
0,397,0.573262,3e-05,0.277918,0.735021
0,398,0.600951,3e-05,0.374373,0.591133
0,399,0.700411,3e-05,0.360997,0.839162
0,400,0.860149,3e-05,0.332696,1.316644
0,401,0.662531,3e-05,0.276102,0.946513
0,402,0.629100,3e-05,0.363504,0.657648
0,403,0.738997,3e-05,0.436981,0.761526
0,404,0.609497,3e-05,0.331813,0.700727
0,405,0.582648,3e-05,0.304591,0.693858
0,406,0.625452,3e-05,0.355617,0.682255
0,407,0.576785,3e-05,0.310352,0.675659
0,408,0.623200,3e-05,0.345384,0.692432
0,409,0.688148,3e-05,0.342164,0.845787
0,410,0.701607,3e-05,0.349613,0.868759
0,411,0.561149,3e-05,0.257601,0.770118
0,412,0.539378,3e-05,0.319209,0.558944
0,413,0.701647,3e-05,0.467625,0.591985
0,414,0.578866,3e-05,0.341672,0.606354
0,415,0.769910,3e-05,0.436422,0.830340
0,416,0.732490,3e-05,0.474087,0.657729
0,417,0.724550,3e-05,0.241324,1.197678
0,418,0.632325,3e-05,0.366186,0.681580
0,419,0.483262,3e-05,0.329259,0.381611
0,420,0.481007,3e-05,0.291291,0.463814
0,421,0.513760,3e-05,0.324975,0.473826
0,422,0.597104,3e-05,0.378483,0.546765
0,423,0.579733,3e-05,0.403379,0.449666
0,424,0.648100,3e-05,0.326691,0.809941
0,425,0.646767,3e-05,0.390568,0.664542
0,426,0.557787,3e-05,0.331283,0.572782
0,427,0.583125,3e-05,0.397744,0.462669
0,428,0.790551,3e-05,0.350678,1.107503
0,429,0.519772,3e-05,0.293318,0.591550
0,430,0.592197,3e-05,0.360484,0.577598
0,431,0.616041,3e-05,0.372050,0.601793
0,432,0.765726,3e-05,0.405203,0.896158
0,433,0.528406,3e-05,0.374482,0.383885
0,434,0.661132,3e-05,0.336247,0.830108
0,435,0.559508,3e-05,0.348658,0.525775
0,436,0.598174,3e-05,0.366039,0.589185
0,437,0.636679,3e-05,0.303475,0.864882
0,438,0.466133,3e-05,0.273586,0.479967
0,439,0.480285,3e-05,0.317068,0.395546
0,440,0.525160,3e-05,0.318559,0.519292
0,441,0.551558,3e-05,0.359808,0.469813
0,442,0.606638,3e-05,0.408971,0.492638
0,443,0.616551,3e-05,0.350690,0.665382
0,444,0.558886,3e-05,0.289563,0.678901
0,445,0.553854,3e-05,0.364675,0.485294
0,446,0.529724,3e-05,0.331124,0.505028
0,447,0.639586,3e-05,0.297302,0.865340
0,448,0.551624,3e-05,0.367977,0.431631
0,449,0.741421,3e-05,0.295122,1.121492
0,450,0.777658,3e-05,0.374899,0.991941
0,451,0.566740,3e-05,0.358800,0.521913
0,452,0.555721,3e-05,0.387912,0.409221
0,453,0.624930,3e-05,0.375770,0.613257
0,454,0.766496,3e-05,0.377127,0.956969
0,455,0.661260,3e-05,0.336112,0.812029
0,456,0.550159,3e-05,0.305758,0.621292
0,457,0.617940,3e-05,0.279183,0.858539
0,458,0.757830,3e-05,0.317625,1.085023
0,459,0.603197,3e-05,0.361140,0.627461
0,460,0.612514,3e-05,0.313722,0.760321
0,461,0.566737,3e-05,0.367220,0.498400
0,462,0.598690,3e-05,0.395036,0.513021
0,463,0.592767,3e-05,0.361149,0.594648
0,464,0.563988,3e-05,0.323665,0.613830
0,465,0.528712,3e-05,0.357879,0.425460
0,466,0.621790,3e-05,0.391705,0.590597
0,467,0.612261,3e-05,0.425150,0.459761
0,468,0.496002,3e-05,0.277597,0.544819
0,469,0.678299,3e-05,0.427963,0.638593
0,470,0.498011,3e-05,0.322845,0.447479
0,471,0.745243,3e-05,0.362863,0.961912
0,472,0.471840,3e-05,0.318225,0.373295
0,473,0.493831,3e-05,0.285512,0.518341
0,474,0.427233,3e-05,0.264787,0.400307
0,475,0.622986,3e-05,0.283260,0.854891
0,476,0.621428,3e-05,0.356484,0.667898
0,477,0.722728,3e-05,0.438201,0.707173
0,478,0.704985,3e-05,0.325345,0.922415
0,479,0.456366,3e-05,0.236774,0.532806
0,480,0.516198,3e-05,0.334980,0.456962
0,481,0.555355,3e-05,0.348216,0.536715
0,482,0.654545,3e-05,0.383835,0.695808
0,483,1.099485,3e-05,0.316960,1.962885
1,484,0.595278,2.999821117098408e-05,0.367640,0.577516
1,485,0.544931,2.999821117098408e-05,0.281607,0.662778
1,486,0.471803,2.999821117098408e-05,0.331939,0.342423
1,487,0.483614,2.999821117098408e-05,0.335235,0.380798
1,488,0.650508,2.999821117098408e-05,0.287389,0.894093
1,489,0.582090,2.999821117098408e-05,0.307494,0.707088
1,490,0.630330,2.999821117098408e-05,0.323901,0.788182
1,491,0.495262,2.999821117098408e-05,0.342215,0.389411
1,492,0.539479,2.999821117098408e-05,0.355878,0.462361
1,493,0.548525,2.999821117098408e-05,0.351702,0.491058
1,494,0.582451,2.999821117098408e-05,0.349143,0.592299
1,495,0.524122,2.999821117098408e-05,0.280205,0.601076
1,496,0.675437,2.999821117098408e-05,0.340024,0.852499
1,497,0.489992,2.999821117098408e-05,0.345546,0.356317
1,498,0.507376,2.999821117098408e-05,0.235046,0.688859
1,499,0.482097,2.999821117098408e-05,0.298539,0.455126
1,500,0.601627,2.999821117098408e-05,0.388659,0.531778
1,501,0.733757,2.999821117098408e-05,0.350092,0.971595
1,502,0.651702,2.999821117098408e-05,0.442589,0.527516
1,503,0.607779,2.999821117098408e-05,0.348378,0.656794
1,504,0.590188,2.999821117098408e-05,0.342747,0.619161
1,505,0.504086,2.999821117098408e-05,0.289370,0.520909
1,506,0.593907,2.999821117098408e-05,0.315574,0.689593
1,507,0.496329,2.999821117098408e-05,0.302005,0.492655
1,508,0.730929,2.999821117098408e-05,0.432424,0.754809
1,509,0.568418,2.999821117098408e-05,0.302190,0.661668
1,510,0.593262,2.999821117098408e-05,0.311800,0.728170
1,511,0.583903,2.999821117098408e-05,0.411707,0.420352
1,512,0.520400,2.999821117098408e-05,0.367336,0.380987
1,513,0.678868,2.999821117098408e-05,0.355458,0.810729
1,514,0.655158,2.999821117098408e-05,0.331737,0.807713
1,515,0.801372,2.999821117098408e-05,0.283578,1.243807
1,516,0.615104,2.999821117098408e-05,0.375708,0.613916
1,517,0.633370,2.999821117098408e-05,0.333470,0.743571
1,518,0.637776,2.999821117098408e-05,0.369451,0.677344
1,519,0.592284,2.999821117098408e-05,0.313928,0.702728
1,520,0.505386,2.999821117098408e-05,0.304761,0.527794
1,521,0.670442,2.999821117098408e-05,0.279647,0.977637
1,522,0.647136,2.999821117098408e-05,0.444050,0.513224
1,523,0.576782,2.999821117098408e-05,0.319895,0.644701
1,524,0.681849,2.999821117098408e-05,0.373877,0.778734
1,525,0.575209,2.999821117098408e-05,0.329616,0.623221
1,526,0.669329,2.999821117098408e-05,0.292848,0.940731
1,527,0.499900,2.999821117098408e-05,0.309006,0.473027
1,528,0.530644,2.999821117098408e-05,0.231925,0.754182
1,529,0.563465,2.999821117098408e-05,0.299769,0.649614
1,530,0.800239,2.999821117098408e-05,0.286978,1.275565
1,531,0.598567,2.999821117098408e-05,0.322273,0.698293
1,532,0.758955,2.999821117098408e-05,0.361040,0.979547
1,533,0.636999,2.999821117098408e-05,0.445371,0.483854
1,534,0.721929,2.999821117098408e-05,0.310738,1.020628
1,535,0.621358,2.999821117098408e-05,0.319220,0.774744
1,536,0.761559,2.999821117098408e-05,0.384264,0.945317
1,537,0.610287,2.999821117098408e-05,0.421281,0.472489
1,538,0.571060,2.999821117098408e-05,0.360596,0.543627
1,539,0.470625,2.999821117098408e-05,0.267890,0.500961
1,540,0.635063,2.999821117098408e-05,0.453934,0.440068
1,541,0.547450,2.999821117098408e-05,0.281998,0.652450
1,542,0.432216,2.999821117098408e-05,0.269716,0.397162
1,543,0.578186,2.999821117098408e-05,0.347731,0.561014
1,544,0.622839,2.999821117098408e-05,0.404687,0.540281
1,545,0.673346,2.999821117098408e-05,0.369896,0.779076
1,546,0.531046,2.999821117098408e-05,0.332895,0.501202
1,547,0.570538,2.999821117098408e-05,0.343941,0.564321
1,548,0.608203,2.999821117098408e-05,0.229870,0.957380
1,549,0.706801,2.999821117098408e-05,0.342622,0.910865
1,550,0.490060,2.999821117098408e-05,0.353589,0.337261
1,551,0.665254,2.999821117098408e-05,0.443701,0.550829
1,552,0.525644,2.999821117098408e-05,0.317775,0.511087
1,553,0.747109,2.999821117098408e-05,0.318448,1.088058
1,554,0.717784,2.999821117098408e-05,0.263589,1.140483
1,555,0.762511,2.999821117098408e-05,0.300772,1.145930
1,556,0.498378,2.999821117098408e-05,0.289377,0.546579
1,557,0.504987,2.999821117098408e-05,0.355417,0.370289
1,558,0.545563,2.999821117098408e-05,0.321625,0.565097
1,559,0.573533,2.999821117098408e-05,0.313001,0.645208
1,560,0.527854,2.999821117098408e-05,0.335337,0.482548
1,561,0.913076,2.999821117098408e-05,0.385702,1.300991
